time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-08-30T20:28:19.170Z,43.7624,-105.271,0,3.3,ml,,51,0.961,0.63,us,us1000366s,2015-12-01T00:36:04.040Z,"Wyoming",mining explosion,5.5,2,0.052,48,reviewed,us,us
2015-08-30T20:27:40.010Z,46.1695,-75.519,10,2.44,ml,8,285,0.6997,0.46,ld,ld60101111,2016-05-26T21:31:11.470Z,"southern Quebec, Canada",earthquake,3.88,31.61,0.25,6,reviewed,ld,ld
2015-08-30T20:24:18.354Z,41.8704,-119.6259,7.6,1.1,ml,5,207.98,0.151,0.1689,nn,nn00508667,2018-06-30T00:00:57.386Z,"69km ESE of Lakeview, Oregon",earthquake,,4.5,0.41,3,reviewed,nn,nn
2015-08-30T20:21:40.120Z,37.0966667,-98.0805,5.11,1.55,ml,9,192,0.02923,0.04,ismpkansas,ismpkansas70132343,2017-03-20T21:21:34.510Z,"Kansas",earthquake,0.52,0.98,0.189,10,reviewed,ismp,ismp
2015-08-30T20:15:31.541Z,41.8569,-119.6238,8.6,1.1,ml,6,209.22,0.16,0.1871,nn,nn00508666,2018-06-30T00:00:57.295Z,"70km ESE of Lakeview, Oregon",earthquake,,3,0.33,3,reviewed,nn,nn
2015-08-30T20:08:54.301Z,41.8902,-119.6333,9.3,1.7,ml,5,190.1,0.135,0.1546,nn,nn00508659,2018-06-30T00:00:57.179Z,"70km SE of Lakeview, Oregon",earthquake,,3.9,0.39,4,reviewed,nn,nn
2015-08-30T19:52:42.280Z,-40.8041,175.9707,35,4.1,mb,,121,0.243,0.55,us,us20003isu,2015-12-01T00:36:04.040Z,"23km WNW of Castlepoint, New Zealand",earthquake,6.7,2,0.175,9,reviewed,us,us
2015-08-30T19:42:37.960Z,33.4585,-116.6156667,12.44,0.85,ml,27,68,0.03782,0.13,ci,ci37235879,2016-03-11T23:14:50.092Z,"12km SSE of Anza, CA",earthquake,0.2,0.36,0.118,8,reviewed,ci,ci
2015-08-30T19:39:15.163Z,41.8865,-119.6273,9,1.7,ml,5,190.65,0.141,0.1734,nn,nn00508655,2018-06-30T00:00:56.986Z,"68km ESE of Lakeview, Oregon",earthquake,,4.6,0.45,4,reviewed,nn,nn
2015-08-30T19:38:27.900Z,36.4491,-97.1247,7.979,2.5,ml,,60,,0.5,us,us1000366m,2015-12-01T00:36:04.040Z,"22km NE of Perry, Oklahoma",earthquake,1.5,7.3,,,reviewed,tul,tul
2015-08-30T19:34:25.583Z,52.5852,-170.5943,100.2,2.4,ml,,,,1.06,ak,ak015b4jkkbi,2019-05-21T05:03:19.242Z,"8km SE of Yunaska Island, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2015-08-30T19:32:02.601Z,41.8876,-119.6419,9.7,1.3,ml,6,205.94,0.131,0.1417,nn,nn00508654,2018-06-30T00:00:56.799Z,"67km ESE of Lakeview, Oregon",earthquake,,2.9,0.37,3,reviewed,nn,nn
2015-08-30T19:24:24.884Z,41.8853,-119.6321,8.5,1.5,ml,5,219.15,0.139,0.1734,nn,nn00508653,2018-06-30T00:00:56.893Z,"68km ESE of Lakeview, Oregon",earthquake,,4.7,0.48,4,reviewed,nn,nn
2015-08-30T19:19:01.890Z,48.3103333,-121.878,3.41,0.52,md,6,106,0.1197,0.14,uw,uw61073191,2016-07-22T19:56:51.330Z,"18km NE of Arlington Heights, Washington",earthquake,0.58,13.79,0.514,5,reviewed,uw,uw
2015-08-30T19:11:56.947Z,41.8723,-119.6456,8.8,1.6,ml,6,178.82,0.138,0.1052,nn,nn00508665,2018-06-30T00:00:57.082Z,"67km ESE of Lakeview, Oregon",earthquake,,2.9,0.42,4,reviewed,nn,nn
2015-08-30T19:11:00.390Z,-29.9229,-177.675,26.79,4.3,mb,,145,0.71,0.59,us,us20003ist,2015-12-01T00:36:04.040Z,"75km SSE of Raoul Island, New Zealand",earthquake,11.9,6.7,0.142,14,reviewed,us,us
2015-08-30T19:06:13.728Z,64.9954,-147.3568,0,1.8,ml,,,,0.55,ak,ak015b4jejcs,2019-05-21T05:03:18.927Z,"23km NNE of Badger, Alaska",explosion,,0,,,reviewed,ak,ak
2015-08-30T19:05:33.790Z,35.8915,-120.434,4.775,0.67,md,14,115,0.00991,0.04,nc,nc72515951,2017-02-08T09:40:40.255Z,"26km NNW of Shandon, California",earthquake,0.56,0.92,0.266,4,reviewed,nc,nc
2015-08-30T19:05:20.500Z,19.4214,-65.3929,116,3.3,Md,5,262.8,1.11301264,0.21,pr,pr15242006,2015-12-01T00:36:04.040Z,"119km NNE of Vieques, Puerto Rico",earthquake,4.1,5.4,0,3,reviewed,pr,pr
2015-08-30T18:57:40.910Z,38.7900009,-122.7645035,1.621,1.18,md,10,84,0.01892,0.01,nc,nc72515946,2017-02-08T09:40:34.882Z,"1km NNW of The Geysers, California",earthquake,0.52,1.37,0.3,3,automatic,nc,nc
2015-08-30T18:44:57.930Z,36.4923333,-121.0708333,6.357,1.21,md,19,125,0.07928,0.08,nc,nc72515941,2017-02-08T09:40:29.808Z,"24km ENE of Soledad, California",earthquake,0.33,0.91,0.148,19,reviewed,nc,nc
2015-08-30T18:29:17.360Z,10.6428,-62.4945,101.17,4.1,mwr,,86,1.694,0.99,us,us20003iss,2015-12-01T00:36:04.040Z,"12km NE of Irapa, Venezuela",earthquake,9.1,7.6,,,reviewed,us,car
2015-08-30T18:19:07.810Z,37.112,-121.5185,6.865,1.12,md,22,65,0.003604,0.03,nc,nc72515936,2017-02-08T09:40:24.745Z,"8km ENE of San Martin, California",earthquake,0.22,0.43,0.11,17,reviewed,nc,nc
2015-08-30T18:14:08.370Z,-23.4109,-178.9328,555.68,4.1,mb,,199,5.879,0.85,us,us20003isr,2015-12-01T00:36:04.040Z,"South of the Fiji Islands",earthquake,17.4,13,0.112,22,reviewed,us,us
2015-08-30T18:06:52.460Z,38.2321667,-122.1706667,13.31,1.22,md,16,174,0.06036,0.12,nc,nc72515931,2017-02-08T09:40:19.592Z,"2km SSW of Green Valley, California",earthquake,0.46,0.65,0.033,11,reviewed,nc,nc
2015-08-30T18:01:46.400Z,19.2886667,-155.3865,2.46,1.17,md,25,108,,0.09,hv,hv61024601,2020-07-06T20:50:26.770Z,"13 km NE of Pāhala, Hawaii",earthquake,0.36,0.93,0.271,16,reviewed,hv,hv
2015-08-30T17:51:58.796Z,51.5057,-177.9119,57.5,2.3,ml,,,,0.47,ak,ak015b4iheuf,2019-05-21T05:03:18.617Z,"44km SSE of Tanaga Volcano, Alaska",earthquake,,1,,,reviewed,ak,ak
2015-08-30T17:47:41.200Z,36.9601667,-121.4443333,7.25,1,md,21,72,0.03964,0.07,nc,nc72515921,2017-02-08T09:40:14.374Z,"12km ESE of Gilroy, California",earthquake,0.25,0.69,0.152,16,reviewed,nc,nc
2015-08-30T17:43:43.640Z,38.8446655,-122.8276672,1.772,0.43,md,5,169,0.01081,0.01,nc,nc72515916,2017-02-08T09:40:09.067Z,"9km WNW of Cobb, California",earthquake,0.67,1.39,0.15,2,automatic,nc,nc
2015-08-30T17:42:07.684Z,52.3384,-175.1119,117,1.9,ml,,,,0.38,ak,ak015b4ifdgg,2019-05-21T05:03:18.242Z,"64km WNW of Atka, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2015-08-30T17:41:49.000Z,19.2875,-155.382,2.54,1.15,md,29,191,,0.1,hv,hv61024581,2020-07-06T20:49:45.480Z,"13 km NE of Pāhala, Hawaii",earthquake,0.46,1.06,0.271,13,reviewed,hv,hv
2015-08-30T17:40:04.638Z,63.3797,-154.2716,10.3,1.7,ml,,,,0.66,ak,ak015b4iexsf,2019-05-21T05:03:17.927Z,"81km NE of McGrath, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2015-08-30T17:06:21.520Z,40.3636667,-124.2331667,30.129,2.18,md,20,101,0.05676,0.12,nc,nc72515911,2017-02-08T09:40:02.710Z,"18km SW of Rio Dell, California",earthquake,0.67,1.05,0.336,24,reviewed,nc,nc
2015-08-30T16:56:32.500Z,18.5475,-64.2151,52,2.6,Md,5,352.8,0.18595126,0.05,pr,pr15242005,2015-12-01T00:36:04.040Z,"44km ENE of Road Town, British Virgin Islands",earthquake,7.9,0.6,0,4,reviewed,pr,pr
2015-08-30T16:50:30.540Z,38.7625,-122.7366667,1.77,1.61,md,51,42,0.009009,0.08,nc,nc72515896,2017-02-08T09:39:53.020Z,"2km SE of The Geysers, California",earthquake,0.17,0.27,0.159,18,reviewed,nc,nc
2015-08-30T16:50:07.800Z,38.815834,-122.8249969,2.04,0.56,md,9,109,0.008108,0.03,nc,nc72515901,2017-02-08T09:39:41.950Z,"7km NW of The Geysers, California",earthquake,0.5,1.26,,1,automatic,nc,nc
2015-08-30T16:17:52.990Z,38.8078346,-122.7724991,1.763,0.88,md,13,66,0.008108,0.03,nc,nc72515891,2017-02-08T09:39:37.024Z,"3km NNW of The Geysers, California",earthquake,0.29,0.74,,3,automatic,nc,nc
2015-08-30T16:10:29.570Z,33.5425,-116.407,8.3,0.78,ml,25,105,0.02463,0.11,ci,ci37235863,2016-03-11T04:46:27.547Z,"16km SW of La Quinta, CA",earthquake,0.23,0.52,0.155,18,reviewed,ci,ci
2015-08-30T16:08:09.120Z,37.4261667,-118.5486667,9.673,0.47,md,10,53,0.07387,0.02,nc,nc72515886,2017-02-08T09:39:31.758Z,"10km NW of West Bishop, California",earthquake,0.35,1,0.274,11,reviewed,nc,nc
2015-08-30T16:04:17.247Z,59.5958,-138.5892,2.1,1.7,ml,,,,0.28,ak,ak015b4hltdo,2019-05-21T05:03:17.549Z,"64km E of Yakutat, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2015-08-30T15:59:50.760Z,36.1926667,-120.761,6.217,1.18,md,21,105,0.03964,0.06,nc,nc72515881,2017-02-08T09:39:26.783Z,"32km E of King City, California",earthquake,0.31,0.47,0.104,14,reviewed,nc,nc
2015-08-30T15:55:03.770Z,36.466,-121.0473333,7.177,2.12,md,74,57,0.04685,0.07,nc,nc72515876,2017-02-08T09:39:20.180Z,"23km NE of Greenfield, California",earthquake,0.11,0.26,0.158,78,reviewed,nc,nc
2015-08-30T15:54:20.010Z,33.9238333,-117.8945,5.05,0.93,ml,24,79,0.03244,0.21,ci,ci37235847,2016-03-11T23:14:48.640Z,"1km NNE of Brea, CA",earthquake,0.31,0.58,0.187,6,reviewed,ci,ci
2015-08-30T15:54:08.370Z,9.2953,126.8481,17.86,4.2,mb,,133,2.543,0.81,us,us20003isn,2015-12-01T00:36:04.040Z,"71km ENE of Bayabas, Philippines",earthquake,12.9,5.4,0.132,16,reviewed,us,us
2015-08-30T15:32:37.814Z,59.2787,-153.4154,96.9,2.2,ml,,,,0.38,ak,ak015b4h6fet,2019-05-21T05:03:17.227Z,"99km ESE of Old Iliamna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2015-08-30T15:27:28.323Z,62.6769,-149.9276,61.8,1.2,ml,,,,0.54,ak,ak015b4h5c3k,2019-05-21T05:03:16.855Z,"40km NNE of Talkeetna, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2015-08-30T15:18:52.430Z,38.8563347,-122.8101654,5.37,0.58,md,4,297,0.02973,0,nc,nc72515866,2017-02-08T09:39:09.354Z,"Northern California",earthquake,5.2,6.32,,1,automatic,nc,nc
2015-08-30T15:13:11.790Z,6.7752,-73.0271,153.24,4.3,mb,,39,0.878,0.75,us,us1000365x,2015-12-01T00:36:04.040Z,"9km N of Aratoca, Colombia",earthquake,7.1,4,0.046,137,reviewed,us,us
2015-08-30T15:12:51.000Z,51.088,-130.745,10,4.3,mwr,,,,1.09,us,us10003kpc,2015-12-01T00:36:04.040Z,"217km WSW of Bella Bella, Canada",earthquake,8.1,2,,,reviewed,pgc,pgc
2015-08-30T15:11:23.549Z,39.9013,-120.5701,8.1,0.1,ml,7,131.23,0.087,0.0321,nn,nn00508609,2018-06-30T00:00:56.601Z,"13km NW of Portola, California",earthquake,,3.6,0.3,2,reviewed,nn,nn
2015-08-30T14:56:07.622Z,38.8979,-119.6236,12.2,2.2,ml,18,79.68,0.192,0.1497,nn,nn00508584,2018-06-30T00:00:55.615Z,"10km E of Gardnerville Ranchos, Nevada",earthquake,,1.7,0.26,10,reviewed,nn,nn
2015-08-30T14:54:51.604Z,61.6336,-146.4204,18.7,2.2,ml,,,,0.77,ak,ak015b4gpqmg,2019-05-21T05:03:16.522Z,"56km N of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2015-08-30T14:49:31.965Z,62.0687,-148.9442,25,1.9,ml,,,,0.6,ak,ak015b4gomj0,2019-05-21T05:03:16.164Z,"30km N of Sutton-Alpine, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2015-08-30T14:49:31.360Z,38.7558333,-122.7033333,1.218,1.46,md,42,52,0.01081,0.08,nc,nc72515856,2017-02-08T09:39:02.790Z,"5km ESE of The Geysers, California",earthquake,0.16,0.19,0.145,13,reviewed,nc,nc
2015-08-30T14:44:24.780Z,-27.3896,-177.63,168.94,4.6,mb,,142,1.867,0.59,us,us20003ism,2015-12-01T00:36:04.040Z,"209km N of Raoul Island, New Zealand",earthquake,12.1,5.5,0.146,14,reviewed,us,us
2015-08-30T14:43:34.201Z,61.5205,-147.8029,18.9,1.2,ml,,,,0.68,ak,ak015b4gncek,2019-05-21T05:03:15.801Z,"61km E of Lazy Mountain, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2015-08-30T14:39:13.220Z,36.8406667,-112.4903333,6.29,1.39,md,6,142,0.234,0.19,uu,uu60121522,2015-09-02T22:33:41.380Z,"12km SSE of Fredonia, Arizona",earthquake,0.73,31.61,0.084,2,reviewed,uu,uu
2015-08-30T14:38:41.800Z,37.1228,57.7989,11.71,4.9,mb,,61,0.844,0.84,us,us1000365u,2015-12-01T00:36:04.040Z,"26km ENE of Esfarayen, Iran",earthquake,3.8,3.8,0.059,91,reviewed,us,us
2015-08-30T14:32:49.746Z,64.7793,-148.999,9.3,0.5,ml,,,,0.48,ak,ak015b4gl0q6,2019-05-21T05:03:15.441Z,"23km NNE of North Nenana, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2015-08-30T14:30:17.550Z,33.5193333,-116.4696667,7.7,0.5,ml,17,87,0.03695,0.18,ci,ci37235839,2016-03-11T19:29:10.958Z,"19km ESE of Anza, CA",earthquake,0.35,0.8,0.108,12,reviewed,ci,ci
2015-08-30T14:21:25.120Z,38.7605019,-122.7399979,1.533,0.78,md,8,129,0.009009,0.02,nc,nc72515851,2017-02-08T09:38:54.704Z,"2km SE of The Geysers, California",earthquake,0.64,0.76,0.19,2,automatic,nc,nc
2015-08-30T14:16:43.092Z,51.6185,-178.0111,62.4,1.8,ml,,,,0.22,ak,ak015b4ghkr9,2019-05-21T05:03:15.115Z,"30km SSE of Tanaga Volcano, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2015-08-30T14:15:43.100Z,35.5384,-96.7652,5.956,2.6,ml,,61,,0.31,us,us1000365s,2015-12-01T00:36:04.040Z,"9km NW of Prague, Oklahoma",earthquake,2.7,7.4,,,reviewed,tul,tul
