time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-11-19T17:22:18.116Z,38.4196,-118.3374,5,0.1,ml,5,107.28,0.016,0.0916,nn,nn00711072,2019-11-20T02:08:21.177Z,"27km ESE of Hawthorne, Nevada",earthquake,,3.1,0,2,reviewed,nn,nn
2019-11-19T17:16:11.455Z,60.1826,-141.2996,0,1.4,ml,,,,0.39,ak,ak019eugsx32,2019-12-03T21:07:35.939Z,"64km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-11-19T17:13:04.315Z,38.3929,-107.3318,3.6,1.5,ml,,71,0.757,0.37,us,us70006ab2,2020-02-14T22:02:06.040Z,"39km WSW of Gunnison, Colorado",earthquake,2.6,5.5,0.081,20,reviewed,us,us
2019-11-19T17:11:45.590Z,46.3516666666667,-122.283,14.49,0.99,ml,28,70,,0.19,uw,uw61560451,2019-11-19T18:29:45.770Z,"22km S of Morton, Washington",earthquake,0.43,0.58,0.2486040943977,12,reviewed,uw,uw
2019-11-19T16:54:44.930Z,46.3608333333333,-122.275333333333,14.22,2.1,ml,44,65,,0.19,uw,uw61560446,2019-11-21T00:38:43.820Z,"21km S of Morton, Washington",earthquake,0.31,0.55,0.225658528734463,20,reviewed,uw,uw
2019-11-19T16:39:36.800Z,60.9161,-152.0238,83.4,1.5,ml,,,,0.29,ak,ak019eugcgy8,2019-11-26T02:52:10.211Z,"47km WNW of Nikiski, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-19T16:36:45.070Z,35.6543333,-117.443,7.66,1.1,ml,17,121,0.06796,0.16,ci,ci38252714,2019-11-19T16:40:24.250Z,"13km SSW of Searles Valley, CA",earthquake,0.44,0.83,0.114,11,automatic,ci,ci
2019-11-19T16:34:34.060Z,33.4521667,-116.5715,10.14,0.52,ml,20,74,0.04958,0.13,ci,ci38252698,2019-11-19T22:56:37.411Z,"15km SE of Anza, CA",earthquake,0.28,0.48,0.106,12,reviewed,ci,ci
2019-11-19T16:32:31.836Z,60.1854,-141.2587,0,1.3,ml,,,,0.8,ak,ak019eugayjz,2019-11-26T02:52:09.512Z,"66km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-11-19T16:30:14.680Z,35.9075,-117.6935,1.92,1.62,ml,25,64,0.05339,0.16,ci,ci38252690,2019-11-19T16:34:05.456Z,"20km E of Little Lake, CA",earthquake,0.2,0.32,0.156,25,automatic,ci,ci
2019-11-19T16:23:57.532Z,60.1915,-152.5211,91.1,1.8,ml,,,,0.37,ak,ak019eug9340,2019-11-26T02:51:52.465Z,"34km SSE of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-19T16:23:08.297Z,-3.43,-77.6054,104.01,4.4,mb,,108,1.907,0.52,us,us70006dnu,2020-02-14T22:02:23.040Z,"105km E of Gualaquiza, Ecuador",earthquake,8.6,8.5,0.084,41,reviewed,us,us
2019-11-19T16:19:14.750Z,19.196,-155.4408333,37.3,1.79,md,35,158,0.05815,0.09,hv,hv71242216,2019-11-22T01:35:31.240Z,"4km ESE of Pahala, Hawaii",earthquake,0.66,0.8,0.037,16,reviewed,hv,hv
2019-11-19T16:14:18.870Z,52.2583333,-174.3665,6.89,0.27,ml,4,275,0.1185,0.07,av,av70858369,2019-11-20T02:41:08.040Z,"13km WNW of Atka, Alaska",earthquake,0.68,1.8,0.237,4,reviewed,av,av
