time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-12-30T23:00:00.460Z,33.4915,-116.4081667,5.46,1.32,ml,52,50,0.03503,0.17,ci,ci37842223,2017-12-31T17:16:41.250Z,"21km SSW of La Quinta, CA",earthquake,0.22,0.55,0.168,27,reviewed,ci,ci
2017-12-30T22:46:08.770Z,18.7585,-67.6208,71,2.94,md,7,204,0.4,0.42,pr,pr2017364004,2018-03-17T01:54:40.040Z,"73km NW of Aguadilla, Puerto Rico",earthquake,4.1,6,0.33,5,reviewed,pr,pr
2017-12-30T22:44:05.620Z,44.7685,-111.1226667,10.01,-0.25,md,5,121,0.02997,0.1,uu,uu60014364,2018-01-02T16:02:01.560Z,"11km N of West Yellowstone, Montana",earthquake,0.64,1.49,0.144,5,reviewed,uu,uu
2017-12-30T22:43:56.080Z,44.7461667,-111.1175,7.33,0.28,md,6,93,0.05061,0.11,uu,uu60263542,2018-01-02T15:58:23.200Z,"9km N of West Yellowstone, Montana",earthquake,1.1,3.25,0.189,6,reviewed,uu,uu
2017-12-30T22:42:43.800Z,34.3168333,-116.842,1.41,1.5,ml,55,48,0.03336,0.15,ci,ci37842215,2018-01-10T00:32:59.980Z,"6km N of Big Bear City, CA",earthquake,0.14,0.28,0.232,18,reviewed,ci,ci
2017-12-30T22:41:37.505Z,51.633,-173.794,19.3,2,ml,,,,0.38,ak,ak017gqcyqba,2019-06-19T19:50:56.014Z,"68km SSE of Atka, Alaska",earthquake,,11.6,,,reviewed,ak,ak
2017-12-30T22:32:58.050Z,33.4948333,-116.7891667,4.66,0.62,ml,25,39,0.01983,0.14,ci,ci37842207,2017-12-31T17:16:15.945Z,"9km NE of Aguanga, CA",earthquake,0.2,0.35,0.098,18,reviewed,ci,ci
2017-12-30T22:18:04.770Z,19.342,-155.1823333,5.64,1.52,md,44,76,0.03923,0.1,hv,hv70001677,2018-01-03T00:49:04.770Z,"11km SSE of Volcano, Hawaii",earthquake,0.31,0.63,0.069,18,reviewed,hv,hv
2017-12-30T22:14:31.430Z,29.5621,141.1308,49.59,4.4,mb,,131,2.627,1.26,us,us2000cj03,2018-03-17T01:54:39.040Z,"294km NNW of Chichi-shima, Japan",earthquake,9,8.9,0.12,20,reviewed,us,us
2017-12-30T22:10:57.833Z,63.3761,-149.6708,6.8,1.2,ml,,,,0.49,ak,ak017gqcs4on,2019-06-19T19:50:55.390Z,"36km W of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-12-30T22:08:21.613Z,61.767,-150.8287,61.6,1.4,ml,,,,0.3,ak,ak017gqcrmgh,2019-06-19T19:50:54.439Z,"41km W of Willow, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-12-30T22:07:04.420Z,33.5118333,-116.7898333,6.6,0.64,ml,29,43,0.008803,0.19,ci,ci37842175,2017-12-31T17:16:44.980Z,"10km NE of Aguanga, CA",earthquake,0.25,0.68,0.147,23,reviewed,ci,ci
2017-12-30T21:57:44.930Z,33.4923333,-116.7831667,4.32,0.51,ml,19,68,0.02461,0.13,ci,ci37842167,2017-12-31T17:16:33.426Z,"9km NE of Aguanga, CA",earthquake,0.22,0.37,0.119,14,reviewed,ci,ci
2017-12-30T21:57:28.372Z,38.3758,-118.9058,8.5,1.2,ml,15,97.19,0.021,0.1547,nn,nn00616702,2018-07-02T18:52:07.816Z,"29km SW of Hawthorne, Nevada",earthquake,,2.5,0.25,7,reviewed,nn,nn
2017-12-30T21:55:50.590Z,-22.9258,-175.6552,10,4.8,mb,,69,6.58,1.12,us,us2000cj00,2018-03-17T01:54:39.040Z,"190km SSW of `Ohonua, Tonga",earthquake,10.2,1.8,0.099,31,reviewed,us,us
2017-12-30T21:55:41.380Z,33.4911667,-116.7868333,4.68,1.13,ml,42,37,0.02397,0.18,ci,ci37842159,2017-12-31T17:17:50.620Z,"9km NE of Aguanga, CA",earthquake,0.19,0.39,0.178,27,reviewed,ci,ci
2017-12-30T21:46:47.910Z,-22.7991,-69.1811,83.42,4,mb,,53,0.31,0.81,us,us1000bybf,2018-03-17T01:54:39.040Z,"44km SW of Calama, Chile",earthquake,2,5.2,0.195,7,reviewed,us,us
2017-12-30T21:46:46.580Z,34.063,-117.7841667,12.4,0.54,ml,15,119,0.03447,0.19,ci,ci37842151,2018-01-02T23:28:33.134Z,"3km W of Pomona, CA",earthquake,0.42,0.73,0.157,8,reviewed,ci,ci
2017-12-30T21:42:28.000Z,37.5768333,-118.8368333,1.83,0.48,md,14,253,0.01453,0.04,nc,nc72946386,2018-01-04T00:17:02.331Z,"14km W of Toms Place, CA",earthquake,0.69,0.83,0.185,12,reviewed,nc,nc
2017-12-30T21:41:56.540Z,36.6551667,-121.2806667,6.35,1.09,md,18,116,0.05199,0.07,nc,nc72946381,2018-01-06T08:12:03.885Z,"15km SSE of Tres Pinos, CA",earthquake,0.3,0.83,0.087,14,reviewed,nc,nc
2017-12-30T21:37:59.910Z,33.9121667,-117.0638333,15.47,1.12,ml,45,48,0.06984,0.15,ci,ci37842143,2018-01-02T23:36:33.387Z,"8km WSW of Beaumont, CA",earthquake,0.17,0.38,0.097,38,reviewed,ci,ci
2017-12-30T21:35:49.404Z,38.3892,-118.9063,8.5,0.8,ml,13,90.42,0.341,0.1831,nn,nn00616701,2018-07-02T18:52:06.632Z,"28km WSW of Hawthorne, Nevada",earthquake,,1.7,0.26,5,reviewed,nn,nn
2017-12-30T21:32:38.360Z,18.558,145.76,166.6,3.8,mb,,172,3.298,0.27,us,us2000cizy,2018-03-17T01:54:39.040Z,"25km SSE of Agrihan, Northern Mariana Islands",earthquake,13.4,12.8,0.208,6,reviewed,us,us
2017-12-30T21:32:15.280Z,36.6533333,-121.2766667,6.35,2.7,md,62,71,0.05226,0.07,nc,nc72946376,2018-01-06T06:50:01.741Z,"16km SSE of Tres Pinos, CA",earthquake,0.11,0.35,0.165,92,reviewed,nc,nc
2017-12-30T21:24:55.190Z,51.5235,176.338,37.53,3.9,mb,,192,1.416,0.79,us,us1000c1bx,2019-06-19T19:50:53.607Z,"97km SSE of Buldir Island, Alaska",earthquake,8.1,11.1,0.118,19,reviewed,us,us
2017-12-30T21:19:30.910Z,34.0586667,-117.7905,14.02,1.38,ml,47,51,0.03581,0.21,ci,ci37842119,2017-12-31T17:17:23.895Z,"3km W of Pomona, CA",earthquake,0.31,0.57,0.153,26,reviewed,ci,ci
2017-12-30T21:08:46.008Z,60.9086,-147.6781,13.9,1.3,ml,,,,0.56,ak,ak017gqc68qg,2019-06-19T19:50:52.852Z,"56km ENE of Whittier, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-12-30T21:06:15.800Z,21.5035,143.0546,330.3,4.2,mb,,99,5.623,0.62,us,us2000cizx,2018-03-17T01:54:39.040Z,"219km WNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,11.1,5.8,0.067,62,reviewed,us,us
2017-12-30T21:03:02.550Z,37.611,-118.8103333,3.69,0.24,md,7,252,0.0257,0.02,nc,nc72946371,2018-01-02T19:14:02.544Z,"13km WNW of Toms Place, CA",earthquake,0.89,0.98,0.17,6,reviewed,nc,nc
2017-12-30T20:58:01.160Z,14.1033,145.4996,110.36,4.4,mb,,90,0.798,0.47,us,us2000cj08,2018-03-17T01:54:39.040Z,"32km E of Rota, Northern Mariana Islands",earthquake,5.3,8.2,0.19,8,reviewed,us,us
2017-12-30T20:53:24.700Z,29.4481,51.9793,10,4.9,mb,,52,7.745,0.63,us,us1000byan,2018-03-17T01:54:39.040Z,"36km ESE of Kazerun, Iran",earthquake,6.2,1.7,0.052,116,reviewed,us,us
2017-12-30T20:32:06.101Z,61.7994,-150.958,73.2,1.5,ml,,,,0.26,ak,ak017gqbpv8i,2019-06-19T19:50:52.140Z,"48km W of Willow, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-12-30T20:24:51.430Z,36.6505,-121.2913333,6.8,0.87,md,17,111,0.04378,0.08,nc,nc72946366,2018-01-02T17:49:02.984Z,"16km S of Tres Pinos, CA",earthquake,0.37,0.49,0.272,13,reviewed,nc,nc
2017-12-30T20:15:28.647Z,37.5103,-114.5843,2.1,1,ml,6,137.56,0.385,0.2145,nn,nn00616774,2018-07-02T18:52:07.593Z,"13km SSW of Caliente, Nevada",earthquake,,2.7,0.58,2,reviewed,nn,nn
2017-12-30T20:12:20.366Z,60.0245,-152.8864,110,1.8,ml,,,,0.22,ak,ak017gqblm0k,2019-06-19T19:50:51.387Z,"51km S of Redoubt Volcano, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-12-30T20:10:33.490Z,37.5868333,-118.8541667,3.93,-0.07,md,7,218,0.02016,0.02,nc,nc72946361,2018-01-02T18:17:20.789Z,"12km ESE of Mammoth Lakes, CA",earthquake,1.02,1.11,0.135,6,reviewed,nc,nc
2017-12-30T20:07:36.420Z,36.6543333,-121.2803333,6.06,1.12,md,22,108,0.05143,0.07,nc,nc72946356,2018-01-06T09:27:04.037Z,"16km SSE of Tres Pinos, CA",earthquake,0.27,0.76,0.268,19,reviewed,nc,nc
2017-12-30T20:04:52.230Z,47.7668333,-122.1156667,29.35,1.81,ml,26,42,0.055,0.24,uw,uw61361781,2017-12-31T03:11:09.590Z,"3km NW of Cottage Lake, Washington",earthquake,0.45,0.62,0.188,20,reviewed,uw,uw
2017-12-30T20:03:56.611Z,60.2264,-151.6786,54.5,1.7,ml,,,,0.47,ak,ak017gqbjrd9,2019-06-19T19:50:50.659Z,"25km SW of Cohoe, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-12-30T19:47:33.470Z,44.4878333,-111.1161667,15.15,1.38,ml,16,149,0.1185,0.2,uu,uu60263522,2018-01-02T15:31:29.610Z,"19km S of West Yellowstone, Montana",earthquake,0.76,1.48,0.337,2,reviewed,uu,uu
2017-12-30T19:46:33.096Z,56.4254,-156.6767,31.9,2.5,ml,,,,0.63,ak,ak017gqb7hql,2019-06-19T19:50:50.091Z,"93km NW of Chirikof Island, Alaska",earthquake,,2.3,,,reviewed,ak,ak
2017-12-30T19:45:04.010Z,36.6553333,-121.2805,5.94,2.53,md,53,70,0.0522,0.07,nc,nc72946351,2018-01-06T09:00:02.990Z,"15km SSE of Tres Pinos, CA",earthquake,0.13,0.54,0.151,72,reviewed,nc,nc
2017-12-30T19:43:56.493Z,61.802,-147.1716,37.2,1.3,ml,,,,0.54,ak,ak017gqb6we9,2019-06-19T19:50:49.430Z,"86km NNW of Valdez, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-12-30T19:39:27.160Z,51.9247,-170.9617,35,3,ml,,219,1.112,0.7,us,us1000c1bv,2019-06-19T19:50:48.723Z,"65km SSE of Amukta Island, Alaska",earthquake,3.8,2,0.148,6,reviewed,us,us
2017-12-30T19:34:08.170Z,34.038,-117.237,16.54,0.92,ml,38,91,0.09862,0.14,ci,ci37842071,2018-01-10T00:19:02.610Z,"2km ESE of Loma Linda, CA",earthquake,0.21,0.44,0.159,10,reviewed,ci,ci
2017-12-30T19:14:48.566Z,59.4191,-153.0796,76.9,1.8,ml,,,,0.33,ak,ak017gqb0o0o,2019-06-19T19:50:48.216Z,"80km WSW of Anchor Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-12-30T19:04:33.760Z,84.6573,3.942,10,4.2,mb,,113,5.878,1,us,us2000cj02,2018-03-17T01:54:39.040Z,"North of Svalbard",earthquake,11.1,1.9,0.146,13,reviewed,us,us
2017-12-30T19:02:15.534Z,63.2996,-151.5502,3.2,0.9,ml,,,,0.39,ak,ak017gqay0vl,2019-06-19T19:50:47.668Z,"130km W of Cantwell, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-12-30T19:00:43.950Z,36.6546667,-121.2798333,5.39,1.36,md,24,92,0.05192,0.06,nc,nc72946341,2018-01-06T08:30:02.927Z,"16km SSE of Tres Pinos, CA",earthquake,0.25,1.06,0.218,20,reviewed,nc,nc
2017-12-30T19:00:09.160Z,33.5085,-116.798,4.35,0.12,ml,16,72,0.0761,0.19,ci,ci37842063,2017-12-31T17:18:02.258Z,"10km NE of Aguanga, CA",earthquake,0.39,1.07,0.097,6,reviewed,ci,ci
2017-12-30T18:54:55.580Z,33.505,-116.794,4.72,1.18,ml,45,34,0.009065,0.18,ci,ci37842055,2017-12-31T17:18:58.210Z,"10km NE of Aguanga, CA",earthquake,0.2,0.39,0.157,26,reviewed,ci,ci
2017-12-30T18:48:52.430Z,36.6558333,-121.2803333,6.33,2.97,md,66,58,0.0527,0.07,nc,nc72946336,2018-03-17T01:54:39.040Z,"15km SSE of Tres Pinos, CA",earthquake,0.11,0.41,0.194,102,reviewed,nc,nc
2017-12-30T18:46:23.990Z,39.2885,-122.9266667,9.32,1.86,md,28,82,0.2067,0.09,nc,nc72946331,2018-01-06T09:52:03.101Z,"14km SSE of Lake Pillsbury, CA",earthquake,0.22,0.58,0.197,27,reviewed,nc,nc
2017-12-30T18:45:37.609Z,67.8358,-154.8509,2.3,0.7,ml,,,,0.33,ak,ak017gqalurk,2019-06-19T19:50:46.863Z,"134km WSW of Anaktuvuk Pass, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2017-12-30T18:41:21.887Z,37.1612,-115.8025,10.8,0.6,ml,4,318.52,0.162,0.154,nn,nn00616773,2018-07-02T18:52:07.502Z,"60km WSW of Alamo, Nevada",earthquake,,12.6,0,1,reviewed,nn,nn
2017-12-30T18:41:01.480Z,19.379,-155.2366667,1.87,2.22,ml,39,83,0.006561,0.09,hv,hv70001457,2018-01-12T23:30:21.750Z,"5km S of Volcano, Hawaii",earthquake,0.21,0.16,0.14,14,reviewed,hv,hv
2017-12-30T18:38:53.834Z,62.4079,-149.5896,65,1.2,ml,,,,0.49,ak,ak017gqake07,2019-06-19T19:50:45.925Z,"28km ENE of Talkeetna, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2017-12-30T18:36:43.760Z,33.507,-116.5351667,12.87,0.49,ml,18,110,0.05734,0.11,ci,ci37402277,2018-01-09T22:50:00.962Z,"14km ESE of Anza, CA",earthquake,0.27,0.37,0.082,10,reviewed,ci,ci
2017-12-30T18:36:42.610Z,33.5065,-116.5356667,13.36,0.17,ml,19,109,0.05683,0.12,ci,ci37842039,2018-01-09T22:47:28.499Z,"14km ESE of Anza, CA",earthquake,0.28,0.42,0.216,9,reviewed,ci,ci
2017-12-30T18:33:45.988Z,60.3519,-152.1513,82.2,1.6,ml,,,,0.36,ak,ak017gqajati,2019-06-19T19:50:45.212Z,"35km ESE of Redoubt Volcano, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-12-30T18:22:00.294Z,57.047,-155.7684,60.2,2.6,ml,,,,0.46,ak,ak017gqaguf1,2019-06-19T19:50:44.320Z,"121km WSW of Larsen Bay, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2017-12-30T18:18:43.160Z,39.2883333,-122.925,8.76,1.55,md,18,53,0.2069,0.07,nc,nc72946321,2018-01-08T20:15:03.550Z,"14km SSE of Lake Pillsbury, CA",earthquake,0.22,1.55,0.155,19,reviewed,nc,nc
2017-12-30T18:06:58.862Z,63.2521,-150.7277,125.9,1.3,ml,,,,0.46,ak,ak017gqadjha,2019-06-19T19:50:43.686Z,"90km W of Cantwell, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-12-30T18:03:18.134Z,62.4743,-151.1806,82.2,1.4,ml,,,,0.27,ak,ak017gqact6t,2019-06-19T19:50:42.984Z,"57km WNW of Talkeetna, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-12-30T18:00:42.930Z,-52.6434,25.8754,10,4.7,mb,,97,19.361,0.62,us,us2000cizu,2018-03-17T01:54:39.040Z,"South of Africa",earthquake,10.1,1.6,0.099,31,reviewed,us,us
2017-12-30T17:59:07.413Z,63.1111,-150.5688,119.4,2.5,ml,,,,0.49,ak,ak017gqa3cut,2019-06-19T19:50:42.207Z,"87km WSW of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-12-30T17:58:02.804Z,51.7555,-178.6316,10.9,2.2,ml,,,,0.45,ak,ak017gqa34s8,2019-06-19T19:50:41.537Z,"36km WSW of Tanaga Volcano, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-12-30T17:51:26.820Z,38.7804985,-122.7160034,-0.12,0.54,md,7,96,0.007286,0.07,nc,nc72946316,2017-12-30T19:00:04.202Z,"2km WNW of Anderson Springs, CA",earthquake,0.38,0.84,0.13,3,automatic,nc,nc
2017-12-30T17:51:10.300Z,67.1909,-153.3114,5.1,1.4,ml,,,,0.53,ak,ak017gqa1ncm,2019-06-19T19:50:40.906Z,"77km NNW of New Allakaket, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-12-30T17:48:12.810Z,34.163,-117.2411667,3.47,1.43,ml,61,34,0.04551,0.18,ci,ci37841999,2018-01-02T23:50:47.960Z,"5km NW of Highland, CA",earthquake,0.16,0.19,0.116,71,reviewed,ci,ci
2017-12-30T17:33:15.993Z,60.0794,-150.7201,38.6,1.4,ml,,,,0.28,ak,ak017gq9xswf,2019-06-19T19:50:40.095Z,"45km SE of Cohoe, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2017-12-30T17:33:05.810Z,36.6536667,-121.2796667,5.62,1.55,md,28,92,0.05116,0.06,nc,nc72946311,2018-01-05T05:28:01.854Z,"16km SSE of Tres Pinos, CA",earthquake,0.19,0.76,0.168,25,reviewed,nc,nc
2017-12-30T17:31:33.480Z,34.032,-116.7376667,19.39,0.89,ml,20,168,0.05831,0.21,ci,ci37841983,2017-12-31T17:18:39.260Z,"14km NNE of Cabazon, CA",earthquake,0.6,1.01,0.133,23,reviewed,ci,ci
2017-12-30T17:23:42.189Z,37.1759,-115.7926,6.3,-0.1,ml,7,294.81,0.176,0.1262,nn,nn00616718,2018-07-02T18:52:07.384Z,"59km WSW of Alamo, Nevada",earthquake,,6.1,0.12,3,reviewed,nn,nn
2017-12-30T17:13:11.752Z,61.4679,-151.623,81.2,1.4,ml,,,,0.44,ak,ak017gq9ti93,2019-06-19T19:50:39.225Z,"88km NNW of Nikiski, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-12-30T17:06:38.160Z,48.2583333,-122.2468333,1.41,1.34,ml,12,65,0.1856,0.14,uw,uw61361776,2017-12-31T03:41:03.890Z,"6km WNW of Bryant, Washington",earthquake,0.45,1.31,0.27,8,reviewed,uw,uw
2017-12-30T17:04:45.210Z,19.3425,-155.0758333,4.44,1.61,md,42,170,0.04795,0.17,hv,hv70001402,2018-01-12T23:21:15.360Z,"18km S of Fern Acres, Hawaii",earthquake,0.5,1.01,0.102,19,reviewed,hv,hv
2017-12-30T17:00:52.390Z,10.1101,140.1708,19.48,4.7,mb,,89,5.753,1.11,us,us1000by8k,2018-03-17T01:54:39.040Z,"53km NW of Fais, Micronesia",earthquake,7.5,5.2,0.061,82,reviewed,us,us
2017-12-30T16:50:59.850Z,37.5736667,-118.8336667,2.49,0.92,md,21,145,0.01673,0.03,nc,nc72946301,2018-01-05T01:49:02.865Z,"14km W of Toms Place, CA",earthquake,0.4,0.35,0.156,19,reviewed,nc,nc
2017-12-30T16:45:21.100Z,36.6558333,-121.2773333,4.54,1.89,md,49,70,0.054,0.06,nc,nc72946296,2018-01-06T02:11:02.139Z,"15km SSE of Tres Pinos, CA",earthquake,0.15,0.68,0.244,49,reviewed,nc,nc
2017-12-30T16:44:55.827Z,36.4529,-116.8576,0,-0.2,ml,7,163.99,0.174,0.1404,nn,nn00616717,2018-07-02T18:52:07.294Z,"51km S of Beatty, Nevada",earthquake,,0,0.52,4,reviewed,nn,nn
2017-12-30T16:44:24.739Z,40.2029,-120.9752,7.2,0.7,ml,5,293.36,0.173,0.0807,nn,nn00616716,2017-12-31T00:27:29.711Z,"7km NNW of Greenville, California",earthquake,,11.9,0,1,reviewed,nn,nn
2017-12-30T16:39:17.950Z,36.6556667,-121.2795,5.32,2.8,md,58,70,0.05291,0.07,nc,nc72946286,2018-01-06T08:45:02.961Z,"15km SSE of Tres Pinos, CA",earthquake,0.14,0.63,0.16,74,reviewed,nc,nc
2017-12-30T16:38:10.090Z,34.2173333,-117.5091667,7.36,0.29,ml,14,72,0.01234,0.1,ci,ci37841967,2018-01-02T23:56:43.282Z,"5km S of Lytle Creek, CA",earthquake,0.22,0.51,0.118,6,reviewed,ci,ci
2017-12-30T16:38:07.130Z,38.7970009,-122.7681656,-0.03,0.44,md,8,105,0.01895,0.03,nc,nc72946291,2017-12-30T17:10:03.947Z,"2km NNW of The Geysers, CA",earthquake,0.52,1.88,0.06,2,automatic,nc,nc
2017-12-30T16:37:35.150Z,19.3608341,-155.4528351,8.73,1.8,md,37,41,0.01192,0.11,hv,hv70001387,2017-12-30T22:02:26.640Z,"17km N of Pahala, Hawaii",earthquake,0.28,0.65,0.23,22,automatic,hv,hv
2017-12-30T16:29:59.468Z,64.8193,-149.4653,20,0.6,ml,,,,0.58,ak,ak017gq9blsa,2019-06-19T19:50:38.617Z,"31km NNW of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-12-30T16:24:37.700Z,33.1595,-116.2033333,9.49,1.11,ml,47,78,0.02996,0.17,ci,ci37841959,2018-01-10T21:49:11.278Z,"7km WNW of Ocotillo Wells, CA",earthquake,0.22,0.39,0.098,21,reviewed,ci,ci
2017-12-30T16:19:21.463Z,59.5033,-152.3836,66.3,2,ml,,,,0.51,ak,ak017gq99doy,2019-06-19T19:50:37.898Z,"43km SW of Anchor Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-12-30T16:18:29.310Z,-21.2146,-68.7574,119.26,4.5,mb,,53,0.702,0.57,us,us1000by7b,2018-03-17T01:54:39.040Z,"139km N of Calama, Chile",earthquake,5.6,7.7,0.181,9,reviewed,us,us
2017-12-30T16:17:36.330Z,18.1511,-67.3425,22,2.34,md,6,208,0.2579,0.27,pr,pr2017364003,2017-12-30T20:15:45.498Z,"18km WNW of Puerto Real, Puerto Rico",earthquake,1.25,2.84,0.07,2,reviewed,pr,pr
2017-12-30T16:15:00.824Z,39.0155,-118.1777,8.2,0.5,ml,6,153.89,0.068,0.0463,nn,nn00616676,2018-07-02T18:52:05.452Z,"27km NW of Gabbs, Nevada",earthquake,,3.9,0,1,reviewed,nn,nn
2017-12-30T16:14:29.370Z,36.007,-117.795,2.1,0.69,ml,8,66,0.02691,0.16,ci,ci37841951,2017-12-30T16:50:57.763Z,"13km NE of Little Lake, CA",earthquake,0.52,0.32,0.156,6,reviewed,ci,ci
2017-12-30T16:13:40.283Z,37.1759,-115.7806,4.5,0.8,ml,26,127.72,0.184,0.1349,nn,nn00616675,2018-07-02T18:52:05.310Z,"58km WSW of Alamo, Nevada",earthquake,,2.8,0.33,15,reviewed,nn,nn
2017-12-30T16:07:05.150Z,33.6386667,-116.6841667,13.28,0.4,ml,23,69,0.03137,0.12,ci,ci37841943,2018-01-05T22:54:39.944Z,"9km N of Anza, CA",earthquake,0.27,0.38,0.19,8,reviewed,ci,ci
2017-12-30T15:51:46.000Z,35.0041,-97.6442,7.963,2.5,ml,,47,,0.6,us,us1000by72,2018-03-17T01:54:39.040Z,"14km S of Blanchard, Oklahoma",earthquake,1.1,5.1,,,reviewed,tul,tul
2017-12-30T15:51:23.454Z,59.7656,-152.8662,94.2,2.4,ml,,,,0.43,ak,ak017gq8ut5l,2019-06-19T19:50:37.199Z,"57km W of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-12-30T15:38:29.830Z,-18.8176,-67.2082,255.34,4.5,mb,,60,2.058,1.09,us,us1000by6v,2018-03-17T01:54:39.040Z,"47km W of Challapata, Bolivia",earthquake,8.4,8.6,0.088,38,reviewed,us,us
2017-12-30T15:26:22.860Z,37.6233333,-118.8305,7.62,0.43,md,9,166,0.008141,0.03,nc,nc71108129,2018-01-02T18:53:03.496Z,"13km E of Mammoth Lakes, CA",earthquake,1.85,1.87,0.168,8,reviewed,nc,nc
2017-12-30T15:25:55.540Z,36.759,-121.4616667,3.73,0.65,md,7,168,0.01264,0.02,nc,nc72946281,2018-01-05T23:47:03.296Z,"10km SW of Ridgemark, CA",earthquake,1.12,0.88,0.121,7,reviewed,nc,nc
2017-12-30T15:19:46.750Z,19.4093342,-155.2861633,0.13,2.06,ml,12,117,0.005629,0.18,hv,hv70001357,2017-12-30T22:01:35.300Z,"5km WSW of Volcano, Hawaii",earthquake,0.27,0.36,0.23,15,automatic,hv,hv
2017-12-30T15:05:58.444Z,60.8308,-151.704,78.9,1.4,ml,,,,0.39,ak,ak017gq8l0x0,2019-06-19T19:50:36.747Z,"27km NW of Nikiski, Alaska",earthquake,,1.4,,,reviewed,ak,ak
