time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-06-19T22:38:03.020Z,63.4548,-155.1014,6.8,2,ml,,,,0.6,ak,ak0167v68172,2019-06-17T14:56:41.299Z,"60km NNE of McGrath, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-06-19T22:33:17.673Z,60.3201,-143.075,15.7,1.2,ml,,,,0.19,ak,ak0167v66zqv,2019-06-17T14:56:40.817Z,"45km NW of Cape Yakataga, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-06-19T22:32:57.760Z,33.6073333,-116.8138333,8.14,0.34,ml,16,121,0.03626,0.14,ci,ci37392519,2016-06-20T13:46:22.118Z,"14km WNW of Anza, CA",earthquake,0.38,0.51,0.142,8,reviewed,ci,ci
2016-06-19T22:31:57.670Z,33.5963333,-116.8193333,8.45,0.25,ml,12,170,0.04113,0.14,ci,ci37392511,2016-06-20T13:46:36.384Z,"14km WNW of Anza, CA",earthquake,0.5,0.6,0.131,9,reviewed,ci,ci
2016-06-19T22:29:30.930Z,36.8463,-116.036,10.6,-0.1,ml,6,171.79,0.087,0.0978,nn,nn00548622,2018-07-02T17:57:15.912Z,"64km E of Beatty, Nevada",earthquake,,2.7,0.56,3,reviewed,nn,nn
2016-06-19T22:24:47.425Z,62.9282,-151.2781,103.7,1.3,ml,,,,0.39,ak,ak0167v654li,2019-06-17T14:56:40.421Z,"90km NW of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-06-19T22:17:32.054Z,39.5681,-115.8799,1.7,1.5,ml,6,115.94,0.744,0.2076,nn,nn00548615,2018-07-02T17:57:16.893Z,"7km ENE of Eureka, Nevada",earthquake,,10.5,0.09,2,reviewed,nn,nn
2016-06-19T22:15:45.314Z,53.9198,-166.2784,6.3,1.5,ml,,,,0.6,ak,ak0167v636zn,2019-06-17T14:56:39.901Z,"17km ENE of Unalaska, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2016-06-19T22:15:35.930Z,38.8199997,-122.7636642,1.85,1.1,md,18,65,0.01171,0.03,nc,nc72653181,2017-02-10T14:40:18.707Z,"3km W of Cobb, California",earthquake,0.24,0.42,0.09,6,automatic,nc,nc
2016-06-19T22:14:06.320Z,47.9365,-119.7713333,9.81,1.29,ml,7,133,0.04857,0.07,uw,uw61170546,2016-08-01T17:50:42.580Z,"10km SW of Bridgeport, Washington",earthquake,0.39,0.82,0.056,9,reviewed,uw,uw
2016-06-19T22:11:16.109Z,62.7083,-150.3415,7.4,1.3,ml,,,,0.64,ak,ak0167v629ve,2019-06-17T14:56:39.398Z,"44km NNW of Talkeetna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2016-06-19T22:10:49.310Z,38.8143333,-122.7613333,2.03,0.59,md,35,40,0.01532,0.05,nc,nc72653176,2017-02-10T14:40:13.722Z,"3km WSW of Cobb, California",earthquake,0.14,0.21,0.209,6,reviewed,nc,nc
2016-06-19T22:03:20.294Z,40.0119,-120.579,10.5,,,4,187.95,0.075,0.0579,nn,nn00548621,2016-06-20T03:10:21.954Z,"24km NNW of Portola, California",earthquake,3.52,4.2,,,reviewed,nn,nn
2016-06-19T22:02:57.848Z,63.7105,-147.7906,15,1,ml,,,,0.79,ak,ak0167v60fnc,2019-06-17T14:56:38.989Z,"60km ESE of Healy, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2016-06-19T21:56:56.910Z,38.8093333,-122.7825,0.4,1.43,md,45,27,0.004505,0.06,nc,nc72653171,2017-02-10T14:40:08.403Z,"4km NNW of The Geysers, California",earthquake,0.08,0.15,0.238,16,reviewed,nc,nc
2016-06-19T21:54:45.751Z,59.7875,-151.1516,38.4,2.3,ml,,,,0.5,ak,ak0167v5q4cf,2019-06-17T14:56:38.585Z,"9km NE of Fritz Creek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-06-19T21:37:35.441Z,63.5311,-151.0868,10.2,1.3,ml,,,,0.69,ak,ak0167v5mgdk,2019-06-17T14:56:38.112Z,"107km W of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2016-06-19T21:32:53.335Z,36.5704,-116.0367,6.6,-0.3,ml,8,206.04,0.109,0.1142,nn,nn00548620,2018-07-02T17:57:15.818Z,"40km N of Pahrump, Nevada",earthquake,,4.7,0.18,7,reviewed,nn,nn
2016-06-19T21:30:25.818Z,53.166,-168.1901,55.7,2.3,ml,,,,0.34,ak,ak0167v5kxmd,2019-06-17T14:56:37.678Z,"52km ENE of Nikolski, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-06-19T21:23:58.410Z,41.6986667,-111.6966667,18,1.15,ml,14,114,0.1174,0.12,uu,uu60151397,2016-06-21T21:04:19.760Z,"10km E of Providence, Utah",earthquake,0.6,1.5,0.414,2,reviewed,uu,uu
2016-06-19T21:19:02.810Z,33.921,-116.0233333,3.13,0.94,ml,20,81,0.0821,0.16,ci,ci37392447,2016-06-20T19:41:03.757Z,"25km S of Twentynine Palms, CA",earthquake,0.31,0.81,0.073,10,reviewed,ci,ci
2016-06-19T21:15:42.910Z,49.447,-120.5163333,5.26,1.95,ml,9,213,0.6022,0.41,uw,uw61170526,2016-08-01T17:50:42.320Z,"1km SSW of Princeton, Canada",explosion,4.02,10.12,0.134,7,reviewed,uw,uw
2016-06-19T21:14:02.190Z,38.8148346,-122.8161697,2.76,0.76,md,7,142,0.00991,0.03,nc,nc72653166,2017-02-10T14:40:03.119Z,"6km NW of The Geysers, California",earthquake,0.46,1.56,0.16,2,automatic,nc,nc
2016-06-19T21:08:58.100Z,33.4643333,-116.4843333,10.26,1.83,ml,61,37,0.07662,0.19,ci,ci37392439,2016-06-20T13:47:45.680Z,"20km ESE of Anza, CA",earthquake,0.18,0.3,0.15,25,reviewed,ci,ci
2016-06-19T20:55:03.800Z,-30.9997,-71.8308,35,4.1,mb,,182,0.365,1.05,us,us200065ey,2016-08-27T02:15:30.040Z,"74km SW of Ovalle, Chile",earthquake,3.3,2,0.262,4,reviewed,us,us
2016-06-19T20:48:27.260Z,36.0888333,-118.3476667,12.47,1.37,ml,24,94,0.06901,0.22,ci,ci37392431,2016-06-20T16:43:18.779Z,"36km W of Coso Junction, CA",earthquake,0.3,0.78,0.19,16,reviewed,ci,ci
2016-06-19T20:47:23.423Z,60.2089,-141.4182,0,1.4,ml,,,,0.33,ak,ak0167v53506,2019-06-17T14:56:37.265Z,"58km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2016-06-19T20:39:50.580Z,34.4678333,-117.9675,8.95,0.47,ml,9,93,0.02133,0.06,ci,ci37392423,2016-06-20T19:50:48.006Z,"6km SSE of Littlerock, CA",earthquake,0.2,0.33,0.115,5,reviewed,ci,ci
2016-06-19T20:33:35.120Z,19.7905,-154.897,35.59,2.09,md,46,256,,0.11,hv,hv61303351,2020-07-06T20:51:26.180Z,"20 km E of Pāpa‘ikou, Hawaii",earthquake,0.74,0.87,0.078,18,reviewed,hv,hv
2016-06-19T20:32:52.400Z,18.4328,-67.369,20,1.7,Md,3,194.4,0.11498436,0.12,pr,pr16171011,2016-06-20T00:01:21.017Z,"16km NW of Rincon, Puerto Rico",earthquake,1.2,2,0,2,reviewed,pr,pr
2016-06-19T20:29:21.865Z,51.7308,-173.9367,46.5,1.8,ml,,,,0.36,ak,ak0167v4z9zu,2019-06-17T14:56:36.871Z,"54km SSE of Atka, Alaska",earthquake,,2.9,,,reviewed,ak,ak
2016-06-19T20:25:28.340Z,36.936,-117.5399,1.9,0.6,ml,12,177.21,0.309,0.1247,nn,nn00548599,2018-07-02T17:57:15.720Z,"59km NE of Lone Pine, California",earthquake,,16.9,0.26,7,reviewed,nn,nn
2016-06-19T20:23:15.296Z,60.6077,-151.0525,59.9,2.6,ml,,,,0.7,ak,ak0167v4xz6x,2019-06-17T14:56:36.484Z,"8km NNE of Ridgeway, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-06-19T20:15:27.090Z,-22.4463,-179.4163,581.5,4.4,mb,,161,5.247,0.69,us,us200066hd,2016-08-27T02:15:30.040Z,"212km SSW of Ndoi Island, Fiji",earthquake,13.4,8.5,0.117,21,reviewed,us,us
2016-06-19T20:14:29.930Z,35.957,-117.6708333,2.69,0.69,ml,13,55,0.01892,0.09,ci,ci37392415,2016-06-20T16:45:49.776Z,"21km E of Little Lake, CA",earthquake,0.15,0.14,0.18,6,reviewed,ci,ci
2016-06-19T20:14:27.870Z,36.6101667,-121.2116667,1.82,1.21,md,21,117,0.03964,0.06,nc,nc72653146,2017-02-10T14:39:58.346Z,"23km NNE of Soledad, California",earthquake,0.24,0.61,0.294,18,reviewed,nc,nc
2016-06-19T20:11:24.580Z,33.4871667,-116.469,14.28,0.58,ml,20,102,0.05114,0.22,ci,ci37392407,2016-06-20T13:46:56.003Z,"20km ESE of Anza, CA",earthquake,0.47,0.81,0.098,13,reviewed,ci,ci
2016-06-19T20:10:54.380Z,33.491,-116.4753333,12.9,0.54,ml,24,100,0.05257,0.21,ci,ci37392399,2016-06-21T14:22:34.726Z,"20km ESE of Anza, CA",earthquake,0.38,0.66,0.121,11,reviewed,ci,ci
2016-06-19T20:10:49.670Z,33.4893333,-116.4731667,12.61,0.08,ml,14,140,0.05222,0.13,ci,ci37141772,2016-06-21T14:26:07.108Z,"20km ESE of Anza, CA",earthquake,0.37,0.64,0.031,6,reviewed,ci,ci
2016-06-19T20:10:07.000Z,51.7103,-178.629,82.2,2.5,ml,,,,0.36,us,us200065g3,2019-06-17T14:56:36.043Z,"38km WSW of Tanaga Volcano, Alaska",earthquake,25.2,10.1,,,reviewed,ak,ak
2016-06-19T20:01:04.721Z,59.9489,-152.4382,76.7,1.5,ml,,,,0.46,ak,ak0167v4t8mg,2019-06-17T14:56:35.612Z,"39km WNW of Anchor Point, Alaska",earthquake,,1,,,reviewed,ak,ak
2016-06-19T19:59:49.666Z,64.8199,-148.7696,14.1,0.2,ml,,,,0.6,ak,ak0167v4kc0m,2019-06-17T14:56:35.157Z,"31km NNE of North Nenana, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-06-19T19:57:51.312Z,51.5406,-176.8235,42.3,1.4,ml,,,,0.29,ak,ak0167v4jwpn,2019-06-17T14:56:34.759Z,"39km SSW of Adak, Alaska",earthquake,,1,,,reviewed,ak,ak
2016-06-19T19:56:37.843Z,62.9561,-151.1185,109.6,1.4,ml,,,,0.36,ak,ak0167v4jnyg,2019-06-17T14:56:34.354Z,"87km NW of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-06-19T19:47:35.510Z,19.404,-155.2788333,0.22,1.95,ml,24,38,,0.07,hv,hv61303286,2020-07-06T20:51:19.220Z,"5km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.175,12,reviewed,hv,hv
2016-06-19T19:44:57.473Z,60.0115,-153.1057,114.8,1.9,ml,,,,0.5,ak,ak0167v4h4vn,2019-06-17T14:56:33.955Z,"56km SSW of Redoubt Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2016-06-19T19:41:44.290Z,34.1646667,-116.843,1.64,1.72,ml,69,28,0.1047,0.22,ci,ci37392391,2016-06-20T13:47:50.400Z,"11km S of Big Bear City, CA",earthquake,0.19,0.47,0.137,27,reviewed,ci,ci
2016-06-19T19:35:22.953Z,63.3454,-151.3522,12.7,0.7,ml,,,,0.72,ak,ak0167v4f4rr,2019-06-17T14:56:33.547Z,"120km W of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-06-19T19:33:01.242Z,63.0944,-151.4777,6.8,0.9,ml,,,,0.81,ak,ak0167v4ennw,2019-06-17T14:56:33.088Z,"110km NW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-06-19T19:30:03.400Z,18.9564,-65.2677,25,1.8,Md,3,280.8,0.64588869,0.15,pr,pr16171010,2016-06-20T00:00:19.797Z,"72km N of Culebra, Puerto Rico",earthquake,1.8,15.3,0,2,reviewed,pr,pr
2016-06-19T19:25:43.988Z,55.4084,-158.3517,13.8,3.4,ml,,,,0.57,ak,ak0167v4d18e,2019-06-17T14:56:32.662Z,"97km SSE of Chignik Lake, Alaska",earthquake,,1,,,reviewed,ak,ak
2016-06-19T19:23:35.000Z,52.0873,-169.2539,25.5,2.7,ml,,,,0.86,us,us2000662y,2019-06-17T14:56:32.210Z,"98km SSW of Nikolski, Alaska",earthquake,9.1,9.4,,,reviewed,ak,ak
2016-06-19T19:23:20.384Z,64.8107,-147.556,11.3,0.3,ml,,,,0.23,ak,ak0167v4cjza,2019-06-17T14:56:31.790Z,"1km NW of Badger, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2016-06-19T19:21:29.640Z,33.501,-116.495,13.72,0.17,ml,14,174,0.06206,0.15,ci,ci37370181,2016-06-20T20:40:14.388Z,"18km ESE of Anza, CA",earthquake,0.45,0.5,0.105,10,reviewed,ci,ci
2016-06-19T19:21:06.430Z,33.5101667,-116.5108333,11.32,0.43,ml,17,164,0.05012,0.1,ci,ci37392375,2016-06-20T20:06:11.016Z,"16km ESE of Anza, CA",earthquake,0.28,0.32,0.148,7,reviewed,ci,ci
2016-06-19T19:17:52.050Z,35.6257,26.5554,19.13,4.3,mb,,114,0.499,1.2,us,us200065es,2016-08-27T02:15:30.040Z,"Crete, Greece",earthquake,5.2,6.7,0.177,9,reviewed,us,us
2016-06-19T19:09:42.261Z,64.8037,-147.5391,9.7,0.8,ml,,,,0.22,ak,ak0167v49ln6,2019-06-17T14:56:31.378Z,"0km NNW of Badger, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-06-19T19:08:36.380Z,32.8905,-116.2213333,10.16,1.01,ml,17,95,0.1435,0.12,ci,ci37392367,2016-07-08T21:39:13.040Z,"27km NW of Ocotillo, CA",earthquake,0.24,0.72,0.146,14,reviewed,ci,ci
2016-06-19T19:03:05.140Z,40.8321667,-122.1363333,14.57,1.75,md,11,74,0.2378,0.06,nc,nc72653141,2017-02-10T14:39:53.458Z,"22km NNE of Bella Vista, California",earthquake,0.6,1.54,0.148,13,reviewed,nc,nc
2016-06-19T18:54:05.020Z,62.7192,-150.5729,85.3,1.2,ml,,,,0.23,ak,ak0167v3xqdy,2019-05-21T08:08:01.420Z,"50km NNW of Talkeetna, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2016-06-19T18:53:50.730Z,52.8107,-168.6953,47.7,2.1,ml,,,,0.35,ak,ak0167v3xm75,2019-06-17T14:56:30.920Z,"18km SE of Nikolski, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2016-06-19T18:51:51.820Z,38.7989998,-122.7316666,0.42,0.86,md,7,106,0.01351,0.01,nc,nc72653136,2017-02-10T14:39:48.541Z,"Northern California",earthquake,0.39,1.46,0.11,3,automatic,nc,nc
2016-06-19T18:50:24.400Z,17.7835,-66.8216,16,1.8,Md,3,270,0.28027437,0.1,pr,pr16171009,2016-06-19T20:00:28.659Z,"22km SSE of Guanica, Puerto Rico",earthquake,1.2,1.1,0,3,reviewed,pr,pr
2016-06-19T18:48:28.931Z,59.5044,-152.5551,73.4,1.6,ml,,,,0.6,ak,ak0167v3whxp,2019-06-17T14:56:30.525Z,"50km SW of Anchor Point, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2016-06-19T18:43:21.734Z,60.3027,-153.4748,4.7,1.5,ml,,,,0.64,ak,ak0167v3vest,2019-06-17T14:56:30.058Z,"45km WSW of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-06-19T18:25:50.520Z,33.4988333,-116.9066667,12.07,0.43,ml,21,59,0.1398,0.1,ci,ci37392311,2016-06-20T13:47:37.197Z,"7km NNW of Aguanga, CA",earthquake,0.19,0.7,0.155,13,reviewed,ci,ci
2016-06-19T18:20:50.450Z,20.1726,121.3782,16,5.6,mww,,24,2.646,0.95,us,us200065ep,2016-11-10T22:16:41.156Z,"54km WSW of Sabtang, Philippines",earthquake,5.9,1.7,,,reviewed,us,us
2016-06-19T18:18:20.850Z,33.4765,-116.488,9.71,0.66,ml,25,80,0.06999,0.19,ci,ci37392303,2016-06-20T13:47:34.837Z,"19km ESE of Anza, CA",earthquake,0.33,0.69,0.145,17,reviewed,ci,ci
2016-06-19T18:12:24.290Z,33.9233333,-116.0198333,3.25,1.02,ml,13,115,0.07914,0.14,ci,ci37392295,2016-06-20T13:47:46.087Z,"24km SSE of Twentynine Palms, CA",earthquake,0.35,1.08,0.122,16,reviewed,ci,ci
2016-06-19T18:03:27.031Z,56.3159,-156.5695,59.3,3.2,ml,,,,0.59,ak,ak0167v3mukf,2019-06-17T14:56:29.657Z,"80km NW of Chirikof Island, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2016-06-19T18:00:40.280Z,61.4681,-150.6543,61.6,1.3,ml,,,,0.23,ak,ak0167v3m8fw,2019-06-17T14:56:29.182Z,"37km W of Big Lake, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-06-19T17:53:29.062Z,63.45,-151.451,7.7,1.6,ml,,,,0.55,ak,ak0167v3c4x6,2019-06-17T14:56:28.719Z,"125km W of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-06-19T17:50:37.959Z,62.7072,-151.9469,8.2,1.2,ml,,,,0.85,ak,ak0167v3bigj,2019-06-17T14:56:28.311Z,"103km WNW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-06-19T17:47:18.086Z,51.809,-177.6986,20.2,1.2,ml,,,,0.61,ak,ak0167v3ats0,2019-06-17T14:56:27.850Z,"31km ESE of Tanaga Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-06-19T17:45:38.561Z,37.746,-116.5706,17,0.8,ml,9,109.05,0.465,0.1643,nn,nn00548594,2018-07-02T17:57:15.611Z,"52km SSW of Warm Springs, Nevada",earthquake,,3.3,0.89,6,reviewed,nn,nn
2016-06-19T17:38:05.980Z,19.2528333,-155.1176667,38.6,1.82,md,34,237,,0.08,hv,hv61303206,2020-07-06T20:51:19.380Z,"23 km S of Fern Forest, Hawaii",earthquake,1.22,0.89,0.108,15,reviewed,hv,hv
2016-06-19T17:37:18.460Z,37.428,-121.239,1.77,1.09,md,7,238,0.09459,0.15,nc,nc72653131,2017-02-10T14:39:43.679Z,"10km WSW of Patterson, California",earthquake,2.31,4.69,0.257,7,reviewed,nc,nc
2016-06-19T17:33:25.390Z,-20.0525,-69.1884,104.08,4,mb,,51,0.094,1.26,us,us200065ek,2016-08-27T02:15:30.040Z,"101km E of Iquique, Chile",earthquake,6.5,3.6,0.172,9,reviewed,us,us
2016-06-19T17:30:48.630Z,-20.3222,168.4033,10,4.8,mb,,74,1.204,1.11,us,us200065el,2016-08-27T02:15:30.040Z,"124km SW of Isangel, Vanuatu",earthquake,5,1.9,0.119,22,reviewed,us,us
2016-06-19T17:27:36.400Z,47.2669,-0.6721,10,3.5,ml,,,,0.73,us,us200065k4,2016-08-27T02:15:30.040Z,"4km SW of Saint-Lambert-du-Lattay, France",earthquake,3.1,1.6,,,reviewed,csem,ldg
2016-06-19T17:22:03.945Z,59.8573,-151.861,52.5,1.5,ml,,,,0.43,ak,ak0167v35fsa,2019-06-17T14:56:27.398Z,"9km N of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-06-19T17:16:00.000Z,33.7068333,-116.7558333,15.81,0.78,ml,43,54,0.035,0.13,ci,ci37392239,2016-06-20T20:52:38.018Z,"5km SW of Idyllwild, CA",earthquake,0.16,0.25,0.137,23,reviewed,ci,ci
2016-06-19T17:15:12.310Z,33.6966667,-116.8043333,16.09,1.11,ml,45,60,0.07573,0.15,ci,ci37392231,2016-06-20T13:49:02.930Z,"9km WSW of Idyllwild, CA",earthquake,0.21,0.35,0.227,28,reviewed,ci,ci
2016-06-19T17:11:49.836Z,55.4153,-158.4239,41.6,3,ml,,,,0.46,ak,ak0167v336g7,2019-06-17T14:56:26.954Z,"95km SSE of Chignik Lake, Alaska",earthquake,,25.4,,,reviewed,ak,ak
2016-06-19T17:07:10.350Z,38.7639999,-122.7383347,1.66,0.82,md,9,114,0.01261,0.02,nc,nc72653126,2017-02-10T14:39:38.855Z,"2km SE of The Geysers, California",earthquake,0.57,0.78,0.37,3,automatic,nc,nc
2016-06-19T17:06:31.480Z,-0.0144,143.3836,10,4.5,mb,,105,4.462,1.38,us,us200066h5,2016-08-27T02:15:30.040Z,"Ninigo Islands region, Papua New Guinea",earthquake,7.9,1.9,0.156,12,reviewed,us,us
2016-06-19T17:03:17.025Z,61.368,-149.7317,32.3,2,ml,,,,0.43,ak,ak0167v31e6u,2019-06-17T14:56:26.560Z,"17km SSW of Knik-Fairview, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-06-19T17:00:43.550Z,33.4776667,-116.4936667,9.36,0.12,ml,12,215,0.07284,0.12,ci,ci37392215,2016-06-20T16:51:16.295Z,"19km ESE of Anza, CA",earthquake,0.48,0.61,0.079,7,reviewed,ci,ci
2016-06-19T16:59:53.492Z,60.7226,-147.3333,5.5,1.9,ml,,,,0.54,ak,ak0167v2s1hx,2019-06-17T14:56:26.093Z,"70km SW of Valdez, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-06-19T16:59:02.837Z,64.585,-147.8976,14,0.4,ml,,,,0.34,ak,ak0167v2rxl7,2019-06-17T14:56:25.581Z,"29km SSW of Fairbanks, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-06-19T16:51:06.150Z,52.6197,-169.3406,51.85,3.9,mb,,199,0.394,0.62,us,us200066h4,2019-05-14T13:05:30.307Z,"47km SW of Nikolski, Alaska",earthquake,8.7,11.6,0.148,12,reviewed,us,us
2016-06-19T16:50:33.710Z,1.9107,127.0467,85.12,4.4,mb,,159,1.175,0.92,us,us200065ee,2016-08-27T02:15:30.040Z,"109km W of Tobelo, Indonesia",earthquake,9,8.8,0.12,20,reviewed,us,us
2016-06-19T16:49:31.990Z,52.337,-169.3443,35,4.4,mb,,133,0.506,0.97,us,us2000662x,2019-06-17T14:56:25.180Z,"74km SSW of Nikolski, Alaska",earthquake,7.1,1.9,0.048,124,reviewed,us,us
2016-06-19T16:47:56.339Z,63.5096,-151.9766,8.5,1.3,ml,,,,0.74,ak,ak0167v2ph4h,2019-06-17T14:56:24.694Z,"151km W of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-06-19T16:47:46.001Z,64.8086,-147.5365,8.7,0.2,ml,,,,0.24,ak,ak0167v2pgbs,2019-06-17T14:56:24.248Z,"0km N of Badger, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2016-06-19T16:39:42.303Z,38.9779,-116.6513,11.1,2,ml,19,56.67,0.437,0.279,nn,nn00548566,2018-07-02T17:57:16.739Z,"69km SSE of Austin, Nevada",earthquake,,1.7,0.48,11,reviewed,nn,nn
