time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-11-19T21:47:48.920Z,32.2336667,-115.2161667,16.55,2.86,ml,20,181,0.2,0.21,ci,ci38138279,2018-11-21T00:09:45.888Z,"4km W of Alberto Oviedo Mota, B.C., MX",earthquake,0.6,1.93,0.151,24,reviewed,ci,ci
2018-11-19T21:47:26.760Z,35.9998333,-120.5606667,3.36,1.81,md,43,85,0.02173,0.06,nc,nc73112961,2018-11-21T03:30:04.251Z,"16km NW of Parkfield, CA",earthquake,0.15,0.21,0.228,28,reviewed,nc,nc
2018-11-19T21:42:23.840Z,32.2371667,-115.2665,5.94,2.76,ml,24,143,0.1847,0.49,ci,ci38138255,2018-11-21T21:31:38.968Z,"9km W of Alberto Oviedo Mota, B.C., MX",earthquake,0.77,31.61,0.154,21,reviewed,ci,ci
2018-11-19T21:39:54.650Z,69.1278,-16.9254,10,4.3,mb,,84,2.212,0.99,us,us1000hx0w,2019-02-02T20:02:31.040Z,"246km SE of Ittoqqortoormiit, Greenland",earthquake,4.6,1.9,0.084,40,reviewed,us,us
2018-11-19T21:39:41.071Z,63.9268,-150.6271,8.2,1.1,ml,,,,0.51,ak,ak018eujbnaz,2019-07-01T19:22:30.544Z,"81km W of Healy, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-11-19T21:39:36.300Z,36.7843333,-121.4608333,6.91,0.89,md,8,226,0.02302,0.05,nc,nc73112956,2018-11-20T18:17:03.040Z,"9km SW of Hollister, CA",earthquake,0.87,0.47,0.059,6,reviewed,nc,nc
2018-11-19T21:34:38.333Z,68.2096,-156.2233,10,1.1,ml,,,,0.75,ak,ak018eujakih,2019-07-01T19:22:30.157Z,"147km N of Kobuk, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-11-19T21:28:46.747Z,64.6959,-149.0277,15.3,0.6,ml,,,,0.48,ak,ak018euj9av6,2019-07-01T19:22:29.820Z,"13km NNE of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-11-19T21:26:14.449Z,65.1776,-146.1532,4.7,2,ml,,,,0.83,ak,ak018euj8sxw,2019-07-01T19:22:29.475Z,"71km NE of Eielson Air Force Base, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-11-19T21:24:00.950Z,-12.7648,45.502,10,4.3,mb,,121,6.435,0.67,us,us1000hx14,2019-02-02T20:02:31.040Z,"24km E of Pamandzi, Mayotte",earthquake,9,1.9,0.239,5,reviewed,us,us
2018-11-19T21:09:45.830Z,63.1688,-150.5706,117.1,1.9,ml,,,,0.44,ak,ak018euj586v,2019-07-01T19:22:29.034Z,"84km WSW of Cantwell, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2018-11-19T21:05:39.800Z,-17.8318,-178.0641,508.79,4.4,mb,,115,3.504,0.75,us,us1000hx0v,2019-02-02T20:02:31.040Z,"Fiji region",earthquake,13.1,8.7,0.126,18,reviewed,us,us
2018-11-19T21:03:58.540Z,33.7038333,-116.7171667,17.14,0.74,ml,17,78,0.00773,0.07,ci,ci38138231,2018-11-20T20:54:26.563Z,"4km S of Idyllwild, CA",earthquake,0.32,0.29,0.237,7,reviewed,ci,ci
2018-11-19T21:00:47.245Z,64.9998,-147.3302,0,0.8,ml,,,,0.63,ak,ak018euj3aus,2019-07-01T19:22:28.661Z,"24km NNE of Badger, Alaska",explosion,,0,,,reviewed,ak,ak
2018-11-19T20:57:19.480Z,32.2388333,-115.2538333,19.6,2.58,ml,16,158,0.1853,0.25,ci,ci38138223,2019-02-02T20:02:26.040Z,"8km W of Alberto Oviedo Mota, B.C., MX",earthquake,0.63,1.08,0.162,50,reviewed,ci,ci
2018-11-19T20:57:03.790Z,32.2597,141.4004,35.51,4.2,mb,,165,1.586,0.66,us,us1000hx0u,2019-02-02T20:02:30.040Z,"175km ESE of Hachijo-jima, Japan",earthquake,6.4,11,0.237,5,reviewed,us,us
2018-11-19T20:54:12.770Z,37.4991667,-118.8478333,1.83,0.59,md,7,292,0.09191,0.06,nc,nc73112941,2018-11-19T21:15:51.555Z,"16km WSW of Toms Place, CA",earthquake,1.69,7.7,0.23,7,reviewed,nc,nc
2018-11-19T20:50:46.120Z,37.321,-122.1016667,-0.26,1.37,md,8,110,0.01477,0.03,nc,nc73112936,2018-11-20T03:00:35.507Z,"3km S of Loyola, CA",quarry blast,0.73,31.61,0.494,8,reviewed,nc,nc
2018-11-19T20:49:49.730Z,52.056,-176.1336667,3.39,-0.39,ml,4,148,0.008198,0.14,av,av61821181,2019-03-07T06:08:20.960Z,"41km ENE of Adak, Alaska",earthquake,1.77,1.17,0.156,4,reviewed,av,av
2018-11-19T20:49:10.200Z,52.1131667,-176.1708333,3.03,0.58,ml,4,289,0.06031,0.16,av,av61821176,2019-03-07T06:08:15.950Z,"42km NE of Adak, Alaska",earthquake,1.75,2.81,,1,reviewed,av,av
2018-11-19T20:47:57.200Z,33.5155,-116.7991667,3.64,0.15,ml,13,96,0.003275,0.11,ci,ci38138215,2018-11-20T20:51:38.685Z,"10km NE of Aguanga, CA",earthquake,0.39,0.36,0.047,2,reviewed,ci,ci
2018-11-19T20:45:58.640Z,38.809,-123.5501667,2.66,1.57,md,7,222,0.06236,0.07,nc,nc73112931,2018-11-20T03:42:02.819Z,"13km NW of Sea Ranch, CA",earthquake,0.84,1.27,0.233,7,reviewed,nc,nc
2018-11-19T20:41:38.520Z,33.6266667,-116.6828333,12.3,0.47,ml,19,66,0.04279,0.07,ci,ci38138207,2018-11-21T17:11:36.034Z,"8km N of Anza, CA",earthquake,0.19,0.34,0.065,4,reviewed,ci,ci
2018-11-19T20:34:33.210Z,33.8678333,-117.4948333,-0.43,1.36,ml,48,40,0.05566,0.22,ci,ci38138191,2018-11-21T17:07:18.012Z,"3km ESE of Home Gardens, CA",quarry blast,0.3,31.61,0.147,33,reviewed,ci,ci
2018-11-19T20:27:59.910Z,-6.3606,148.8375,46.16,4.5,mb,,118,3.451,0.53,us,us1000hx0t,2019-02-02T20:02:30.040Z,"80km WSW of Kandrian, Papua New Guinea",earthquake,14.6,11.5,0.135,16,reviewed,us,us
2018-11-19T20:26:43.990Z,47.4133,149.6349,239.15,4.3,mb,,169,5.925,0.41,us,us1000hx0s,2019-02-02T20:02:30.040Z,"175km SSE of Vostok, Russia",earthquake,9.4,17.4,0.116,21,reviewed,us,us
2018-11-19T20:25:01.260Z,32.2325,-115.251,21.33,3.22,ml,22,146,0.192,0.29,ci,ci38138183,2019-02-02T20:02:25.040Z,"8km W of Alberto Oviedo Mota, B.C., MX",earthquake,0.63,1.54,0.162,81,reviewed,ci,ci
2018-11-19T20:21:13.880Z,40.4096667,-121.4146667,2.58,0.46,md,7,231,0.01457,0.28,nc,nc71109844,2018-11-19T21:12:03.154Z,"14km ENE of Mineral, CA",earthquake,1.45,2.06,0.279,7,reviewed,nc,nc
2018-11-19T20:18:42.510Z,32.2065,-115.2535,10.95,4.82,mw,29,149,0.2168,0.38,ci,ci38138175,2019-02-02T20:02:26.040Z,"8km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.79,31.61,,6,reviewed,ci,ci
2018-11-19T20:14:04.050Z,37.6608333,-118.9006667,1.33,0.18,md,10,193,0.007194,0.03,nc,nc73112916,2018-11-19T21:01:03.089Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.74,0.26,0.096,8,reviewed,nc,nc
2018-11-19T20:03:28.014Z,62.3464,-148.3698,37,1.5,ml,,,,0.51,ak,ak018euiigwx,2019-07-01T19:22:28.308Z,"66km NNE of Sutton-Alpine, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-11-19T20:00:38.630Z,33.5036667,-116.795,2.68,0.77,ml,30,31,0.009764,0.18,ci,ci38138151,2018-11-20T14:28:51.970Z,"9km NE of Aguanga, CA",earthquake,0.25,0.36,0.129,23,reviewed,ci,ci
2018-11-19T19:56:15.061Z,64.7664,-150.9234,10.5,0.6,ml,,,,0.45,ak,ak018eui8d9e,2019-07-01T19:22:27.953Z,"29km SSW of Manley Hot Springs, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-11-19T19:55:25.240Z,33.4873333,-116.7951667,4.03,0.52,ml,28,79,0.02534,0.15,ci,ci38138143,2018-11-21T17:00:36.000Z,"8km NE of Aguanga, CA",earthquake,0.21,0.4,0.083,12,reviewed,ci,ci
2018-11-19T19:50:14.870Z,34.9911667,-118.1923333,-0.8,1.06,ml,18,75,0.116,0.16,ci,ci38138111,2018-11-21T16:56:47.705Z,"7km SSW of Mojave, CA",quarry blast,0.36,31.61,0.099,7,reviewed,ci,ci
2018-11-19T19:48:32.200Z,45.072,-111.7745,-2,0.86,ml,7,149,0.248,0.15,mb,mb80325314,2018-11-21T16:59:24.060Z,"28km SSE of Virginia City, Montana",quarry blast,1.74,31.61,0.31,2,reviewed,mb,mb
2018-11-19T19:37:22.860Z,19.2026667,-155.4643333,31.52,1.69,md,18,151,0.07204,0.12,hv,hv70696651,2018-11-20T02:24:00.140Z,"1km E of Pahala, Hawaii",earthquake,0.8,1.15,0.02,12,reviewed,hv,hv
2018-11-19T19:33:10.790Z,37.6508333,-118.9053333,2.22,1.44,md,26,55,0.004047,0.08,nc,nc73112901,2018-11-19T22:53:02.716Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.32,0.28,0.217,21,reviewed,nc,nc
2018-11-19T19:23:09.030Z,45.0433333,-111.8303333,4.23,0.93,ml,12,95,0.241,0.17,mb,mb80325154,2018-11-19T23:01:15.020Z,"29km SSE of Virginia City, Montana",earthquake,0.51,10.31,0.091,5,reviewed,mb,mb
2018-11-19T19:15:35.490Z,36.1101667,-120.687,1.92,2.29,md,55,71,0.03016,0.07,nc,nc73112886,2018-11-21T05:26:03.617Z,"22km ENE of San Ardo, CA",earthquake,0.19,0.36,0.302,39,reviewed,nc,nc
2018-11-19T19:12:24.150Z,37.657,-118.9008333,2.13,0.53,md,9,183,0.004451,0.05,nc,nc73112881,2018-11-19T19:45:39.180Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.59,0.28,0.128,7,reviewed,nc,nc
2018-11-19T19:07:56.580Z,33.6305,-116.6835,11.05,0.77,ml,27,59,0.07459,0.22,ci,ci38138071,2018-11-20T14:28:50.823Z,"8km N of Anza, CA",earthquake,0.35,0.63,0.167,24,reviewed,ci,ci
2018-11-19T19:07:48.905Z,64.267,-151.8593,5.7,1.1,ml,,,,0.53,ak,ak018euhxxsa,2019-07-01T19:22:27.593Z,"100km SW of Manley Hot Springs, Alaska",earthquake,,1,,,reviewed,ak,ak
2018-11-19T19:07:39.550Z,33.6325,-116.6838333,12.31,0.6,ml,25,95,0.07453,0.15,ci,ci38138055,2018-11-20T14:29:10.387Z,"9km N of Anza, CA",earthquake,0.27,0.46,0.151,15,reviewed,ci,ci
2018-11-19T19:06:43.020Z,0.6578,123.916,186.99,4.4,mb,,64,2.039,0.68,us,us1000hx0q,2019-02-02T20:02:30.040Z,"19km WNW of Dumoga, Indonesia",earthquake,8.5,8.9,0.117,21,reviewed,us,us
2018-11-19T19:04:59.570Z,36.6043333,-121.1428333,8.33,1.31,md,20,91,0.04806,0.1,nc,nc73112876,2018-11-21T00:49:03.449Z,"8km N of Pinnacles, CA",earthquake,0.25,0.8,0.221,17,reviewed,nc,nc
2018-11-19T19:03:16.320Z,33.3306667,-116.3556667,12.1,1.05,ml,39,125,0.01038,0.18,ci,ci38138047,2018-11-28T19:24:27.840Z,"8km NNE of Borrego Springs, CA",earthquake,0.3,0.61,0.136,22,reviewed,ci,ci
2018-11-19T19:03:06.340Z,23.3813,94.3227,10,4.3,mb,,85,0.844,0.86,us,us1000hu10,2019-02-02T20:02:26.040Z,"29km SSW of Mawlaik, Burma",earthquake,3.7,1.9,0.133,16,reviewed,us,us
2018-11-19T18:46:57.632Z,58.5226,-137.1666,0,2.2,ml,,,,0.97,ak,ak018euhkvs3,2019-07-01T19:22:27.225Z,"84km W of Gustavus, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-19T18:44:32.130Z,33.7865,-116.2005,3.43,0.91,ml,28,73,0.02029,0.19,ci,ci38138007,2018-11-21T16:51:58.961Z,"8km N of Indio, CA",earthquake,0.2,0.2,0.114,20,reviewed,ci,ci
2018-11-19T18:38:40.922Z,66.118,-141.4315,1,1.1,ml,,,,0.68,ak,ak018euhj4rg,2019-07-01T19:22:26.884Z,"123km ENE of Circle, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-11-19T18:37:51.230Z,37.5533333,-118.8571667,6.62,0.53,md,16,205,0.04288,0.03,nc,nc73112866,2018-11-19T20:03:03.758Z,"14km SE of Mammoth Lakes, CA",earthquake,0.48,0.82,0.152,13,reviewed,nc,nc
2018-11-19T18:31:15.170Z,46.8043333333333,-121.9565,4.63,0.39,ml,5,250,,0.04,uw,uw61504977,2018-11-25T20:35:50.300Z,"24km ESE of Eatonville, Washington",earthquake,0.57,0.66,0.241707120149194,3,reviewed,uw,uw
2018-11-19T18:28:58.440Z,38.8406677,-122.8775024,2.16,1.02,md,8,156,0.005249,0.02,nc,nc73112856,2018-11-19T18:30:35.617Z,"13km NW of The Geysers, CA",earthquake,0.51,0.89,,1,automatic,nc,nc
2018-11-19T18:17:28.260Z,33.7846667,-116.1976667,3.42,0.96,ml,18,76,0.02325,0.16,ci,ci38137999,2018-11-20T20:46:05.035Z,"7km NNE of Indio, CA",earthquake,0.3,0.45,0.124,28,reviewed,ci,ci
2018-11-19T18:12:55.280Z,35.0272,-97.623,9.2,3,ml,,42,0.095,0.69,us,us1000hu0b,2019-02-02T20:02:26.040Z,"12km SSE of Blanchard, Oklahoma",earthquake,1.2,8.1,0.129,19,reviewed,ok,ok
2018-11-19T18:08:03.910Z,60.0049,-152.7737,104.3,1.7,ml,,,,0.46,ak,ak018euhcmfb,2019-07-01T19:22:26.559Z,"53km S of Redoubt Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-11-19T17:53:26.944Z,39.1339,-118.1601,5.4,1.3,ml,12,87.04,0.097,0.207,nn,nn00666241,2018-11-20T02:04:54.725Z,"35km NW of Gabbs, Nevada",earthquake,,1.9,0.3,5,reviewed,nn,nn
2018-11-19T17:48:22.290Z,18.648,-64.2281,55,3.39,md,5,347,1.6978,0.18,pr,pr2018323016,2019-02-02T20:02:25.040Z,"44km ENE of Road Town, British Virgin Islands",earthquake,3.89,11.89,0.18,5,reviewed,pr,pr
2018-11-19T17:30:55.820Z,18.1251,-66.8375,26,1.87,md,3,309,0.2534,0.09,pr,pr2018323015,2018-11-19T18:50:40.300Z,"5km SW of Adjuntas, Puerto Rico",earthquake,4.95,5.95,0.07,3,reviewed,pr,pr
2018-11-19T17:20:00.478Z,60.2259,-152.9907,112.7,1.8,ml,,,,0.47,ak,ak018eugtr5b,2019-07-01T19:22:26.214Z,"31km SSW of Redoubt Volcano, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-11-19T17:14:49.640Z,33.5138333,-116.7711667,1.78,0.54,ml,16,74,0.02443,0.07,ci,ci38137895,2018-11-20T14:29:44.855Z,"10km WSW of Anza, CA",earthquake,0.14,0.17,0.107,16,reviewed,ci,ci
2018-11-19T17:00:37.150Z,33.5141667,-116.7763333,1.6,0.44,ml,17,60,0.02014,0.21,ci,ci38137871,2018-11-20T14:29:47.570Z,"10km WSW of Anza, CA",earthquake,0.36,0.44,0.124,14,reviewed,ci,ci
2018-11-19T16:44:40.500Z,33.4793333,-116.7895,4.33,0.93,ml,43,53,0.03417,0.16,ci,ci38137847,2018-11-21T16:46:40.059Z,"8km ENE of Aguanga, CA",earthquake,0.15,0.34,0.135,22,reviewed,ci,ci
2018-11-19T16:40:38.829Z,38.4627,-118.2781,4.6,0.1,ml,5,156.31,0.053,0.1083,nn,nn00666299,2018-11-20T02:05:08.260Z,"30km ESE of Hawthorne, Nevada",earthquake,,6.4,0.09,2,reviewed,nn,nn
2018-11-19T16:37:09.273Z,65.4231,-144.779,7.3,1.3,ml,,,,0.68,ak,ak018eugbze7,2019-07-01T19:22:25.858Z,"6km SW of Circle Hot Springs Station, Alaska",earthquake,,1,,,reviewed,ak,ak
2018-11-19T16:36:08.730Z,65.4293,-144.7832,12.1,1.1,ml,,,,0.68,ak,ak018eugbrmx,2019-07-01T19:22:25.521Z,"6km SW of Circle Hot Springs Station, Alaska",earthquake,,1,,,reviewed,ak,ak
2018-11-19T16:35:46.390Z,42.6573333,-111.4763333,-3.48,1.79,ml,11,131,0.1971,0.14,uu,uu60304922,2018-11-20T18:19:39.030Z,"10km E of Soda Springs, Idaho",earthquake,0.43,1.13,0.19,3,reviewed,uu,uu
2018-11-19T16:31:33.100Z,24.3858,121.9783,26.3,4.9,mb,,52,0.408,0.82,us,us1000htya,2019-02-02T20:02:26.040Z,"27km SSE of Su'ao, Taiwan",earthquake,3.4,5.3,0.149,18,reviewed,us,us
2018-11-19T16:28:56.830Z,42.6591667,-111.4795,-1.79,2.26,ml,15,131,0.1997,0.2,uu,uu60304917,2018-11-20T18:08:47.060Z,"southern Idaho",earthquake,0.61,2.94,0.118,4,reviewed,uu,uu
2018-11-19T16:21:08.150Z,64.6336,-138.6086,10.5,2.3,ml,,,,0.69,ak,ak018eug8jun,2019-07-01T19:22:25.148Z,"75km NNE of Dawson, Canada",earthquake,,0.3,,,reviewed,ak,ak
2018-11-19T16:20:50.970Z,-25.6875,179.6244,517.96,4.5,mb,,105,4.157,0.64,us,us1000hx0k,2019-02-02T20:02:30.040Z,"South of the Fiji Islands",earthquake,9,8.7,0.118,21,reviewed,us,us
2018-11-19T16:16:42.430Z,37.1323,20.7678,10,4.5,mb,,155,0.925,0.76,us,us1000hx0l,2019-02-02T20:02:30.040Z,"65km S of Lithakia, Greece",earthquake,5.8,1.9,0.139,15,reviewed,us,us
2018-11-19T16:11:54.272Z,38.296,-118.733,8.8,0.5,ml,4,282.41,0.185,0.0138,nn,nn00666298,2018-11-20T02:05:06.897Z,"27km SSW of Hawthorne, Nevada",earthquake,,17.7,0,1,reviewed,nn,nn
2018-11-19T16:10:40.130Z,42.6818333,-111.4316667,11.72,1.28,ml,8,124,0.2561,0.11,uu,uu60304912,2018-11-20T22:38:06.220Z,"14km ENE of Soda Springs, Idaho",earthquake,0.72,3.61,0.194,2,reviewed,uu,uu
2018-11-19T16:09:06.680Z,33.7866667,-116.1966667,3.72,0.74,ml,21,90,0.02302,0.15,ci,ci38137807,2018-11-21T16:40:49.769Z,"8km NNE of Indio, CA",earthquake,0.27,0.31,0.138,12,reviewed,ci,ci
2018-11-19T16:08:31.010Z,33.496,-116.7873333,4.59,0.13,ml,19,66,0.01962,0.11,ci,ci38137799,2018-11-21T16:36:31.131Z,"9km NE of Aguanga, CA",earthquake,0.2,0.3,0.059,2,reviewed,ci,ci
2018-11-19T16:07:07.090Z,37.5876667,-112.4775,3.57,1.74,md,8,110,0.1953,0.19,uu,uu60304907,2018-11-19T21:53:15.440Z,"26km S of Panguitch, Utah",earthquake,0.72,31.61,0.369,5,reviewed,uu,uu
2018-11-19T16:03:25.260Z,46.9115,-112.7856667,13.65,1.24,ml,11,120,0.21,0.11,mb,mb80325094,2018-11-19T18:24:09.310Z,"9km WSW of Lincoln, Montana",earthquake,0.4,0.57,0.129,3,reviewed,mb,mb
2018-11-19T15:57:54.480Z,33.7886667,-116.1986667,3.47,1.08,ml,42,61,0.02068,0.17,ci,ci38137775,2018-11-21T16:29:41.234Z,"8km NNE of Indio, CA",earthquake,0.18,0.21,0.109,30,reviewed,ci,ci
2018-11-19T15:53:30.282Z,69.6114,-145.1572,21,3.6,ml,,,,0.69,ak,ak018eufu0v8,2019-07-01T19:22:24.818Z,"82km SW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-11-19T15:49:30.380Z,37.5526667,-118.86,6.3,1.6,md,33,106,0.04465,0.05,nc,nc73112846,2018-11-21T10:19:03.766Z,"14km SE of Mammoth Lakes, CA",earthquake,0.22,0.54,0.244,30,reviewed,nc,nc
2018-11-19T15:45:20.320Z,59.881,-152.0329,60.4,1.4,ml,,,,0.34,ak,ak018eufsadc,2019-07-01T19:22:24.458Z,"16km NW of Anchor Point, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2018-11-19T15:35:29.040Z,19.3255,-154.975,35.98,1.99,md,35,217,0.1111,0.11,hv,hv70696486,2018-11-19T22:56:34.060Z,"16km SSW of Leilani Estates, Hawaii",earthquake,0.94,0.61,0.152,26,reviewed,hv,hv
