time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-11-30T22:47:40.290Z,38.8269997,-122.8581696,-0.364,0.08,md,4,230,0.0009009,0.03,nc,nc72358441,2017-02-05T07:52:32.307Z,"Northern California",earthquake,0.88,3.44,,1,automatic,nc,nc
2014-11-30T22:46:30.180Z,19.5246667,-156.4638333,37.233,3.46,ml,20,244,,0.17,hv,hv60809551,2020-07-06T20:44:06.990Z,"50 km WSW of Kailua-Kona, Hawaii",earthquake,1.41,2.46,0.182,32,reviewed,hv,hv
2014-11-30T22:35:29.255Z,62.5021,-151.0884,84,1.2,ml,,,,0.29,ak,ak014fcqt0kd,2019-05-21T02:31:04.298Z,"54km WNW of Talkeetna, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2014-11-30T22:01:53.090Z,38.409,-122.6221667,4.976,2.13,md,59,50,0.03784,0.08,nc,nc72358436,2017-02-05T07:52:25.670Z,"6km W of Kenwood, California",earthquake,0.11,0.24,0.176,53,reviewed,nc,nc
2014-11-30T21:57:53.510Z,37.6271667,-118.8691667,7.219,0.26,md,8,136,0.00991,0.02,nc,nc72358431,2017-02-05T07:52:17.588Z,"9km ESE of Mammoth Lakes, California",earthquake,0.47,0.96,0.379,7,reviewed,nc,nc
2014-11-30T21:40:32.473Z,61.4534,-147.0768,42.7,2,ml,,,,0.54,ak,ak014fcq8nsf,2019-05-21T02:31:03.879Z,"53km NW of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-11-30T21:39:51.510Z,33.821,-115.5646667,3.645,2.26,ml,40,49,0.1291,0.2,ci,ci37065287,2016-03-12T02:38:25.252Z,"19km NW of Desert Center, CA",earthquake,0.3,1.06,0.156,52,reviewed,ci,ci
2014-11-30T21:09:20.870Z,61.4115,-151.98,82.8,1.3,ml,,,,0.58,ak,ak014fcq1zp3,2019-05-21T02:31:03.543Z,"88km NNW of Nikiski, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2014-11-30T21:02:24.320Z,36.4084,67.968,25.95,4.6,mb,,63,2.059,0.96,us,usb000t1ft,2015-02-24T00:35:14.040Z,"16km NNW of Aibak, Afghanistan",earthquake,6,4.4,0.126,24,reviewed,us,us
2014-11-30T21:01:38.180Z,41.8578,-119.6466,7.6,0.7,ml,4,223.35,0.147,0.1518,nn,nn00470060,2018-06-29T23:21:56.563Z,"66km ESE of Lakeview, Oregon",earthquake,,4.8,0.31,2,reviewed,nn,nn
2014-11-30T20:57:11.130Z,38.8284988,-122.8513336,1.458,0.43,md,7,142,0.004505,0.01,nc,nc72358426,2017-02-05T07:52:12.516Z,"Northern California",earthquake,0.6,1.82,0.14,2,automatic,nc,nc
2014-11-30T20:50:25.995Z,59.8114,-153.2789,119.9,1.9,ml,,,,0.55,ak,ak014fcppcuf,2019-05-21T02:31:03.215Z,"80km SSW of Redoubt Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-11-30T20:49:16.323Z,39.4909,-120.2809,12.8,0.6,ml,9,161.77,0.054,0.1408,nn,nn00472181,2018-06-29T23:21:56.014Z,"19km NNW of Truckee, California",earthquake,,2,0.53,3,reviewed,nn,nn
2014-11-30T20:48:35.077Z,39.4929,-120.2763,12.4,0.7,ml,10,158.13,0.05,0.1183,nn,nn00472170,2018-06-29T23:21:55.915Z,"19km NNW of Truckee, California",earthquake,,2,0.65,4,reviewed,nn,nn
2014-11-30T20:42:21.910Z,40.4771667,-124.1975,25.092,2.91,md,21,100,0.08378,0.08,nc,nc72358421,2017-02-05T07:52:05.730Z,"8km WSW of Rio Dell, California",earthquake,0.35,0.52,0.159,63,reviewed,nc,nc
2014-11-30T20:34:30.477Z,39.4921,-120.2748,12.8,0.2,ml,9,156.75,0.049,0.1675,nn,nn00472156,2018-06-29T23:21:55.806Z,"19km NNW of Truckee, California",earthquake,,2.9,0.51,2,reviewed,nn,nn
2014-11-30T20:26:48.940Z,37.627,-118.8683333,7.012,0.86,md,25,74,0.009009,0.02,nc,nc72358416,2017-02-05T07:51:55.680Z,"9km ESE of Mammoth Lakes, California",earthquake,0.33,0.42,0.213,19,reviewed,nc,nc
2014-11-30T20:16:25.219Z,62.0303,-146.5775,12.1,1,ml,,,,0.59,ak,ak014fcpi2ft,2019-05-14T06:23:27.491Z,"Central Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-11-30T20:07:53.784Z,62.3549,-149.4679,54.5,1.2,ml,,,,0.4,ak,ak014fcpg776,2019-05-21T02:31:02.895Z,"29km NE of Y, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-11-30T20:03:28.921Z,63.3076,-145.3612,5.7,1.1,ml,,,,0.51,ak,ak014fcpfaf0,2019-05-21T02:31:02.503Z,"63km S of Deltana, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-11-30T19:54:14.870Z,35.8631667,-120.6913333,11.087,1.53,md,50,59,0.06126,0.07,nc,nc72358401,2017-02-05T07:51:46.540Z,"12km N of San Miguel, California",earthquake,0.16,0.55,0.199,29,reviewed,nc,nc
2014-11-30T19:53:09.660Z,38.8231659,-122.8431702,1.8,0.8,md,16,51,0.006306,0.02,nc,nc72358406,2017-02-05T07:51:36.109Z,"9km NW of The Geysers, California",earthquake,0.23,0.46,0.11,3,automatic,nc,nc
2014-11-30T19:51:48.530Z,37.5913333,-118.8821667,5.334,0.13,md,9,128,0.03153,0.04,nc,nc72358411,2017-02-05T07:51:30.919Z,"10km SE of Mammoth Lakes, California",earthquake,2.1,1.66,0.19,8,reviewed,nc,nc
2014-11-30T19:51:13.700Z,18.7994,-64.3376,31,3.3,Md,12,309.6,0.46263237,0.23,pr,pr14334010,2015-03-20T02:10:24.681Z,"51km NE of Road Town, British Virgin Islands",earthquake,3.3,6.6,0,7,reviewed,pr,pr
2014-11-30T19:47:38.713Z,63.4294,-149.9926,109.2,1.2,ml,,,,0.31,ak,ak014fcp3b2n,2019-05-14T06:23:16.532Z,"Central Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-11-30T19:47:23.480Z,37.6311667,-118.8766667,7.264,0.33,md,13,101,0.01622,0.02,nc,nc72358396,2017-02-05T07:51:26.108Z,"8km ESE of Mammoth Lakes, California",earthquake,0.62,1,0.086,12,reviewed,nc,nc
2014-11-30T19:45:21.492Z,59.6927,-153.7862,146.7,1.9,ml,,,,0.46,ak,ak014fcp2ub9,2019-05-21T02:31:02.102Z,"63km E of Old Iliamna, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2014-11-30T19:45:19.930Z,37.0615,-98.0568333,5.58,1.55,ml,9,161,0.06905,0.06,ismpkansas,ismpkansas70054028,2015-07-19T21:49:55.190Z,"Kansas",earthquake,0.34,1.16,0.1,10,reviewed,ismp,ismp
2014-11-30T19:41:09.401Z,63.0051,-149.5693,79.9,1,ml,,,,0.56,ak,ak014fcp1yik,2019-05-21T02:31:01.517Z,"53km SW of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2014-11-30T19:31:40.380Z,37.0615,-98.0508333,5.93,2.38,ml,11,157,0.07131,0.08,ismpkansas,ismpkansas70054018,2015-07-19T21:49:51.340Z,"Kansas",earthquake,0.27,0.89,0.131,16,reviewed,ismp,ismp
2014-11-30T19:25:09.570Z,37.0605,-98.0563333,4.87,2.23,ml,11,161,0.07012,0.06,ismpkansas,ismpkansas70054013,2015-07-19T21:49:47.520Z,"Kansas",earthquake,0.34,1.06,0.134,17,reviewed,ismp,ismp
2014-11-30T19:22:13.809Z,63.539,-147.5288,17.9,0.9,ml,,,,0.54,ak,ak014fcoxw90,2019-05-21T02:31:01.074Z,"72km ENE of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-11-30T19:17:24.573Z,41.8557,-119.6475,7.2,1.3,ml,4,223.69,0.148,0.0857,nn,nn00470056,2018-06-29T23:21:56.477Z,"65km ESE of Lakeview, Oregon",earthquake,,6.9,0.44,3,reviewed,nn,nn
2014-11-30T19:15:06.766Z,38.5068,-118.3591,2.7,-0.1,ml,5,161.23,0.074,0.1076,nn,nn00470048,2018-06-29T23:21:54.469Z,"Nevada",earthquake,,12.5,0,1,reviewed,nn,nn
2014-11-30T19:08:39.290Z,33.494,-116.4358333,9.208,1.07,ml,24,111,0.03052,0.14,ci,ci37065263,2016-03-11T17:07:42.031Z,"22km SSW of La Quinta, CA",earthquake,0.29,0.71,0.117,20,reviewed,ci,ci
2014-11-30T18:53:44.750Z,-7.0554,129.6262,147.59,4.4,mb,,86,1.897,1.38,us,usc000t6ud,2015-02-24T00:35:14.040Z,"211km WNW of Saumlaki, Indonesia",earthquake,7.2,12.9,0.268,4,reviewed,us,us
2014-11-30T18:53:01.460Z,40.1886667,-121.0773333,11.215,2.34,md,36,62,0.03694,0.2,nc,nc72358391,2017-02-05T07:51:19.260Z,"12km WNW of Greenville, California",earthquake,0.32,0.56,0.164,32,reviewed,nc,nc
2014-11-30T18:42:47.330Z,46.1801667,-122.322,8.147,0.99,md,13,94,0.0138,0.16,uw,uw60926072,2016-07-22T19:42:02.920Z,"31km NNE of Amboy, Washington",earthquake,0.46,0.76,0.215,4,reviewed,uw,uw
2014-11-30T18:42:12.230Z,64.3676,-17.5914,9.66,4.7,mb,,147,1.657,0.8,us,usb000t1fk,2015-02-24T00:35:14.040Z,"116km W of Hofn, Iceland",earthquake,9.1,4,0.274,4,reviewed,us,us
2014-11-30T18:39:08.146Z,64.7521,-149.3397,19.8,1,ml,,,,0.84,ak,ak014fcog3dq,2019-05-21T02:31:00.748Z,"22km NNW of North Nenana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2014-11-30T18:30:12.810Z,38.8125,-122.8208313,2.328,0.68,md,9,92,0.007207,0.02,nc,nc72358386,2017-02-05T07:51:11.466Z,"6km NW of The Geysers, California",earthquake,0.4,0.77,0.12,2,automatic,nc,nc
2014-11-30T18:24:39.302Z,38.5332,-118.1988,13,0.3,ml,4,230.64,0.106,0.0215,nn,nn00470045,2018-06-29T23:21:54.386Z,"29km E of Bridgeport, California",earthquake,,7.2,0,1,reviewed,nn,nn
2014-11-30T18:08:51.420Z,40.178,-121.0778333,9.185,2.09,md,26,60,0.04775,0.26,nc,nc72358381,2017-02-05T07:51:06.765Z,"11km WNW of Greenville, California",earthquake,0.47,0.61,0.176,29,reviewed,nc,nc
2014-11-30T18:07:42.880Z,19.4731667,-155.5936667,-0.501,0.82,md,8,105,,0.08,hv,hv60809421,2020-07-06T20:46:13.860Z,"28 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.52,0.29,0.081,4,reviewed,hv,hv
2014-11-30T18:03:05.880Z,3.4695,90.1419,35,5,mb,,108,7.007,1.2,us,usb000t1f6,2015-02-24T00:35:14.040Z,"Off the west coast of northern Sumatra",earthquake,7.1,1.8,0.115,27,reviewed,us,us
2014-11-30T18:00:04.920Z,37.6275,-118.87,6.652,0.75,md,25,75,0.00991,0.04,nc,nc72358376,2017-02-05T07:51:01.643Z,"9km ESE of Mammoth Lakes, California",earthquake,0.29,0.39,0.171,21,reviewed,nc,nc
2014-11-30T17:54:26.033Z,61.7189,-149.4323,12.9,1.5,ml,,,,0.77,ak,ak014fcnxwwb,2019-05-21T02:31:00.415Z,"10km N of Tanaina, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-11-30T17:44:27.170Z,37.0636667,-98.0558333,5.79,1.75,ml,10,159,0.06749,0.05,ismpkansas,ismpkansas70053813,2015-07-19T21:49:43.920Z,"Kansas",earthquake,0.25,1.02,0.094,13,reviewed,ismp,ismp
2014-11-30T16:58:10.270Z,-3.5429,147.393,10,4.7,mb,,75,1.49,1,us,usb000t1f0,2015-02-24T00:35:14.040Z,"168km S of Lorengau, Papua New Guinea",earthquake,6.6,1.9,0.123,22,reviewed,us,us
2014-11-30T16:44:57.949Z,38.4395,-118.3456,7.6,0.4,ml,5,128.67,0.008,0.0187,nn,nn00471092,2018-06-29T23:21:54.301Z,"26km ESE of Hawthorne, Nevada",earthquake,,4,0,1,reviewed,nn,nn
2014-11-30T16:40:50.600Z,37.913,-121.864,10.635,2.47,md,55,70,0.04144,0.12,nc,nc72358356,2017-02-05T07:50:54.740Z,"7km ESE of Clayton, California",earthquake,0.19,0.4,0.143,74,reviewed,nc,nc
2014-11-30T16:40:35.910Z,41.8508333,-112.3251667,0.59,0.42,md,5,127,0.078,0.06,uu,uu60094327,2014-12-02T18:04:30.030Z,"18km NW of Garland, Utah",earthquake,0.82,31.61,0.232,4,reviewed,uu,uu
2014-11-30T16:40:00.280Z,40.2188333,-121.2018333,12.629,1.66,md,9,135,0.2459,0.05,nc,nc72358361,2017-02-05T07:50:45.906Z,"10km SSE of Chester, California",earthquake,0.95,1.73,0.122,8,reviewed,nc,nc
2014-11-30T16:28:14.500Z,51.26,19.07,10,4.5,mb,,,,1.24,us,usb000t1ew,2020-07-10T18:43:11.856Z,"8km SSW of Szczercow, Poland",earthquake,4.5,3.9,0.171,13,reviewed,csem,us
2014-11-30T16:26:18.590Z,37.6311667,-118.8761667,7.432,0.39,md,18,90,0.01622,0.02,nc,nc72358351,2017-02-05T07:50:40.623Z,"8km ESE of Mammoth Lakes, California",earthquake,0.4,0.66,0.124,15,reviewed,nc,nc
2014-11-30T16:21:46.800Z,45.9221,-111.2323,3.3,1.6,mc,19,107.999991360001,0.2272738,0.15,mb,mb14856743,2014-12-02T18:20:47.642Z,"10km NE of Manhattan, Montana",earthquake,0.5,0.9,0.5,3,automatic,mb,mb
2014-11-30T16:10:09.070Z,38.7524986,-122.7391663,0.596,0.49,md,8,136,0.004505,0.04,nc,nc72358346,2017-02-05T07:50:35.710Z,"3km SSE of The Geysers, California",earthquake,0.31,0.5,0.07,4,automatic,nc,nc
2014-11-30T16:09:57.779Z,62.6478,-151.0745,85.4,1.1,ml,,,,0.43,ak,ak014fcn2wip,2019-05-21T02:31:00.079Z,"61km NW of Talkeetna, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2014-11-30T16:01:02.100Z,37.37,26.82,2,3.8,mb,,,,0.94,us,usb000t1er,2015-02-24T00:35:14.040Z,"24km N of Agia Marina, Greece",earthquake,5.8,5.5,0.506,1,reviewed,csem,us
2014-11-30T15:56:38.160Z,-24.5437,-176.942,132.37,4.3,mb,,209,8.219,1.14,us,usc000t6uc,2015-02-24T00:35:14.040Z,"South of the Fiji Islands",earthquake,22.8,12.6,0.218,7,reviewed,us,us
2014-11-30T15:50:28.010Z,37.477,-118.8293333,0.09,0.8,md,16,117,0.1135,0.03,nc,nc72358341,2017-02-05T07:50:30.456Z,"22km SSE of Mammoth Lakes, California",earthquake,0.26,31.61,0.159,14,reviewed,nc,nc
2014-11-30T15:46:46.700Z,36.7158,-97.9239,5,2.7,ml,,91,,0.63,us,usb000t1yk,2020-03-18T20:56:49.762Z,"19km WSW of Medford, Oklahoma",earthquake,1.4,6.6,,,reviewed,tul,tul
2014-11-30T15:42:59.000Z,51.1999,-175.0638,25.6,4,mb,,262,,0.71,us,usb000t1fy,2019-05-21T02:30:59.720Z,"125km SSW of Atka, Alaska",earthquake,7.1,6.8,0.1,32,reviewed,ak,us
2014-11-30T15:41:31.401Z,59.8592,-152.2119,79.5,1.3,ml,,,,0.33,ak,ak014fcmo9sk,2019-05-21T02:30:59.399Z,"23km WNW of Anchor Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2014-11-30T15:37:32.700Z,38.7506667,-122.7018333,-0.056,0.78,md,14,74,0.007207,0.09,nc,nc72358336,2017-02-05T07:50:25.474Z,"5km ESE of The Geysers, California",earthquake,0.35,0.78,0.326,5,reviewed,nc,nc
2014-11-30T15:31:42.870Z,43.7193333,-121.313,-0.006,-0.06,md,6,111,0.004507,0.06,uw,uw60926057,2016-07-22T19:42:02.640Z,"16km SE of Three Rivers, Oregon",earthquake,0.32,0.4,0.226,6,reviewed,uw,uw
2014-11-30T15:29:35.900Z,18.8812,-64.5625,7,2.2,Md,3,313.2,0.464429,0.07,pr,pr14334009,2014-11-30T16:24:29.843Z,"51km N of Road Town, British Virgin Islands",earthquake,7.7,7.4,0,3,reviewed,pr,pr
2014-11-30T15:29:25.580Z,36.2706667,-118.3251667,3.277,1.46,ml,5,234,0.1187,0.26,ci,ci37065255,2016-03-11T22:54:37.978Z,"29km W of Olancha, CA",earthquake,3.08,21.32,0.436,4,reviewed,ci,ci
2014-11-30T15:28:06.880Z,-14.6457,-76.3875,10,4.1,mb,,173,2.679,0.63,us,usb000t1en,2015-02-24T00:35:13.040Z,"87km S of Paracas, Peru",earthquake,5.3,1.9,0.235,6,reviewed,us,us
2014-11-30T15:27:49.070Z,34.0845,-117.2803333,15.222,0.87,ml,21,63,0.1123,0.13,ci,ci37065247,2016-03-11T22:54:36.714Z,"3km ENE of Colton, CA",earthquake,0.41,0.81,0.189,14,reviewed,ci,ci
2014-11-30T15:25:41.600Z,19.0463,-64.8574,57,3,Md,4,334.8,0.83812816,0.17,pr,pr14334008,2015-02-24T00:35:13.040Z,"74km NNW of Road Town, British Virgin Islands",earthquake,4.3,7.3,0,3,reviewed,pr,pr
2014-11-30T15:24:44.200Z,6.0829,133.5499,26.36,4.9,mb,,84,1.75,0.93,us,usb000t1em,2015-02-24T00:35:13.040Z,"111km SW of Angaur State, Palau",earthquake,6.5,4.2,0.051,126,reviewed,us,us
2014-11-30T15:22:53.730Z,38.7511673,-122.7231674,3.299,0.53,md,6,229,0.01712,0.01,nc,nc72358331,2017-02-05T07:50:20.433Z,"4km SE of The Geysers, California",earthquake,2.85,3.4,0.43,2,automatic,nc,nc
2014-11-30T15:19:01.859Z,62.1526,-148.631,40.1,1.3,ml,,,,0.31,ak,ak014fcmjhrd,2019-05-21T02:30:59.084Z,"41km NNE of Sutton-Alpine, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2014-11-30T15:18:03.240Z,1.6564,92.5014,10,4.4,mb,,171,5.084,0.88,us,usc000t6tw,2015-02-24T00:35:13.040Z,"Off the west coast of northern Sumatra",earthquake,10.8,1.4,0.17,13,reviewed,us,us
2014-11-30T15:14:40.656Z,36.8841,-116.0014,6.3,-0.2,ml,5,196.04,0.149,0.0831,nn,nn00472124,2018-06-29T23:21:55.315Z,"Nevada",earthquake,,7,0,1,reviewed,nn,nn
2014-11-30T15:14:21.250Z,-29.9703,-177.4433,30.87,4.2,mb,,227,0.837,0.72,us,usc000t6st,2015-02-24T00:35:13.040Z,"89km SSE of Raoul Island, New Zealand",earthquake,11.2,16.1,0.216,10,reviewed,us,us
2014-11-30T15:13:43.530Z,1.5161,92.3792,10,4.6,mb,,177,5.199,1.29,us,usc000t6t5,2015-02-24T00:35:13.040Z,"Off the west coast of northern Sumatra",earthquake,10.5,2,0.387,4,reviewed,us,us
2014-11-30T15:04:36.049Z,39.8097,-120.5026,0,-0.3,ml,5,156,0.061,0.1687,nn,nn00472153,2018-06-29T23:21:55.716Z,"Northern California",earthquake,,0,0,1,reviewed,nn,nn
2014-11-30T15:04:06.066Z,39.8289,-120.4883,8.3,0.3,ml,9,113.55,0.05,0.0983,nn,nn00470032,2018-06-29T23:21:55.411Z,"Northern California",earthquake,,2.5,0.76,5,reviewed,nn,nn
2014-11-30T14:48:21.699Z,39.8378,-120.4939,8.1,0.4,ml,6,157.59,0.107,0.0983,nn,nn00472123,2018-06-29T23:21:55.226Z,"2km NNW of Portola, California",earthquake,,2.8,0.33,4,reviewed,nn,nn
2014-11-30T14:47:30.156Z,63.0556,-151.4355,0.5,1.6,ml,,,,0.79,ak,ak014fcm44dz,2019-05-21T02:30:58.744Z,"106km NW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-11-30T14:32:36.588Z,63.0171,-149.2075,7.6,1.5,ml,,,,0.72,ak,ak014fcm0x56,2019-05-21T02:30:58.383Z,"43km SSW of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2014-11-30T14:27:42.330Z,1.4662,92.3548,10,4.3,mb,,172,5.221,0.75,us,usc000t6ul,2015-02-24T00:35:13.040Z,"Off the west coast of northern Sumatra",earthquake,7,2,0.265,6,reviewed,us,us
2014-11-30T14:25:37.853Z,64.6143,-146.7703,11.7,0.8,ml,,,,0.41,ak,ak014fclzf89,2019-05-21T02:30:58.052Z,"11km NNE of Salcha, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-11-30T14:16:22.330Z,33.9643333,-116.9136667,5.042,1.53,ml,61,33,0.07021,0.12,ci,ci37065239,2016-03-11T09:50:49.098Z,"6km NW of Banning, CA",earthquake,0.18,0.76,0.171,51,reviewed,ci,ci
2014-11-30T14:13:02.740Z,19.4236667,-155.6095,-1.136,0.69,md,9,116,,0.12,hv,hv60809321,2020-07-06T20:46:07.150Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.47,0.78,0.129,6,reviewed,hv,hv
2014-11-30T13:59:25.212Z,38.0782,-118.6069,10.7,1.6,ml,11,108.93,0.191,0.1152,nn,nn00470026,2018-06-29T23:21:53.755Z,"49km S of Hawthorne, Nevada",earthquake,,1.9,0.25,3,reviewed,nn,nn
2014-11-30T13:54:42.520Z,33.5985,-116.8183333,8.581,0.26,ml,17,115,0.0399,0.09,ci,ci37065231,2016-03-12T00:47:55.103Z,"14km WNW of Anza, CA",earthquake,0.52,0.83,0.143,3,reviewed,ci,ci
2014-11-30T13:46:09.300Z,45.8543,-111.5001,13.1,1.3,mc,13,93.5999925120006,0.2641047,0.09,mb,mb14935979,2014-12-02T18:20:40.414Z,"5km SE of Three Forks, Montana",earthquake,0.4,0.9,0.5,3,automatic,mb,mb
2014-11-30T13:44:06.850Z,49.8894,87.4141,44.85,4,mb,,154,4.37,0.58,us,usb000t1ec,2015-02-24T00:35:13.040Z,"17km N of Belyashi, Russia",earthquake,4.2,8.2,0.231,8,reviewed,us,us
2014-11-30T13:39:23.840Z,47.3638333,-122.6921667,25.308,0.61,md,7,164,0.1951,0.12,uw,uw60926052,2016-07-22T19:42:02.020Z,"4km WSW of Wauna, Washington",earthquake,0.97,1.21,0.131,4,reviewed,uw,uw
2014-11-30T13:37:04.319Z,61.5705,-149.8111,37.5,1.3,ml,,,,0.46,ak,ak014fclghmn,2019-05-21T02:30:57.709Z,"6km S of Houston, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-11-30T13:27:17.600Z,45.8534,-111.5006,15.4,1.1,mc,13,93.5999925120006,0.2641047,0.11,mb,mb14409828,2014-12-02T18:20:36.195Z,"5km SE of Three Forks, Montana",earthquake,0.5,1.1,0.5,3,automatic,mb,mb
2014-11-30T13:15:53.330Z,36.8721667,-121.3903333,8.965,0.36,md,12,114,0.01081,0.03,nc,nc72358291,2017-02-05T07:50:15.481Z,"2km NNE of Hollister, California",earthquake,0.44,0.81,0.084,5,reviewed,nc,nc
2014-11-30T13:14:16.470Z,38.8325,-122.8098333,0.552,0.12,md,8,107,0.009009,0.01,nc,nc72358286,2017-02-05T07:50:10.459Z,"7km W of Cobb, California",earthquake,0.36,0.71,0.114,2,reviewed,nc,nc
2014-11-30T13:11:45.498Z,60.8734,-147.5572,14.9,2.1,ml,,,,0.52,ak,ak014fclb06t,2019-05-21T02:30:57.357Z,"62km E of Whittier, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-11-30T13:03:44.741Z,62.9083,-150.802,102.4,1.7,ml,,,,0.38,ak,ak014fcl9aei,2019-05-21T02:30:56.998Z,"74km NNW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-11-30T12:57:09.280Z,-32.3875,179.8192,314.68,4.6,mb,,79,3.682,0.95,us,usb000t1e5,2015-02-24T00:35:13.040Z,"160km SW of L'Esperance Rock, New Zealand",earthquake,8.4,5,0.082,47,reviewed,us,us
2014-11-30T12:56:15.768Z,62.2372,-148.4579,33.6,1.1,ml,,,,0.28,ak,ak014fckz5ig,2019-05-21T02:30:56.453Z,"53km NNE of Sutton-Alpine, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-11-30T12:48:58.759Z,41.8607,-119.6518,5.4,1.2,ml,4,222.77,0.142,0.1436,nn,nn00470050,2018-06-29T23:21:56.390Z,"Nevada",earthquake,,11.8,0.45,3,reviewed,nn,nn
2014-11-30T12:42:12.680Z,19.4098333,-155.5145,7.874,1.11,md,19,73,,0.12,hv,hv60809306,2020-07-06T20:44:48.700Z,"23 km N of Pāhala, Hawaii",earthquake,0.48,1.04,0.172,12,reviewed,hv,hv
2014-11-30T12:41:58.360Z,38.8451653,-122.8221664,-0.375,0.18,md,6,112,0.01261,0.01,nc,nc72358281,2017-02-05T07:50:05.304Z,"Northern California",earthquake,0.33,1.57,0.1,2,automatic,nc,nc
2014-11-30T12:18:58.700Z,35.6727,-97.3788,6.265,3.3,mwr,,34,,0.77,us,usb000t1dy,2020-03-19T23:32:27.006Z,"9km ENE of Edmond, Oklahoma",earthquake,2.8,6.9,,13,reviewed,tul,slm
