time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-30T23:14:40.000Z,35.7296,-97.157,5,2.6,ml,,28,,0.25,us,us10005cs1,2016-07-19T20:03:07.040Z,"8km NNE of Luther, Oklahoma",earthquake,1.2,6.6,,,reviewed,tul,tul
2016-04-30T23:08:15.284Z,51.7215,-178.4948,13.3,1.8,ml,,,,0.62,ak,ak0165khrpko,2019-06-13T22:49:55.578Z,"30km SW of Tanaga Volcano, Alaska",earthquake,,10.3,,,reviewed,ak,ak
2016-04-30T23:07:14.918Z,51.6821,-178.4763,6.3,2.4,ml,,,,0.41,ak,ak0165khrhtv,2019-06-13T22:49:55.136Z,"32km SW of Tanaga Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2016-04-30T23:02:55.662Z,64.9921,-147.3414,0,1.3,ml,,,,0.33,ak,ak0165khqie6,2019-06-13T22:49:54.633Z,"23km NNE of Badger, Alaska",explosion,,0,,,reviewed,ak,ak
2016-04-30T22:57:27.056Z,63.4241,-153.124,14.1,1,ml,,,,0.63,ak,ak0165khgsyp,2019-06-13T22:49:54.091Z,"134km ENE of McGrath, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-04-30T22:53:48.185Z,59.7061,-153.0363,114.9,2.1,ml,,,,0.31,ak,ak0165khfzqa,2019-06-13T22:49:53.690Z,"68km W of Anchor Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2016-04-30T22:52:41.960Z,36.1485,-118.2408333,7.01,1.47,ml,19,106,0.05867,0.24,ci,ci37338103,2016-05-18T17:16:10.113Z,"26km SW of Olancha, CA",earthquake,0.38,1.38,0.245,16,reviewed,ci,ci
2016-04-30T22:46:57.120Z,24.1896,121.7508,12.59,4.5,mb,,72,0.143,0.56,us,us10005cry,2016-07-19T20:03:07.040Z,"27km NNE of Hualian, Taiwan",earthquake,3.8,4.7,0.067,65,reviewed,us,us
2016-04-30T22:44:27.271Z,59.9048,-152.1005,79.8,1.9,ml,,,,0.55,ak,ak0165khe0o7,2019-06-13T22:49:53.250Z,"20km NW of Anchor Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2016-04-30T22:39:44.180Z,33.5275,-116.4713333,8.57,1.19,ml,45,74,0.03834,0.15,ci,ci37338095,2016-05-18T17:07:12.008Z,"19km E of Anza, CA",earthquake,0.18,0.29,0.139,26,reviewed,ci,ci
2016-04-30T22:32:06.350Z,-0.2614,-80.8007,10,4.3,mb,,171,2.401,1.04,us,us10005gaw,2016-07-19T20:03:07.040Z,"56km NW of Bahia de Caraquez, Ecuador",earthquake,8.4,1.9,0.114,22,reviewed,us,us
2016-04-30T22:24:02.335Z,51.9816,-178.5648,96.5,1.9,ml,,,,0.41,ak,ak0165kh9ofd,2019-06-13T22:49:52.762Z,"31km WNW of Tanaga Volcano, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2016-04-30T22:22:54.419Z,56.9457,-157.632,10.2,2.6,ml,,,,0.64,ak,ak0165kh9d0h,2019-06-13T22:49:52.272Z,"103km NE of Chignik Lake, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2016-04-30T22:15:16.750Z,65.5382,-148.032,7.1,1.6,ml,,,,0.67,ak,ak0165kh7s3f,2019-05-21T07:34:23.161Z,"76km N of College, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-04-30T22:15:10.594Z,41.8984,-119.6287,8.7,1.4,ml,5,217.09,0.135,0.0693,nn,nn00542426,2018-07-02T17:53:45.048Z,"67km ESE of Lakeview, Oregon",earthquake,,5.2,0.37,4,reviewed,nn,nn
2016-04-30T22:11:32.470Z,-19.4095,-175.5461,217.05,4.3,mb,,110,5.318,0.98,us,us10005gau,2016-07-19T20:03:07.040Z,"132km WNW of Pangai, Tonga",earthquake,14.8,12.8,0.123,19,reviewed,us,us
2016-04-30T22:09:31.620Z,61.5788,-151.5635,73.6,1.8,ml,,,,0.54,ak,ak0165kh6iy2,2019-06-13T22:49:51.835Z,"82km WSW of Willow, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2016-04-30T22:08:17.530Z,-16.2213,167.2665,8.72,4.7,mb,,133,0.772,0.9,us,us10005gay,2016-07-19T20:03:07.040Z,"19km SW of Lakatoro, Vanuatu",earthquake,7,4.9,0.11,25,reviewed,us,us
2016-04-30T22:08:11.730Z,38.526,-122.2783333,7.96,1.67,md,14,141,0.1568,0.07,nc,nc72629125,2017-02-10T09:51:14.856Z,"15km ESE of Angwin, California",earthquake,0.27,1.31,0.198,19,reviewed,nc,nc
2016-04-30T22:01:08.031Z,51.901,-176.6476,80.7,1.8,ml,,,,0.21,ak,ak0165kh4reb,2019-06-13T22:49:51.268Z,"2km NNE of Adak, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2016-04-30T21:50:43.300Z,37.3931667,-118.8113333,4,1.04,md,16,162,0.1027,0.07,nc,nc72629120,2017-02-10T09:51:09.645Z,"31km SSE of Mammoth Lakes, California",earthquake,1.11,5.39,0.2,14,reviewed,nc,nc
2016-04-30T21:50:28.030Z,62.2136,-150.0469,8.1,1.7,ml,,,,0.64,ak,ak0165kgtvf7,2019-06-13T22:49:50.705Z,"11km WNW of Y, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-04-30T21:42:08.133Z,63.3934,-147.6293,18.3,0.9,ml,,,,0.57,ak,ak0165kgs45p,2019-06-13T22:49:50.199Z,"66km E of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-04-30T21:36:19.530Z,48.274,-119.8398333,0.07,1.55,ml,10,191,0.2927,0.28,uw,uw61148261,2016-07-22T20:06:17.720Z,"20km NNW of Brewster, Washington",earthquake,1.12,23.6,0.096,9,reviewed,uw,uw
2016-04-30T21:32:03.680Z,39.7343333,-111.2471667,1.55,1.62,md,9,132,0.09981,0.19,uu,uu60146947,2016-05-03T22:16:07.760Z,"20km NE of Fairview, Utah",earthquake,0.66,13.15,0.107,8,reviewed,uu,uu
2016-04-30T21:27:00.450Z,50.1315,-178.5833,61.3,2.3,ml,,,,0.55,ak,ak0165kgovtp,2019-06-13T22:49:49.797Z,"131km SSE of Amatignak Island, Alaska",earthquake,,7.2,,,reviewed,ak,ak
2016-04-30T21:20:08.030Z,33.8835,-117.1775,13.81,0.6,ml,15,113,0.01588,0.12,ci,ci37139684,2016-05-18T17:09:53.717Z,"7km SE of Moreno Valley, CA",earthquake,0.3,0.46,0.036,7,reviewed,ci,ci
2016-04-30T21:20:00.340Z,33.5726667,-116.7151667,2.63,0.32,ml,15,87,0.01985,0.1,ci,ci37338079,2016-05-18T17:17:10.767Z,"4km WNW of Anza, CA",earthquake,0.24,0.14,0.158,7,reviewed,ci,ci
2016-04-30T21:19:41.956Z,60.2593,-151.0438,57.4,1.7,ml,,,,0.35,ak,ak0165kgn9ar,2019-06-13T22:49:49.255Z,"18km SE of Cohoe, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2016-04-30T21:15:03.350Z,35.4725,-84.0596667,17.26,2.48,md,19,53,0.008466,0.1,se,se60114047,2016-07-19T20:03:07.040Z,"21km SE of Vonore, Tennessee",earthquake,0.36,0.5,0.035,10,reviewed,se,se
2016-04-30T21:08:55.280Z,38.5606667,-122.6658333,6.01,1.25,md,23,97,0.04595,0.06,nc,nc72629115,2017-02-10T09:51:04.934Z,"7km WSW of Calistoga, California",earthquake,0.21,0.51,0.246,9,reviewed,nc,nc
2016-04-30T21:06:36.570Z,-8.0282,-74.5146,154.08,4.3,mb,,156,1.817,1.13,us,us10005gas,2016-07-19T20:03:07.040Z,"39km N of Pucallpa, Peru",earthquake,9.5,4.5,0.188,8,reviewed,us,us
2016-04-30T21:03:33.370Z,33.6396667,-116.7173333,11.78,0.62,ml,17,85,0.06021,0.17,ci,ci37338071,2016-05-18T16:58:27.884Z,"10km NNW of Anza, CA",earthquake,0.47,0.61,0.137,15,reviewed,ci,ci
2016-04-30T20:58:45.240Z,33.2225,-116.7406667,10.64,0.96,ml,34,81,0.02027,0.19,ci,ci37338063,2016-05-18T17:08:25.923Z,"3km SE of Lake Henshaw, CA",earthquake,0.23,0.39,0.122,13,reviewed,ci,ci
2016-04-30T20:49:33.177Z,59.7127,-150.5562,36.1,1.6,ml,,,,0.36,ak,ak0165kg88hx,2019-06-13T22:49:48.809Z,"41km E of Fritz Creek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-04-30T20:40:18.590Z,34.0636667,-117.2711667,12.66,0.84,ml,27,87,0.04274,0.15,ci,ci37338039,2016-05-18T17:15:47.700Z,"2km NNW of Loma Linda, CA",earthquake,0.25,0.52,0.109,13,reviewed,ci,ci
2016-04-30T20:38:19.295Z,59.8676,-153.1099,105.9,2.2,ml,,,,0.61,ak,ak0165kg5ujt,2019-06-13T22:49:48.400Z,"71km SSW of Redoubt Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2016-04-30T20:35:23.427Z,64.8125,-148.7334,19.4,2.1,ml,,,,0.65,ak,ak0165kg57py,2019-06-13T22:49:47.885Z,"31km NE of North Nenana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2016-04-30T20:30:39.330Z,-16.3275,167.4716,6.34,5.2,mb,,61,0.912,0.74,us,us10005crg,2016-07-19T20:03:07.040Z,"24km SSE of Lakatoro, Vanuatu",earthquake,4.1,4.3,0.071,66,reviewed,us,us
2016-04-30T20:25:27.110Z,34.274,-117.0083333,9.91,1.03,ml,16,88,0.07347,0.14,ci,ci37338031,2016-05-18T17:14:41.805Z,"10km WNW of Big Bear Lake, CA",earthquake,0.42,0.74,0.104,22,reviewed,ci,ci
2016-04-30T20:21:08.540Z,33.5233333,-116.4715,7.65,1.73,ml,53,57,0.03826,0.22,ci,ci37338023,2016-05-18T17:16:26.791Z,"19km E of Anza, CA",earthquake,0.21,0.48,0.18,28,reviewed,ci,ci
2016-04-30T20:16:55.640Z,13.0897,-89.223,44.09,4,mb,,189,0.593,0.97,us,us10005j36,2016-07-19T20:03:07.040Z,"45km SSE of La Libertad, El Salvador",earthquake,9.2,12.3,0.299,3,reviewed,us,us
2016-04-30T20:13:51.490Z,41.8611667,-112.6781667,4.78,1.09,md,13,160,0.109,0.19,uu,uu60146937,2016-05-03T22:07:22.050Z,"44km WNW of Garland, Utah",earthquake,1.07,4.5,0.093,6,reviewed,uu,uu
2016-04-30T20:08:53.026Z,62.0566,-148.9561,40.5,1.4,ml,,,,0.4,ak,ak0165kfzho6,2019-06-13T22:49:47.290Z,"29km N of Sutton-Alpine, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2016-04-30T20:01:46.332Z,63.0829,-150.7125,118.9,2.1,ml,,,,0.52,ak,ak0165kfxz55,2019-06-13T22:49:46.837Z,"90km NNW of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-04-30T19:59:31.970Z,37.5825,-118.8666667,3.32,0.49,md,12,221,0.03063,0.05,nc,nc72629100,2017-02-10T09:50:59.827Z,"11km SE of Mammoth Lakes, California",earthquake,0.78,0.78,0.363,10,reviewed,nc,nc
2016-04-30T19:58:07.610Z,38.83,-122.8038333,2.35,0.33,md,25,40,0.008108,0.04,nc,nc72629095,2017-02-10T09:50:54.951Z,"7km W of Cobb, California",earthquake,0.16,0.29,0.073,2,reviewed,nc,nc
2016-04-30T19:50:25.484Z,61.3002,-146.9071,9,1.6,ml,,,,0.6,ak,ak0165kfn00k,2019-06-13T22:49:46.430Z,"35km WNW of Valdez, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2016-04-30T19:43:11.590Z,36.412,70.6549,207.55,4,mb,,85,0.715,0.79,us,us10005crc,2016-07-19T20:03:07.040Z,"43km NNW of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,6.6,6.1,0.15,12,reviewed,us,us
2016-04-30T19:39:28.500Z,35.6625,-97.1762,6.056,3,ml,,34,,0.41,us,us10005crb,2016-07-19T20:03:07.040Z,"1km E of Luther, Oklahoma",earthquake,1.5,4.1,,,reviewed,tul,tul
2016-04-30T19:34:04.870Z,39.7451667,-111.259,-3.34,1.32,ml,12,104,0.1132,0.14,uu,uu60146932,2016-05-02T17:50:54.600Z,"20km NE of Fairview, Utah",earthquake,0.59,1.22,0.085,4,reviewed,uu,uu
2016-04-30T19:32:08.834Z,63.1921,-149.6854,86.6,1.4,ml,,,,0.47,ak,ak0165kfj3ub,2019-06-13T22:49:45.958Z,"43km WSW of Cantwell, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2016-04-30T19:31:58.233Z,37.0272,-116.2174,5.3,0.4,ml,15,101.54,0.028,0.1511,nn,nn00542418,2018-07-02T17:53:44.944Z,"50km ENE of Beatty, Nevada",earthquake,,1.5,1.11,6,reviewed,nn,nn
2016-04-30T19:31:00.740Z,47.1876667,-121.9396667,16.26,0.85,ml,13,99,0.03351,0.15,uw,uw61148191,2016-07-22T20:06:17.450Z,"4km ESE of Enumclaw, Washington",earthquake,0.55,0.68,0.066,5,reviewed,uw,uw
2016-04-30T19:28:28.720Z,38.8186684,-122.8281631,2.31,1.03,md,19,60,0.007207,0.02,nc,nc72629090,2017-02-10T09:50:49.640Z,"7km NW of The Geysers, California",earthquake,0.27,0.44,0.14,5,automatic,nc,nc
2016-04-30T19:18:13.800Z,19.436,-68.3677,95,3,Md,10,216,0.78692419,0.36,pr,pr16121002,2016-07-19T20:03:07.040Z,"87km NE of Miches, Dominican Republic",earthquake,3.8,3.3,0,5,reviewed,pr,pr
2016-04-30T19:16:38.130Z,37.5055,-118.7171667,6.48,1.68,md,39,58,0.01802,0.05,nc,nc72629085,2018-07-02T17:53:44.842Z,"27km SE of Mammoth Lakes, California",earthquake,0.2,0.53,0.272,36,reviewed,nc,nc
2016-04-30T19:15:32.260Z,52.9129,-167.7362,39.28,4,mb,,172,0.509,1.36,us,us10005g6n,2019-06-13T22:49:45.422Z,"76km E of Nikolski, Alaska",earthquake,6.9,11.8,0.138,14,reviewed,us,us
2016-04-30T19:15:20.840Z,63.4423,-151.4158,10.4,0.7,ml,,,,0.69,ak,ak0165kffhlg,2019-06-13T22:49:44.981Z,"123km W of Cantwell, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2016-04-30T19:07:19.500Z,38.8173332,-122.7201691,5.64,0.68,md,7,188,0.03694,0.09,nc,nc72629080,2017-02-10T09:50:35.482Z,"0km SSE of Cobb, California",earthquake,4.74,7.58,0.08,2,automatic,nc,nc
2016-04-30T19:04:12.500Z,35.6613,-97.4249,6.039,3.1,ml,,39,,0.26,us,us10005cr8,2016-07-19T20:03:07.040Z,"4km E of Edmond, Oklahoma",earthquake,1.7,7.2,,,reviewed,tul,tul
2016-04-30T19:02:53.770Z,30.8916,138.6821,377.83,4,mb,,108,2.41,0.62,us,us10005cr9,2016-07-19T20:03:07.040Z,"264km SSW of Hachijo-jima, Japan",earthquake,9.7,8.2,0.084,38,reviewed,us,us
2016-04-30T18:53:48.700Z,40.4516667,-121.516,2.76,-0.05,md,6,108,0.01261,0.02,nc,nc72631115,2017-02-10T09:50:30.536Z,"29km NW of Chester, California",earthquake,0.54,0.51,0.208,4,reviewed,nc,nc
2016-04-30T18:42:20.470Z,34.555,-118.6955,7.06,2.15,ml,55,26,0.06369,0.24,ci,ci37337991,2016-05-18T17:00:53.356Z,"10km NW of Castaic, CA",earthquake,0.23,0.54,0.161,78,reviewed,ci,ci
2016-04-30T18:41:11.950Z,40.4475,-121.514,2.05,0.33,md,7,110,0.01712,0.05,nc,nc72631110,2017-02-10T09:50:25.652Z,"28km WNW of Chester, California",earthquake,0.61,0.45,0.206,6,reviewed,nc,nc
2016-04-30T18:39:11.368Z,62.4606,-149.5638,58.5,1.4,ml,,,,0.61,ak,ak0165kez6g0,2019-06-13T22:49:43.358Z,"32km ENE of Talkeetna, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2016-04-30T18:35:21.880Z,46.8386667,-121.7571667,2.29,0.27,ml,5,104,0.01688,0.08,uw,uw61148161,2016-07-22T20:06:17.210Z,"26km NNW of Packwood, Washington",earthquake,0.5,0.84,0.153,2,reviewed,uw,uw
2016-04-30T18:30:24.677Z,65.471,-148.9388,8.7,1.2,ml,,,,0.38,ak,ak0165kexa0z,2019-06-13T22:49:42.841Z,"81km NNW of Ester, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-04-30T18:12:09.786Z,61.3424,-151.6235,77.2,2,ml,,,,0.61,ak,ak0165ketdzm,2019-06-13T22:49:42.373Z,"74km NNW of Nikiski, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-04-30T18:11:48.840Z,37.889,-122.2153333,6.55,0.71,md,15,121,0.008108,0.03,nc,nc72629075,2017-02-10T09:50:20.740Z,"3km WNW of Orinda, California",earthquake,0.29,0.33,0.279,8,reviewed,nc,nc
2016-04-30T18:04:27.668Z,59.7319,-153.1447,102.9,2.5,ml,,,,0.56,ak,ak0165kerpn2,2019-06-13T22:49:41.929Z,"73km W of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-04-30T18:02:56.900Z,36.2633,-96.6881,4.993,2.7,ml,,81,,0.92,us,us10005cr2,2016-07-19T20:03:07.040Z,"13km SE of Pawnee, Oklahoma",earthquake,1.5,5.9,,,reviewed,tul,tul
2016-04-30T17:55:23.640Z,33.6613333,-117.3125,10.74,1.39,ml,36,91,0.01708,0.22,ci,ci37337967,2016-05-18T17:14:37.216Z,"2km ESE of Lake Elsinore, CA",earthquake,0.31,0.48,0.31,31,reviewed,ci,ci
2016-04-30T17:48:14.510Z,38.8333321,-122.7766647,1.53,0.07,md,6,94,0.006306,0.01,nc,nc72629070,2017-02-10T09:50:15.618Z,"Northern California",earthquake,0.98,1.47,,1,automatic,nc,nc
2016-04-30T17:46:55.930Z,60.0124,-149.3229,15.2,1.6,ml,,,,0.56,ak,ak0165kefcah,2019-06-13T22:49:41.451Z,"12km SSE of Seward, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-04-30T17:39:37.391Z,38.6529,-118.7969,3.4,-0.1,ml,5,163.74,0.216,0.0535,nn,nn00542411,2018-07-02T17:53:44.753Z,"20km NW of Hawthorne, Nevada",earthquake,,33.5,0,1,reviewed,nn,nn
2016-04-30T17:38:42.410Z,-6.2905,103.3876,21.43,4.6,mb,,65,1.965,1.34,us,us10005cr1,2016-07-19T20:03:07.040Z,"127km SSW of Biha, Indonesia",earthquake,5,4.1,0.08,47,reviewed,us,us
2016-04-30T17:38:05.896Z,64.9184,-152.6129,14.9,1.6,ml,,,,0.79,ak,ak0165kedip9,2019-06-13T22:49:40.980Z,"37km SW of Tanana, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-04-30T17:33:20.851Z,61.7799,-149.6997,33.5,1.6,ml,,,,0.65,ak,ak0165kech9x,2019-06-13T22:49:40.543Z,"17km NNE of Houston, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-04-30T17:32:18.210Z,38.7970009,-122.8083344,3.39,0.93,md,9,153,0.00991,0.01,nc,nc72629065,2017-02-10T09:50:10.799Z,"5km WNW of The Geysers, California",earthquake,0.64,1.66,0.06,2,automatic,nc,nc
2016-04-30T17:26:08.470Z,0.3003,123.8653,206.45,4.2,mb,,69,1.724,1.49,us,us10005gb3,2016-07-19T20:03:07.040Z,"16km SW of Molibagu, Indonesia",earthquake,6.2,10,0.186,8,reviewed,us,us
2016-04-30T17:09:30.372Z,62.351,-152.7755,5.6,1.7,ml,,,,0.51,ak,ak0165ke7ctp,2019-06-13T22:49:40.128Z,"138km W of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-04-30T17:04:22.000Z,63.4951,-149.0776,10.7,1.2,ml,,,,0.63,ak,ak0161jnxqnak,2019-06-13T22:49:39.671Z,"13km NNW of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-04-30T16:53:37.675Z,58.6211,-147.6736,33,2.9,ml,,,,0.74,ak,ak0165kdvdaf,2019-06-13T22:49:39.215Z,"119km SW of Middleton Island, Alaska",earthquake,,3.4,,,reviewed,ak,ak
2016-04-30T16:52:15.000Z,61.8848,-149.0333,23.6,1.9,ml,,,,0.31,ak,ak13505704,2016-04-30T17:06:37.003Z,"13km NW of Sutton-Alpine, Alaska",earthquake,0.6,0.6,,,automatic,ak,ak
2016-04-30T16:43:58.496Z,36.5924,-115.8882,15.8,0.3,ml,10,254.36,0.092,0.092,nn,nn00542403,2018-07-02T17:53:44.655Z,"Nevada",earthquake,,2.1,0.74,6,reviewed,nn,nn
2016-04-30T16:41:24.620Z,38.8395004,-122.8280029,1.68,0.98,md,15,75,0.006306,0.02,nc,nc72629060,2017-02-10T09:50:05.932Z,"9km WNW of Cobb, California",earthquake,0.28,0.45,0.06,4,automatic,nc,nc
2016-04-30T16:41:17.914Z,61.912,-141.042,12.9,0.9,ml,,,,0.61,ak,ak0165kdsr67,2019-06-13T22:49:38.751Z,"184km ENE of Chitina, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-04-30T16:33:27.350Z,0.0718,123.4885,128.47,4.2,mb,,71,1.318,0.97,us,us10005cqp,2016-07-19T20:03:07.040Z,"45km SE of Bilungala, Indonesia",earthquake,9,9.4,0.167,10,reviewed,us,us
2016-04-30T16:11:46.330Z,6.6808,-72.9867,170.93,4.4,mwr,,49,2.255,0.95,us,us10005cqm,2016-07-19T20:03:07.040Z,"4km ESE of Aratoca, Colombia",earthquake,9.4,7.8,,,reviewed,us,rsnc
2016-04-30T16:00:05.960Z,33.3656667,-116.4323333,11.56,0.97,ml,39,69,0.06698,0.21,ci,ci37337959,2016-05-18T17:16:05.226Z,"13km NNW of Borrego Springs, CA",earthquake,0.25,0.6,0.109,24,reviewed,ci,ci
2016-04-30T15:49:14.448Z,61.3862,-151.2497,61.1,1.5,ml,,,,0.61,ak,ak0165kd9110,2019-06-13T22:49:38.354Z,"70km WSW of Big Lake, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2016-04-30T15:39:14.140Z,61.1068,-147.2509,19.9,1.1,ml,,,,0.47,ak,ak0165kd6vue,2019-06-13T22:49:37.913Z,"48km W of Valdez, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2016-04-30T15:34:29.644Z,61.4569,-149.9422,30,2.2,ml,,,,0.6,ak,ak0165kd5ugk,2019-06-13T22:49:37.479Z,"7km S of Big Lake, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-04-30T15:29:32.120Z,40.4166667,-122.8861667,8.97,2.08,md,15,67,0.1,0.21,nc,nc72629055,2017-02-10T09:50:00.949Z,"29km ESE of Hayfork, California",earthquake,0.67,0.55,0.161,27,reviewed,nc,nc
2016-04-30T15:19:12.790Z,38.8129997,-122.8249969,2.24,0.07,md,6,104,0.005405,0.01,nc,nc72629050,2017-02-10T09:49:55.436Z,"Northern California",earthquake,0.73,1.23,,1,automatic,nc,nc
2016-04-30T15:19:11.729Z,62.0405,-149.686,44,1.5,ml,,,,0.56,ak,ak0165kd2lc4,2019-06-13T22:49:37.042Z,"15km SSE of Y, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2016-04-30T15:14:19.020Z,42.1706667,-112.0765,8.12,1.83,ml,13,98,0.1483,0.15,uu,uu60146927,2016-05-02T17:40:36.750Z,"14km E of Malad City, Idaho",earthquake,0.87,1.37,0.2,4,reviewed,uu,uu
2016-04-30T15:08:34.070Z,61.3815,-147.1625,30.2,1.2,ml,,,,0.36,ak,ak0165kd0a6n,2019-06-13T22:49:36.599Z,"51km WNW of Valdez, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2016-04-30T14:57:59.430Z,38.8204994,-122.762001,1.67,0.82,md,7,102,0.01171,0.03,nc,nc72629040,2017-02-10T09:49:50.530Z,"3km W of Cobb, California",earthquake,0.86,0.83,0.15,3,automatic,nc,nc
2016-04-30T14:56:30.990Z,46.1918333,-122.1798333,7.42,0.41,ml,12,143,0.01123,0.14,uw,uw61148121,2016-07-22T20:06:16.950Z,"37km NNE of Amboy, Washington",earthquake,0.69,0.87,0.085,8,reviewed,uw,uw
2016-04-30T14:53:21.860Z,33.6585,-116.7153333,16.83,0.78,ml,16,90,0.05553,0.11,ci,ci37337943,2016-05-18T17:08:02.399Z,"9km S of Idyllwild, CA",earthquake,0.43,0.61,0.279,14,reviewed,ci,ci
2016-04-30T14:51:44.588Z,63.9226,-148.7038,115.7,1.3,ml,,,,0.5,ak,ak0165kco36i,2019-06-13T22:49:36.179Z,"14km ENE of Healy, Alaska",earthquake,,1,,,reviewed,ak,ak
2016-04-30T14:47:28.468Z,63.2406,-149.6716,89.3,1.4,ml,,,,0.41,ak,ak0165kcn72m,2019-06-13T22:49:35.703Z,"39km WSW of Cantwell, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2016-04-30T14:44:50.200Z,37.5476667,-118.8705,2.7,-0.06,md,4,311,0.07207,0.11,nc,nc72629035,2017-02-10T09:49:45.662Z,"14km SE of Mammoth Lakes, California",earthquake,2.89,9.08,0.051,3,reviewed,nc,nc
