time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-01-19T22:41:12.413Z,63.0472,-150.9638,118.5,1.6,ml,,,,0.46,ak,ak017vsjy09,2019-06-17T23:07:54.215Z,"91km NNW of Talkeetna, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-01-19T22:39:59.594Z,61.5121,-151.6664,84.9,1.3,ml,,,,0.25,ak,ak017vsjm7r,2019-06-17T23:07:53.774Z,"90km WSW of Willow, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-01-19T22:33:00.160Z,37.6685,-118.8383333,1.07,0.37,md,9,113,0.02108,0.05,nc,nc72754130,2017-01-19T23:45:04.032Z,"12km E of Mammoth Lakes, California",earthquake,0.39,0.89,0.228,8,reviewed,nc,nc
2017-01-19T22:31:08.270Z,44.366,-115.7906667,5,1.84,ml,8,113,0.737,0.2,mb,mb80197284,2017-01-20T01:07:03.360Z,"26km SE of Cascade, Idaho",earthquake,0.61,31.61,0.122,6,reviewed,mb,mb
2017-01-19T22:06:45.200Z,32.6306667,-116.9625,-0.29,1.31,ml,15,207,0.0356,0.22,ci,ci37571415,2017-02-08T21:38:50.666Z,"7km ESE of Bonita, CA",quarry blast,0.93,31.61,0.2,11,reviewed,ci,ci
2017-01-19T22:04:30.842Z,62.4511,-153.8306,8.9,0.9,ml,,,,0.25,ak,ak017vsc1xo,2019-06-17T23:07:53.332Z,"106km ESE of McGrath, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-01-19T21:57:15.656Z,64.9254,-148.9759,14.8,0.7,ml,,,,0.57,ak,ak017vs1y3x,2019-06-17T23:07:52.894Z,"39km N of North Nenana, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-01-19T21:56:27.610Z,45.5105,-111.8821667,5.84,0.57,ml,6,139,0.197,0.16,mb,mb80197314,2017-01-20T16:17:55.030Z,"24km NNE of Virginia City, Montana",earthquake,0.89,9.38,,0,reviewed,mb,mb
2017-01-19T21:56:16.052Z,61.6396,-150.7437,65.5,1.4,ml,,,,0.32,ak,ak017vs1qf9,2019-06-17T23:07:52.465Z,"39km WSW of Willow, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-19T21:54:44.380Z,45.524,-111.8526667,12.05,2.23,ml,23,63,0.173,0.36,mb,mb80197279,2017-01-19T22:16:29.020Z,"26km NNE of Virginia City, Montana",earthquake,0.55,1.03,0.462,9,reviewed,mb,mb
2017-01-19T21:52:59.740Z,38.8238335,-122.8498306,1.5,1.03,md,14,68,0.006633,0.02,nc,nc72754115,2017-01-19T22:17:02.844Z,"9km WNW of The Geysers, California",earthquake,0.24,0.54,0.13,3,automatic,nc,nc
2017-01-19T21:52:40.020Z,45.5156667,-111.8838333,5.86,0.37,ml,6,137,0.196,0.04,mb,mb80197309,2017-01-20T16:08:38.660Z,"25km N of Virginia City, Montana",earthquake,0.58,5.66,,0,reviewed,mb,mb
2017-01-19T21:44:26.426Z,59.8431,-152.9546,103.5,1.6,ml,,,,0.28,ak,ak017vrz6mq,2019-06-17T23:07:52.017Z,"63km W of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-19T21:42:20.480Z,45.5186667,-111.884,6.17,0.29,ml,6,136,0.195,0.06,mb,mb80197304,2017-01-20T15:48:02.020Z,"25km N of Virginia City, Montana",earthquake,0.61,5.42,,0,reviewed,mb,mb
2017-01-19T21:41:12.649Z,38.4419,-118.9042,6.7,1.1,ml,8,144.91,0.086,0.1318,nn,nn00581983,2018-07-02T18:22:54.269Z,"26km WSW of Hawthorne, Nevada",earthquake,,4.2,0,1,reviewed,nn,nn
2017-01-19T21:40:06.749Z,60.5414,-151.7338,75,2.1,ml,,,,0.49,ak,ak017vrya8y,2019-06-17T23:07:51.593Z,"26km W of Kenai, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-19T21:37:18.900Z,47.4326667,-113.171,19.19,1.45,ml,20,179,0.291,0.14,mb,mb80197274,2017-01-19T21:53:22.950Z,"36km NE of Seeley Lake, Montana",earthquake,0.65,1.43,,0,reviewed,mb,mb
2017-01-19T21:33:41.428Z,37.1757,-117.3726,9,0.2,ml,5,161.16,0.225,0.08,nn,nn00574700,2018-07-02T18:22:47.918Z,"60km SSW of Goldfield, Nevada",earthquake,,10.8,,,reviewed,nn,nn
2017-01-19T21:30:04.900Z,36.7629,-98.0624,7.678,3.3,ml,,54,,0.34,us,us10007u6w,2017-04-12T02:29:02.040Z,"26km E of Cherokee, Oklahoma",earthquake,1.3,7.7,,,reviewed,tul,tul
2017-01-19T21:25:45.898Z,38.3206,-118.92,9,1.2,ml,7,231.46,0.041,0.0864,nn,nn00581982,2018-07-02T18:22:54.177Z,"28km ENE of Bridgeport, California",earthquake,,1.8,0,1,reviewed,nn,nn
2017-01-19T21:20:29.430Z,45.5235,-111.8958333,5.88,0.51,ml,6,132,0.201,0.06,mb,mb80197264,2017-01-19T21:45:41.140Z,"25km N of Virginia City, Montana",earthquake,0.47,6.06,,0,reviewed,mb,mb
2017-01-19T21:17:26.080Z,38.8289986,-122.8464966,0.85,0.36,md,7,132,0.008234,0.02,nc,nc72754105,2017-01-19T21:33:03.751Z,"9km NW of The Geysers, California",earthquake,1.23,0.94,,1,automatic,nc,nc
2017-01-19T21:13:18.050Z,-14.9623,-72.6655,122.06,4.2,mb,,143,4.055,1.26,us,us10007u6l,2017-04-12T02:29:02.040Z,"48km NW of Orcopampa, Peru",earthquake,8.3,16.3,0.264,4,reviewed,us,us
2017-01-19T21:10:38.658Z,65.4587,-144.6575,22.7,1.1,ml,,,,0.56,ak,ak017vrrx89,2019-06-17T23:07:51.164Z,"1km SE of Circle Hot Springs Station, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-01-19T21:06:12.106Z,39.1427,-119.6225,9.5,0.3,ml,4,187.37,0.057,0.1109,nn,nn00574740,2018-07-02T18:22:54.091Z,"10km SSW of Dayton, Nevada",earthquake,,4.4,0,1,reviewed,nn,nn
2017-01-19T21:05:24.780Z,45.5323333,-111.8935,5.87,0.31,ml,6,130,0.196,0.17,mb,mb80197259,2017-01-19T21:40:31.420Z,"26km N of Virginia City, Montana",earthquake,0.92,11.19,,0,reviewed,mb,mb
2017-01-19T21:04:51.224Z,38.4327,-118.8969,6.4,1,ml,9,141.3,0.076,0.1301,nn,nn00581981,2018-07-02T18:22:53.999Z,"25km WSW of Hawthorne, Nevada",earthquake,,2.8,0.13,2,reviewed,nn,nn
2017-01-19T21:04:13.132Z,63.3745,-150.4504,5.8,1,ml,,,,0.73,ak,ak017vrqkyp,2019-06-17T23:07:50.674Z,"75km W of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-01-19T20:59:24.177Z,64.7842,-149.3809,10.8,0.3,ml,,,,1.12,ak,ak017vrgyld,2019-06-17T23:07:50.082Z,"26km NNW of North Nenana, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-01-19T20:59:17.435Z,62.8053,-149.4892,68.7,1,ml,,,,0.37,ak,ak017vrgy2n,2019-06-17T23:07:49.614Z,"62km NNE of Talkeetna, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-01-19T20:56:45.340Z,45.5188333,-111.8866667,5.05,0.43,md,7,135,0.197,0.07,mb,mb80197254,2017-01-19T22:34:58.490Z,"25km N of Virginia City, Montana",earthquake,0.4,5.62,0.293,3,reviewed,mb,mb
2017-01-19T20:52:17.060Z,45.5266667,-111.8978333,7.7,3.08,ml,53,65,0.201,0.25,mb,mb80197249,2017-04-12T02:29:02.040Z,"22km N of Virginia City, Montana",earthquake,0.29,0.69,0.377,22,reviewed,mb,mb
2017-01-19T20:50:45.366Z,62.6341,-151.2244,82.8,1.8,ml,,,,0.48,ak,ak017vrf2s8,2019-06-17T23:07:49.003Z,"67km WNW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-19T20:50:39.060Z,50.3732,-176.0323,29.41,2.8,ml,,306,1.566,0.37,us,us10007ven,2019-06-17T23:07:48.119Z,"173km SSE of Adak, Alaska",earthquake,9.9,17.4,,,reviewed,us,ak
2017-01-19T20:48:34.400Z,38.3777,-118.9053,9.4,1.6,ml,21,132.45,0.023,0.1684,nn,nn00574735,2018-07-02T18:22:53.875Z,"29km WSW of Hawthorne, Nevada",earthquake,,1,0.28,3,reviewed,nn,nn
2017-01-19T20:45:57.499Z,58.8666,-154.7851,127.1,1.9,ml,,,,0.38,ak,ak017vre151,2019-06-17T23:07:47.615Z,"98km S of Old Iliamna, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-01-19T20:36:33.824Z,61.5315,-140.9512,13.7,0.7,ml,,,,0.27,ak,ak15104798,2019-06-17T23:07:47.167Z,"182km NNE of Cape Yakataga, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-01-19T20:34:58.021Z,53.4815,-167.4307,75,2.3,ml,,,,0.14,ak,ak017vrboay,2019-06-17T23:07:46.727Z,"73km SW of Unalaska, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-01-19T20:33:19.124Z,61.5385,-140.9459,3,2.3,ml,,,,0.37,ak,ak15104792,2019-06-17T23:07:46.315Z,"182km NNE of Cape Yakataga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-19T20:26:11.375Z,39.1462,-119.6173,8.3,1.9,ml,19,91.17,0.059,0.1545,nn,nn00574727,2018-07-02T18:22:53.743Z,"10km SSW of Dayton, Nevada",earthquake,,0.7,0.26,10,reviewed,nn,nn
2017-01-19T20:25:51.140Z,33.6681667,-116.7231667,13.39,0.35,ml,10,164,0.04118,0.05,ci,ci37571399,2017-02-08T19:53:18.333Z,"8km S of Idyllwild, CA",earthquake,0.29,0.51,0.077,3,reviewed,ci,ci
2017-01-19T20:25:39.744Z,65.0144,-149.5155,23.9,0.7,ml,,,,0.51,ak,ak017vr9pg6,2019-06-17T23:07:45.896Z,"52km NNW of North Nenana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-01-19T20:12:26.170Z,28.148,104.7973,33.68,4.3,mb,,86,4.62,0.64,us,us10007u6h,2017-04-12T02:29:02.040Z,"28km E of Junlian, China",earthquake,11.2,7,0.119,20,reviewed,us,us
2017-01-19T20:03:09.240Z,34.093,-117.3061667,16.54,0.85,ml,22,80,0.1052,0.11,ci,ci37571391,2017-02-08T21:43:31.831Z,"2km NNE of Colton, CA",earthquake,0.29,0.48,0.178,14,reviewed,ci,ci
2017-01-19T19:59:35.350Z,19.8919,121.2862,10,4.8,mb,,90,2.917,0.9,us,us10007u69,2017-04-12T02:29:01.040Z,"78km SW of Sabtang, Philippines",earthquake,7.8,1.9,0.056,98,reviewed,us,us
2017-01-19T19:55:34.408Z,38.3733,-118.8975,8.6,1,ml,8,218.47,0.017,0.1011,nn,nn00581860,2018-07-02T18:22:53.640Z,"29km SW of Hawthorne, Nevada",earthquake,,2.3,0.29,3,reviewed,nn,nn
2017-01-19T19:49:45.630Z,-8.0059,124.4433,181.2,4,mb,,217,1.747,0.84,us,us20008hct,2017-04-12T02:29:01.040Z,"131km NNW of Atambua, Indonesia",earthquake,13.4,14.5,0.183,8,reviewed,us,us
2017-01-19T19:49:13.036Z,61.1542,-140.0215,1.2,1.5,ml,,,,0.65,ak,ak15104191,2019-06-17T23:07:45.450Z,"143km WNW of Haines Junction, Canada",earthquake,,0.5,,,reviewed,ak,ak
2017-01-19T19:45:36.150Z,33.6585,-116.729,14.89,0.42,ml,19,63,0.04719,0.07,ci,ci37571383,2017-02-08T19:47:40.797Z,"9km S of Idyllwild, CA",earthquake,0.22,0.36,0.065,6,reviewed,ci,ci
2017-01-19T19:43:10.210Z,37.9806667,-122.4583333,-0.17,1.31,md,13,151,0.02489,0.08,nc,nc72754095,2017-01-21T00:01:42.145Z,"2km SW of Quarry near San Rafael, CA",quarry blast,0.36,31.61,0.158,10,reviewed,nc,nc
2017-01-19T19:34:12.310Z,37.622,-118.8208333,1.81,0.65,md,6,157,0.01991,0.13,nc,nc72754090,2017-01-19T22:50:01.901Z,"13km ESE of Mammoth Lakes, California",earthquake,0.96,31.61,0.247,5,reviewed,nc,nc
2017-01-19T19:28:04.300Z,1.8676,126.3298,41.69,4,mb,,137,1.503,0.99,us,us20008hcl,2017-04-12T02:29:01.040Z,"135km ENE of Bitung, Indonesia",earthquake,6,14.4,0.184,8,reviewed,us,us
2017-01-19T19:25:55.927Z,58.0012,-156.9799,170.4,2.2,ml,,,,0.49,ak,ak017vqob3c,2019-06-17T23:07:44.991Z,"78km SSW of King Salmon, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-01-19T19:24:22.710Z,-8.1898,154.8325,10,4.3,mb,,129,4.776,0.91,us,us20008hcp,2017-04-12T02:29:01.040Z,"219km SSW of Panguna, Papua New Guinea",earthquake,13.1,1.9,0.137,15,reviewed,us,us
2017-01-19T19:18:36.830Z,28.1784,92.6836,40.21,4.1,mb,,104,2.041,0.8,us,us10007u64,2017-04-12T02:29:01.040Z,"82km ENE of Xoixar, China",earthquake,5.8,9.7,0.127,17,reviewed,us,us
2017-01-19T19:15:21.211Z,61.159,-151.1408,64,1.4,ml,,,,0.4,ak,ak017vqm395,2019-05-21T10:23:11.715Z,"52km N of Nikiski, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-01-19T18:40:26.817Z,38.4082,-118.9075,6.1,0.9,ml,9,234.72,0.053,0.1185,nn,nn00581859,2018-07-02T18:22:53.544Z,"27km WSW of Hawthorne, Nevada",earthquake,,2.5,0.05,2,reviewed,nn,nn
2017-01-19T18:29:17.210Z,37.6398333,-118.9275,5,0.35,md,14,73,0.02287,0.03,nc,nc72754070,2017-01-20T18:21:45.632Z,"4km ESE of Mammoth Lakes, California",earthquake,0.33,0.7,0.359,11,reviewed,nc,nc
2017-01-19T18:25:53.830Z,46.5648333,-110.797,-2.98,1.81,ml,14,117,0.504,0.25,mb,mb80197234,2017-01-19T22:24:11.590Z,"8km ENE of White Sulphur Springs, Montana",earthquake,0.8,3.62,0.149,3,reviewed,mb,mb
2017-01-19T18:22:55.150Z,61.3329,-153.8629,2.6,1.1,ml,,,,0.48,ak,ak017vq28a3,2019-06-17T23:07:44.558Z,"112km NNW of Redoubt Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-01-19T17:57:37.560Z,62.7,-149.5074,62.1,1.8,ml,,,,0.5,ak,ak017vpo9do,2019-06-17T23:07:44.121Z,"52km NE of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-19T17:43:47.902Z,38.4052,-118.9261,9.4,0.6,ml,9,251.16,0.055,0.1303,nn,nn00581858,2018-07-02T18:22:53.447Z,"29km WSW of Hawthorne, Nevada",earthquake,,2.6,0.39,3,reviewed,nn,nn
2017-01-19T17:29:46.930Z,18.5331,145.6107,224.09,4.6,mb,,98,4.967,0.83,us,us10007u5m,2017-04-12T02:29:01.040Z,"26km SSW of Agrihan, Northern Mariana Islands",earthquake,9.9,7,0.045,149,reviewed,us,us
2017-01-19T17:23:33.939Z,51.4383,-176.139,25.6,2.1,ml,,,,0.17,ak,ak017vpgyr5,2019-06-17T23:07:43.693Z,"60km SE of Adak, Alaska",earthquake,,3.4,,,reviewed,ak,ak
2017-01-19T17:18:24.554Z,64.5979,-148.7898,12.9,0.3,ml,,,,0.34,ak,ak017vpfvg7,2019-06-17T23:07:43.226Z,"15km E of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-19T17:14:03.260Z,33.4848333,-116.4656667,15.41,0.85,ml,23,104,0.09073,0.11,ci,ci37571343,2017-02-08T21:22:58.834Z,"21km ESE of Anza, CA",earthquake,0.24,0.44,0.115,11,reviewed,ci,ci
2017-01-19T17:02:11.779Z,38.4,-118.9081,7,0.8,ml,16,155.15,0.045,0.1757,nn,nn00574655,2018-07-02T18:22:53.336Z,"28km WSW of Hawthorne, Nevada",earthquake,,1.7,0.29,4,reviewed,nn,nn
2017-01-19T16:56:51.900Z,18.6397,-66.2471,64,3.1,Md,5,226.8,0.56144705,0.1,pr,pr17019003,2017-01-19T19:51:24.672Z,"20km N of Dorado, Puerto Rico",earthquake,1.6,2.2,0,3,reviewed,pr,pr
2017-01-19T16:53:16.430Z,-18.1922,-13.6638,10,5,mb,,64,7.891,0.94,us,us20008hcn,2017-04-12T02:29:01.040Z,"Southern Mid-Atlantic Ridge",earthquake,11.1,1.9,0.061,87,reviewed,us,us
2017-01-19T16:39:54.544Z,38.4006,-118.8911,11,1.1,ml,14,137.21,0.044,0.1357,nn,nn00574711,2018-07-02T18:22:53.223Z,"27km WSW of Hawthorne, Nevada",earthquake,,1.3,0.52,6,reviewed,nn,nn
2017-01-19T16:37:03.010Z,38.4077,-118.9091,7.1,0.9,ml,11,226,0.053,0.146,nn,nn00574710,2018-07-02T18:22:53.115Z,"28km WSW of Hawthorne, Nevada",earthquake,,1.8,0.32,3,reviewed,nn,nn
2017-01-19T16:34:26.167Z,38.4014,-118.9184,7.7,1.5,ml,17,133.11,0.049,0.168,nn,nn00574650,2018-07-02T18:22:52.997Z,"29km WSW of Hawthorne, Nevada",earthquake,,1.4,0.2,7,reviewed,nn,nn
2017-01-19T16:28:08.938Z,38.3856,-118.9172,8,1.4,ml,16,69.56,0.034,0.1384,nn,nn00574648,2018-07-02T18:22:52.859Z,"29km WSW of Hawthorne, Nevada",earthquake,,1.2,0.17,4,reviewed,nn,nn
2017-01-19T16:25:41.715Z,63.428,-147.5763,12.4,0.8,ml,,,,0.64,ak,ak017vovz6j,2019-06-17T23:07:42.789Z,"68km E of Cantwell, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-01-19T16:23:53.244Z,62.1863,-150.9951,68.9,1.5,ml,,,,0.19,ak,ak017vovkn0,2019-06-17T23:07:42.335Z,"48km WSW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-19T16:19:01.200Z,33.5093333,-116.5443333,8.82,0.78,ml,27,41,0.04931,0.18,ci,ci37571327,2017-02-08T19:36:01.912Z,"13km ESE of Anza, CA",earthquake,0.28,0.5,0.129,17,reviewed,ci,ci
2017-01-19T16:16:52.520Z,33.511,-116.544,8.49,0.88,ml,25,74,0.04763,0.15,ci,ci37571319,2017-02-08T20:02:59.185Z,"13km ESE of Anza, CA",earthquake,0.24,0.46,0.156,25,reviewed,ci,ci
2017-01-19T16:15:11.739Z,61.8787,-148.8785,10.6,1,ml,,,,0.49,ak,ak017votrph,2019-06-17T23:07:41.906Z,"9km N of Sutton-Alpine, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-19T16:13:03.120Z,33.5093333,-116.5453333,8.24,0.89,ml,27,74,0.04951,0.15,ci,ci37571311,2017-02-08T20:33:02.200Z,"13km ESE of Anza, CA",earthquake,0.23,0.44,0.128,23,reviewed,ci,ci
2017-01-19T16:09:56.418Z,38.4221,-118.9024,9.1,1.5,ml,17,62,0.066,0.1621,nn,nn00574646,2018-07-02T18:22:52.729Z,"26km WSW of Hawthorne, Nevada",earthquake,,1.7,0.19,7,reviewed,nn,nn
2017-01-19T16:06:49.229Z,67.1705,-147.0051,7,1.9,ml,,,,0.96,ak,ak017vorx5m,2019-06-17T23:07:41.427Z,"101km NW of Fort Yukon, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-19T16:01:27.741Z,38.4178,-118.9277,6,1.1,ml,5,258.82,0.067,0.1059,nn,nn00585514,2018-07-02T18:22:54.547Z,"28km WSW of Hawthorne, Nevada",earthquake,,6.9,0,1,reviewed,nn,nn
2017-01-19T15:58:17.200Z,37.669,-118.8393333,0.71,0.82,md,16,111,0.02156,0.06,nc,nc72754060,2017-01-19T18:58:02.431Z,"11km E of Mammoth Lakes, California",earthquake,0.34,0.93,0.273,14,reviewed,nc,nc
2017-01-19T15:43:58.690Z,33.5086667,-116.5455,8.93,0.73,ml,29,74,0.04938,0.12,ci,ci37571295,2017-02-08T20:26:57.204Z,"13km ESE of Anza, CA",earthquake,0.17,0.33,0.068,11,reviewed,ci,ci
2017-01-19T15:32:35.667Z,64.6969,-149.0781,13.4,0,ml,,,,0.34,ak,ak017voc14e,2019-06-17T23:07:40.989Z,"13km N of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-19T15:31:05.800Z,36.8787,-97.428,5,2.6,ml,,71,,0.34,us,us10007u5d,2017-04-12T02:29:01.040Z,"15km WNW of Blackwell, Oklahoma",earthquake,1,2.3,,,reviewed,tul,tul
2017-01-19T15:27:33.168Z,38.4754,-118.3639,1.7,0.6,ml,8,114.7,0.045,0.1337,nn,nn00574644,2018-07-02T18:22:52.617Z,"23km ESE of Hawthorne, Nevada",earthquake,,13.8,0.18,4,reviewed,nn,nn
2017-01-19T15:22:53.253Z,63.485,-147.2131,17.7,1,ml,,,,0.4,ak,ak017vo9xbh,2019-06-17T23:07:40.520Z,"87km E of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-19T15:16:01.577Z,38.4053,-118.9107,6.3,0.9,ml,8,227.92,0.05,0.1218,nn,nn00581854,2018-07-02T18:22:52.525Z,"28km WSW of Hawthorne, Nevada",earthquake,,3.7,0.02,2,reviewed,nn,nn
2017-01-19T15:13:12.924Z,38.4239,-118.8914,6.2,0.8,ml,9,211.29,0.068,0.0981,nn,nn00581853,2018-07-02T18:22:52.434Z,"25km WSW of Hawthorne, Nevada",earthquake,,3.7,0.42,3,reviewed,nn,nn
2017-01-19T15:02:03.490Z,-13.5619,166.2774,10,4.6,mb,,188,7.205,0.94,us,us20008hci,2017-04-12T02:29:01.040Z,"142km WNW of Sola, Vanuatu",earthquake,11.5,2,0.192,10,reviewed,us,us
2017-01-19T14:56:49.880Z,52.5149,-169.0513,40.4,2.5,ml,,,,1.2,us,us10007vei,2019-06-17T23:07:40.086Z,"48km SSW of Nikolski, Alaska",earthquake,7.1,10.1,,,reviewed,ak,ak
2017-01-19T14:54:55.800Z,52.6198,-169.0945,47.2,2.5,ml,,,,0.14,us,us10007veh,2019-06-17T23:07:39.670Z,"38km SSW of Nikolski, Alaska",earthquake,7.9,9.9,,,reviewed,ak,ak
2017-01-19T14:50:10.701Z,64.9028,-149.0662,24.6,0.4,ml,,,,0.57,ak,ak017vnueha,2019-06-17T23:07:39.155Z,"36km N of North Nenana, Alaska",earthquake,,0.4,,,reviewed,ak,ak
