time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-05-09T22:59:04.210Z,33.5621667,-116.7596667,4.951,0.46,ml,14,152,0.01895,0.05,ci,ci15499745,2016-03-11T13:10:17.919Z,"8km W of Anza, CA",earthquake,0.41,0.8,0.155,8,reviewed,ci,ci
2014-05-09T22:58:10.660Z,33.5603333,-116.7586667,4.921,1.18,ml,23,80,0.01854,0.09,ci,ci15499737,2016-03-12T04:17:59.646Z,"8km W of Anza, CA",earthquake,0.26,0.43,0.092,10,reviewed,ci,ci
2014-05-09T22:57:50.550Z,33.5573333,-116.762,5.271,1.69,ml,35,50,0.02214,0.14,ci,ci15499729,2016-03-11T09:38:38.784Z,"8km W of Anza, CA",earthquake,0.19,0.52,0.173,38,reviewed,ci,ci
2014-05-09T22:54:23.270Z,33.558,-116.7628333,5.371,0.25,ml,16,166,0.02256,0.08,ci,ci15499721,2016-03-11T09:38:36.751Z,"8km W of Anza, CA",earthquake,0.39,0.55,0.038,6,reviewed,ci,ci
2014-05-09T22:54:21.000Z,61.5293,-140.6182,12.1,0.7,ml,9,118.799990496001,,0.34,ak,ak11256232,2019-05-21T00:12:10.500Z,"188km WNW of Haines Junction, Canada",earthquake,0.3,0.6,,,reviewed,ak,ak
2014-05-09T22:48:30.605Z,63.5146,-151.1003,10.8,0.8,ml,,,,0.55,ak,ak0145xppnqs,2019-05-21T00:12:10.036Z,"108km W of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2014-05-09T22:44:12.540Z,37.975,-118.6865,7.595,1.71,md,33,84,0.02342,0.06,nc,nc72215145,2018-06-29T23:07:58.565Z,"44km NE of Mammoth Lakes, California",earthquake,0.23,0.7,0.191,30,reviewed,nc,nc
2014-05-09T22:37:12.490Z,37.632,-118.9515,4.507,0.36,md,6,247,0.01622,0.01,nc,nc72215140,2017-02-03T19:02:03.063Z,"Long Valley area, California",earthquake,1.61,0.52,0.326,5,reviewed,nc,nc
2014-05-09T22:34:51.451Z,60.6934,-143.2681,10,0.9,ml,,,,0.51,ak,ak0145xpmpbt,2019-05-21T00:12:09.622Z,"83km NNW of Cape Yakataga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-05-09T22:03:59.800Z,19.1432,-64.317,24,2.8,Md,6,320.4,0.77614441,0.23,pr,pr14129007,2014-08-06T00:55:29.000Z,"86km NNE of Road Town, British Virgin Islands",earthquake,2,21,0,5,reviewed,pr,pr
2014-05-09T21:53:00.140Z,33.5593333,-116.7553333,4.901,0.38,ml,18,142,0.01623,0.07,ci,ci15499705,2016-03-11T06:02:37.116Z,"8km W of Anza, CA",earthquake,0.32,0.57,0.089,6,reviewed,ci,ci
2014-05-09T21:51:07.750Z,-7.0315,154.8564,33.17,5.1,mb,,29,5.577,0.73,us,usb000qgem,2014-08-06T00:55:29.000Z,"105km SW of Panguna, Papua New Guinea",earthquake,,2.2,0.043,174,reviewed,us,us
2014-05-09T21:47:30.640Z,19.3055,-155.2169952,0.47,1.96,ml,46,94,,0.2,hv,hv60686786,2020-08-26T21:07:09.590Z,"15 km S of Volcano, Hawaii",earthquake,0.33,0.29,0.17,5,reviewed,hv,hv
2014-05-09T21:45:36.720Z,67.7022,-162.1896,1.8,2.3,ml,,,,0.43,ak,ak0145xp3lgo,2019-05-21T00:12:09.196Z,"36km ENE of Noatak, Alaska",earthquake,,3.2,,,reviewed,ak,ak
2014-05-09T21:41:50.020Z,38.8191681,-122.8271637,2.012,0.6,md,10,91,0.007207,0.02,nc,nc72215130,2017-02-03T19:01:57.026Z,"7km NW of The Geysers, California",earthquake,0.33,0.53,0.29,4,automatic,nc,nc
2014-05-09T21:38:07.990Z,38.8236656,-122.7506638,0.744,1.11,md,19,67,0.008108,0.02,nc,nc72215125,2017-02-03T19:01:51.235Z,"2km W of Cobb, California",earthquake,0.2,0.39,0.08,7,automatic,nc,nc
2014-05-09T21:36:33.385Z,59.7804,-136.6674,4.5,1.6,ml,,,,0.63,ak,ak0145xp1nre,2019-05-21T00:12:08.734Z,"83km WNW of Skagway, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-05-09T21:35:19.900Z,38.957,-111.3711667,2.51,1.27,ml,6,105,0.1605,0.07,uu,uu60068127,2018-09-12T18:24:28.570Z,"25km SW of Ferron, Utah",earthquake,0.59,31.61,0.203,4,reviewed,uu,uu
2014-05-09T21:27:34.260Z,61.3454,-146.9569,0.4,1.4,ml,,,,0.59,ak,ak0145xozqdu,2019-05-21T00:12:08.263Z,"40km NW of Valdez, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-05-09T21:26:14.831Z,63.0457,-150.7003,115.6,1.3,ml,,,,0.38,ak,ak0145xozh63,2019-05-21T00:12:07.856Z,"85km NNW of Talkeetna, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2014-05-09T21:17:48.960Z,37.4205,-118.5181667,7.557,0.78,md,11,103,0.07117,0.03,nc,nc72215120,2017-02-03T19:01:45.601Z,"8km NW of West Bishop, California",earthquake,0.53,1.23,0.252,11,reviewed,nc,nc
2014-05-09T21:16:24.820Z,38.8371658,-122.7743301,1.97,0.44,md,5,118,0.005405,0.01,nc,nc72215115,2017-02-03T19:01:40.226Z,"Northern California",earthquake,0.79,0.6,0.13,2,automatic,nc,nc
2014-05-09T21:16:07.400Z,38.8540001,-122.7959976,1.51,0.08,md,7,230,0.01892,0.22,nc,nc72215110,2017-02-03T19:01:34.896Z,"Northern California",earthquake,3.15,1.39,,1,automatic,nc,nc
2014-05-09T21:09:55.500Z,-20.187,-70.43,34.2,4.1,ml,,,,0.8,us,usb000qgbf,2014-08-06T00:55:29.000Z,"30km W of Iquique, Chile",earthquake,,4,,,reviewed,guc,guc
2014-05-09T20:56:09.330Z,-10.533,123.8019,19.37,4.3,mb,,114,0.351,1.32,us,usb000r6jx,2014-08-06T00:55:28.000Z,"47km SSE of Kupang, Indonesia",earthquake,,6.6,0.308,3,reviewed,us,us
2014-05-09T20:43:03.945Z,60.2998,-141.7072,12,1.1,ml,,,,0.65,ak,ak0145xohnwa,2019-05-21T00:12:07.424Z,"47km ENE of Cape Yakataga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-05-09T20:41:20.716Z,36.7922,-116.1075,6.9,-0.4,ml,4,303.07,0.032,0.0342,nn,nn00446334,2018-06-29T23:07:59.285Z,"Nevada",earthquake,,2.8,0.15,3,reviewed,nn,nn
2014-05-09T20:36:49.000Z,61.2735,-145.1203,0.2,2.1,ml,,,,1,ak,ak11256181,2014-05-09T20:45:27.237Z,"45km SW of Chitina, Alaska",earthquake,0.8,0.4,,,automatic,ak,ak
2014-05-09T20:35:00.000Z,36.1517,-97.3029,5,2.7,ml,,73,,0.78,us,usb000qg8w,2015-01-30T19:59:30.995Z,"15km S of Perry, Oklahoma",earthquake,,2,,,reviewed,tul,tul
2014-05-09T20:26:26.300Z,62.1553,-150.3154,6.5,0.9,ml,,,,0.62,ak,ak0145xoe2g6,2019-05-21T00:12:06.983Z,"21km SSW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-05-09T20:24:29.980Z,38.8383331,-122.8320007,1.106,0.18,md,8,93,0.002703,0.01,nc,nc72215105,2017-02-03T19:01:29.768Z,"9km W of Cobb, California",earthquake,0.33,0.67,0.1,2,automatic,nc,nc
2014-05-09T20:23:23.760Z,13.4908,93.505,51.61,4.3,mb,,83,1.969,0.57,us,usb000r6k6,2014-08-06T00:55:28.000Z,"215km NNE of Bamboo Flat, India",earthquake,,8.2,0.116,23,reviewed,us,us
2014-05-09T20:18:01.411Z,37.5923,-116.3634,9,1,ml,5,296.41,0.383,0.0452,nn,nn00446333,2018-06-29T23:07:59.123Z,"66km S of Warm Springs, Nevada",earthquake,,62.9,0.75,4,reviewed,nn,nn
2014-05-09T20:16:30.361Z,56.9478,-150.9313,11.8,2.6,ml,,,,0.65,ak,ak0145xobxlo,2019-05-21T00:12:06.548Z,"120km SE of Kodiak, Alaska",earthquake,,2.5,,,reviewed,ak,ak
2014-05-09T20:06:53.810Z,38.743,-122.7,1.774,0.4,md,12,185,0.006306,0.06,nc,nc72215100,2017-02-03T19:01:24.385Z,"6km SE of The Geysers, California",earthquake,0.73,0.68,0.274,2,reviewed,nc,nc
2014-05-09T20:00:49.320Z,4.8804,95.8795,36.89,4.6,mb,,137,1.118,0.72,us,usb000r6jw,2014-08-06T00:55:28.000Z,"northern Sumatra, Indonesia",earthquake,,14,0.172,10,reviewed,us,us
2014-05-09T19:59:47.190Z,36.5855,-121.4133333,1.288,1.24,md,21,83,0.01532,0.09,nc,nc72215095,2017-02-03T19:01:19.170Z,"18km NW of Quarry near Soledad, CA",quarry blast,0.26,0.32,0.276,17,reviewed,nc,nc
2014-05-09T19:57:35.370Z,33.5585,-116.7578333,5.535,0.04,ml,16,152,0.03549,0.08,ci,ci15499697,2016-03-11T09:38:35.384Z,"8km W of Anza, CA",earthquake,0.41,0.69,0.093,5,reviewed,ci,ci
2014-05-09T19:56:12.100Z,19.1261,-64.2622,37,2.8,Md,5,324,0.7815343,0.2,pr,pr14129006,2014-08-06T00:55:28.000Z,"86km NNE of Road Town, British Virgin Islands",earthquake,5.4,14.5,0,5,reviewed,pr,pr
2014-05-09T19:53:03.360Z,3.3605,122.1437,597.53,4,mb,,72,4.417,0.77,us,usb000r6jv,2014-08-06T00:55:28.000Z,"255km NNE of Kali, Indonesia",earthquake,,9.6,0.097,29,reviewed,us,us
2014-05-09T19:34:03.910Z,33.5608333,-116.758,5.371,0.21,ml,16,142,0.01787,0.11,ci,ci15499689,2016-03-12T04:17:57.884Z,"8km W of Anza, CA",earthquake,0.37,0.78,0.079,5,reviewed,ci,ci
2014-05-09T19:32:41.050Z,33.421,-116.6208333,5.511,0.49,ml,19,90,0.07514,0.12,ci,ci15499681,2016-03-11T06:02:35.791Z,"16km N of Warner Springs, CA",earthquake,0.32,0.82,0.185,11,reviewed,ci,ci
2014-05-09T19:30:28.390Z,37.6271667,-118.8346667,7.953,0.79,md,14,87,0.01081,0.03,nc,nc72215080,2017-02-03T19:01:13.780Z,"12km E of Mammoth Lakes, California",earthquake,0.81,0.68,0.221,12,reviewed,nc,nc
2014-05-09T19:23:18.700Z,64.3589,-149.6827,12,0.5,ml,,,,0.67,ak,ak0145xnrz3y,2019-05-21T00:12:06.076Z,"36km SW of North Nenana, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-05-09T19:21:10.926Z,59.7859,-136.6472,7.5,1.6,ml,,,,0.61,ak,ak0145xnrj2s,2019-05-21T00:12:05.650Z,"78km WNW of Skagway, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-05-09T19:12:39.640Z,46.8345,-119.6966667,1.416,1.69,md,17,107,0.1194,0.16,uw,uw60763322,2016-07-22T19:28:35.780Z,"8km SW of Royal City, Washington",explosion,0.41,0.9,0.283,16,reviewed,uw,uw
2014-05-09T18:52:47.000Z,36.5833,-97.618,3.998,3.9,mwr,,64,,1.24,us,usb000qfz9,2020-03-19T22:59:38.611Z,"26km SSE of Medford, Oklahoma",earthquake,,5.8,0.039,62,reviewed,tul,us
2014-05-09T18:50:48.039Z,59.9854,-151.8292,74.5,1.3,ml,,,,0.46,ak,ak0145xnce3n,2019-05-21T00:12:05.247Z,"23km N of Anchor Point, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2014-05-09T18:47:26.648Z,53.8126,-167.0348,9.3,0.3,ml,,,,0.11,ak,ak0145xnbpaw,2019-05-21T00:12:04.792Z,"33km WSW of Dutch Harbor, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-05-09T18:41:25.802Z,62.863,-150.2253,87,2.7,ml,,,,0.57,ak,ak0145xnaexw,2019-05-21T00:12:04.296Z,"60km N of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-05-09T18:41:07.150Z,33.3276667,-117.9336667,9.406,1.44,ml,15,231,0.5394,0.17,ci,ci37199333,2016-03-11T15:02:02.902Z,"27km SW of Dana Point, CA",earthquake,0.64,31.61,0.169,17,reviewed,ci,ci
2014-05-09T18:40:48.160Z,33.5623333,-116.7565,5.97,0.05,ml,14,151,0.01632,0.08,ci,ci15499665,2016-03-11T06:02:33.919Z,"8km W of Anza, CA",earthquake,0.39,0.6,0.123,7,reviewed,ci,ci
2014-05-09T18:39:30.946Z,59.7738,-136.7007,22.9,1.1,ml,,,,0.85,ak,ak0145xn9zwm,2019-05-21T00:12:03.870Z,"84km WNW of Skagway, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2014-05-09T18:36:29.444Z,60.2482,-141.5562,0,0.9,ml,,,,0.47,ak,ak0145xn9cn4,2019-05-21T00:12:03.414Z,"52km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2014-05-09T18:31:47.090Z,38.8048333,-122.7888333,0.868,0.44,md,14,83,0.006306,0.04,nc,nc72215075,2017-02-03T19:01:08.551Z,"4km NW of The Geysers, California",earthquake,0.32,0.22,0.16,2,reviewed,nc,nc
2014-05-09T18:26:45.810Z,-6.8953,154.6838,49.98,4.3,mb,,64,3.675,0.75,us,usb000r6ju,2014-08-06T00:55:28.000Z,"109km SW of Panguna, Papua New Guinea",earthquake,,7.1,0.137,15,reviewed,us,us
2014-05-09T18:20:05.400Z,-21.1056,-177.8936,334.73,4.4,mb,,181,5.08,0.94,us,usb000r6jz,2014-08-06T00:55:28.000Z,"97km ESE of Ndoi Island, Fiji",earthquake,,7,0.189,8,reviewed,us,us
2014-05-09T18:15:31.780Z,35.9475,-117.1413333,-1.529,0.98,ml,5,231,0.1283,0.12,ci,ci15499657,2016-03-11T15:02:01.633Z,"30km NE of Trona, CA",quarry blast,2.28,31.61,0.107,6,reviewed,ci,ci
2014-05-09T18:14:32.730Z,33.5603333,-116.7578333,5.634,0.26,ml,18,142,0.01787,0.09,ci,ci15499649,2016-03-11T11:22:52.090Z,"8km W of Anza, CA",earthquake,0.35,0.58,0.173,6,reviewed,ci,ci
2014-05-09T18:14:02.570Z,-23.3991,-175.2444,10,5,mb,,46,6.3,1.38,us,usb000qfwr,2014-08-06T00:55:28.000Z,"230km S of `Ohonua, Tonga",earthquake,,1.5,0.059,99,reviewed,us,us
2014-05-09T18:13:38.700Z,46.2045,-123.276,-0.459,0.65,md,5,139,0.1659,0.1,uw,uw60763212,2016-07-22T19:28:35.570Z,"8km E of Cathlamet, Washington",explosion,0.59,31.61,0.125,2,reviewed,uw,uw
2014-05-09T18:13:05.960Z,-18.7401,-177.7613,589.83,4.6,mb,,86,4.099,0.92,us,usb000r6js,2014-08-06T00:55:28.000Z,"233km NNE of Ndoi Island, Fiji",earthquake,,9.8,0.099,30,reviewed,us,us
2014-05-09T18:09:00.850Z,59.7682,-136.5988,15.44,4.2,mwr,,66,0.335,1.21,us,usb000qfvj,2019-05-21T00:12:02.991Z,"80km WNW of Skagway, Alaska",earthquake,,4.7,,,reviewed,us,pgc
2014-05-09T18:05:18.890Z,38.7855,-122.74,0.195,1.27,md,33,44,0.003604,0.04,nc,nc72215065,2017-02-03T19:00:58.760Z,"1km ENE of The Geysers, California",earthquake,0.11,0.21,0.265,10,reviewed,nc,nc
2014-05-09T18:03:45.140Z,38.8182,-117.0725,16.07,1.81,ml,11,185.59,0.839,,nn,nn00446140,2014-05-09T18:06:08.000Z,"73km E of Gabbs, Nevada",earthquake,,,,,automatic,nn,nn
2014-05-09T18:01:10.170Z,43.7931,-105.2581,0,3.3,ml,,48,0.941,0.94,us,usb000qfuv,2014-08-06T00:55:28.000Z,"Wyoming",mining explosion,,1.7,0.053,65,reviewed,us,us
2014-05-09T18:00:45.880Z,40.2328333,-121.186,10.676,1.08,md,8,257,0.2441,0.12,nc,nc72215060,2017-02-03T19:00:44.974Z,"9km SSE of Chester, California",earthquake,1.57,2.57,0.161,6,reviewed,nc,nc
2014-05-09T17:54:38.103Z,61.1451,-146.8937,0,1.2,ml,,,,0.29,ak,ak0145xmrsle,2019-05-21T00:12:02.538Z,"29km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2014-05-09T17:52:29.800Z,43.3761667,-123.2726667,-0.343,0.73,md,5,169,0.1372,0.07,uw,uw60763167,2016-07-22T19:28:35.290Z,"3km ESE of Sutherlin, Oregon",explosion,0.63,31.61,0.107,2,reviewed,uw,uw
2014-05-09T17:51:27.300Z,-4.9321,102.9341,61.95,4.4,mb,,158,0.568,0.56,us,usb000r6jr,2014-08-06T00:55:28.000Z,"92km W of Kuripan, Indonesia",earthquake,,2.9,0.127,18,reviewed,us,us
2014-05-09T17:48:57.410Z,38.8363333,-122.8083333,1.806,0.13,md,8,107,0.01261,0.02,nc,nc72215055,2017-02-03T19:00:39.868Z,"7km WNW of Cobb, California",earthquake,0.42,1.04,0.141,2,reviewed,nc,nc
2014-05-09T17:48:21.549Z,59.9971,-141.857,16,1.5,ml,,,,0.84,ak,ak0145xmqh0q,2019-05-21T00:12:02.125Z,"32km ESE of Cape Yakataga, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2014-05-09T17:47:01.950Z,-19.6909,-177.7046,437.57,4.8,mb,,31,4.462,0.93,us,usb000qfu9,2014-08-06T00:55:28.000Z,"148km NE of Ndoi Island, Fiji",earthquake,,5.2,0.043,172,reviewed,us,us
2014-05-09T17:42:21.340Z,37.3231667,-122.099,-0.199,1.25,md,18,83,0.05495,0.05,nc,nc72215050,2017-02-03T19:00:34.234Z,"11km E of Quarry near Portola Valley, CA",quarry blast,0.37,31.61,0.275,18,reviewed,nc,nc
2014-05-09T17:38:35.380Z,38.7929993,-122.7801666,1.834,0.81,md,14,88,0.006306,0.02,nc,nc72215040,2017-02-03T19:00:28.581Z,"2km NW of The Geysers, California",earthquake,0.25,0.48,0.17,3,automatic,nc,nc
2014-05-09T17:27:09.845Z,51.5975,-175.2125,13.1,2.3,ml,,,,0.6,ak,ak0145xmly2w,2019-05-21T00:12:01.461Z,"96km SW of Atka, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2014-05-09T17:26:41.430Z,35.7586667,-117.9616667,-1.202,0.17,ml,7,211,0.1508,0.08,ci,ci15499641,2016-03-11T15:02:00.516Z,"18km NW of Inyokern, CA",earthquake,0.56,0.82,0.095,2,reviewed,ci,ci
2014-05-09T17:19:31.659Z,60.1109,-152.9722,106.9,1.3,ml,,,,0.64,ak,ak0145xmka19,2019-05-21T00:12:00.971Z,"43km SSW of Redoubt Volcano, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2014-05-09T17:14:40.200Z,36.5818333,-121.13,8.524,1.44,md,30,57,0.04865,0.05,nc,nc72215035,2017-02-03T19:00:21.370Z,"24km NE of Soledad, California",earthquake,0.19,0.47,0.287,31,reviewed,nc,nc
2014-05-09T17:08:34.000Z,67.7009,-162.151,11,2.3,ml,7,122.399990208001,,0.7,ak,ak11267296,2014-05-20T16:28:23.143Z,"37km ENE of Noatak, Alaska",earthquake,3,5.1,,,reviewed,ak,ak
2014-05-09T17:06:31.460Z,38.8198318,-122.7773361,0.374,0.76,md,10,96,0.01261,0.02,nc,nc72215030,2017-02-03T19:00:11.728Z,"4km W of Cobb, California",earthquake,0.3,0.94,0.12,4,automatic,nc,nc
2014-05-09T17:03:13.069Z,67.6512,-162.4601,5.1,1.7,ml,,,,0.75,ak,ak0145xmgt56,2019-05-21T00:12:00.562Z,"23km ENE of Noatak, Alaska",earthquake,,3.2,,,reviewed,ak,ak
2014-05-09T17:00:59.525Z,61.3098,-147.0969,0,1.2,ml,,,,0.25,ak,ak0145xmg9kw,2019-05-21T00:12:00.157Z,"44km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2014-05-09T16:58:56.300Z,17.542,-101.338,14.3,4.3,mb,,,,1.27,us,usc000rbhj,2014-08-06T00:55:28.000Z,"1km SSW of San Jeronimito, Mexico",earthquake,,5.8,0.531,2,reviewed,unm,us
2014-05-09T16:57:47.175Z,60.0008,-141.8413,5.8,0.9,ml,,,,0.56,ak,ak0145xm70u5,2019-05-21T00:11:59.700Z,"33km ESE of Cape Yakataga, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2014-05-09T16:54:21.700Z,36.45,-97.04,5,2.8,ml,,,,0,us,usb000qfqg,2014-08-06T00:55:28.000Z,"24km WNW of Pawnee, Oklahoma",earthquake,,0,,,reviewed,tul,tul
2014-05-09T16:46:54.270Z,38.7921677,-122.7768326,2.279,0.28,md,7,103,0.009009,0.01,nc,nc72215025,2017-02-03T19:00:04.398Z,"2km NW of The Geysers, California",earthquake,0.79,1.72,0.22,2,automatic,nc,nc
2014-05-09T16:46:12.200Z,36.1383,-96.8211,7.825,2.7,ml,,78,,0.77,us,usb000qfqz,2014-08-06T00:55:28.000Z,"11km WNW of Yale, Oklahoma",earthquake,,5,,,reviewed,tul,tul
2014-05-09T16:43:46.929Z,64.9711,-147.0608,17,0.6,ml,,,,0.42,ak,ak0145xm40sk,2019-05-21T00:11:59.242Z,"28km NNE of North Pole, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-05-09T16:33:45.980Z,46.3136667,-122.327,14.963,-0.06,md,5,231,0.01332,0.09,uw,uw60763027,2016-07-22T19:28:35.010Z,"27km S of Morton, Washington",earthquake,0.91,0.67,0.153,2,reviewed,uw,uw
2014-05-09T16:30:01.283Z,62.1904,-150.7198,67.7,1.4,ml,,,,0.41,ak,ak0145xm14yo,2019-05-21T00:11:58.729Z,"35km WSW of Talkeetna, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2014-05-09T16:25:57.890Z,19.3016667,-155.2113333,7.399,0.82,md,9,215,,0.06,hv,hv60686666,2020-07-06T20:44:17.720Z,"15 km S of Volcano, Hawaii",earthquake,0.81,1.43,0.155,3,reviewed,hv,hv
2014-05-09T16:21:50.400Z,46.3205,-122.3768333,13.766,0.66,md,18,80,0.02846,0.18,uw,uw60762997,2016-07-22T19:28:34.760Z,"27km SSW of Morton, Washington",earthquake,0.45,0.62,0.143,10,reviewed,uw,uw
2014-05-09T16:07:07.800Z,36.6475,-97.6533,5,2.8,ml,,175,,0.54,us,usb000qfnd,2014-08-06T00:55:28.000Z,"19km SSE of Medford, Oklahoma",earthquake,,2,,,reviewed,tul,tul
2014-05-09T15:57:48.683Z,62.7408,-152.5958,6.1,2.6,ml,,,,0.74,ak,ak0145xlllck,2019-05-21T00:11:58.247Z,"136km WNW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-05-09T15:52:50.310Z,19.413166,-155.2853394,3.16,1.92,ml,22,61,,0.3,hv,hv60686636,2020-08-26T21:07:09.430Z,"6 km WSW of Volcano, Hawaii",earthquake,0.33,0.23,0.27,17,reviewed,hv,hv
2014-05-09T15:47:50.080Z,46.58,-121.7848333,9.711,0.79,md,20,93,0.1222,0.09,uw,uw60762952,2016-07-22T19:28:34.490Z,"9km WSW of Packwood, Washington",earthquake,0.34,1.42,0.181,14,reviewed,uw,uw
2014-05-09T15:47:08.340Z,38.8269997,-122.7953339,-0.218,0.55,md,7,140,0.01171,0.02,nc,nc72215015,2017-02-03T18:59:58.806Z,"6km W of Cobb, California",earthquake,0.35,1.58,,1,automatic,nc,nc
2014-05-09T15:42:54.930Z,60.3306,-140.7043,0,1.3,ml,,,,0.32,ak,ak0145xlie39,2019-05-21T00:11:57.780Z,"100km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
