time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-07-19T20:13:23.042Z,36.521,-114.971,7,1,ml,6,318.88,0.15,0.1893,nn,nn00552497,2018-07-02T17:59:05.982Z,"31km NNE of Nellis Air Force Base, Nevada",earthquake,,6.5,0.24,4,reviewed,nn,nn
2016-07-19T20:11:37.430Z,44.6376667,-123.4605,-0.52,1.55,ml,6,264,0.123,0.01,uw,uw61168687,2016-07-19T20:36:13.630Z,"13km NW of Philomath, Oregon",explosion,1.05,31.61,0.293,5,reviewed,uw,uw
2016-07-19T20:10:15.700Z,33.7045,-116.7178333,17.38,0.93,ml,30,65,0.007318,0.11,ci,ci37418703,2016-07-19T21:19:52.805Z,"4km S of Idyllwild, CA",earthquake,0.21,0.33,0.144,27,reviewed,ci,ci
2016-07-19T20:07:15.326Z,61.2973,-152.4229,4.6,1.6,ml,,,,0.4,ak,ak01698qyyjw,2019-06-17T15:19:57.441Z,"91km NW of Nikiski, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2016-07-19T20:04:58.013Z,59.9341,-136.7904,3.4,1.1,ml,,,,0.56,ak,ak01698qyep5,2019-06-17T15:19:56.991Z,"98km WNW of Skagway, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-07-19T20:02:44.420Z,34.0436667,-117.2283333,14.69,1.13,ml,20,66,0.1249,0.31,ci,ci37418687,2016-07-19T20:18:22.566Z,"3km E of Loma Linda, CA",earthquake,0.52,1.26,0.356,28,reviewed,ci,ci
2016-07-19T20:01:57.070Z,16.0568,-96.7526,26.61,4.8,mb,,158,0.471,1.44,us,us20006fxs,2016-09-17T01:27:51.040Z,"30km SSW of Santa Cruz Xitla, Mexico",earthquake,6.7,6.2,0.032,310,reviewed,us,us
2016-07-19T19:59:12.873Z,61.3033,-152.4343,0.2,2.1,ml,,,,0.49,ak,ak01698qonzr,2019-06-17T15:19:56.509Z,"91km NW of Nikiski, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-07-19T19:52:43.560Z,38.811,-122.7986667,3.53,0.53,md,28,96,0.003604,0.05,nc,nc72663456,2017-02-10T17:07:04.210Z,"5km NW of The Geysers, California",earthquake,0.24,0.42,0.07,5,reviewed,nc,nc
2016-07-19T19:44:58.732Z,62.3626,-151.5968,89.4,1.1,ml,,,,0.47,ak,ak01698qljsh,2019-06-17T15:19:56.075Z,"77km W of Talkeetna, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2016-07-19T19:44:48.279Z,60.4806,-151.6906,69,1.3,ml,,,,0.32,ak,ak01698qlizf,2019-06-17T15:19:55.680Z,"23km WNW of Kalifornsky, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2016-07-19T19:38:09.990Z,37.8526,143.9195,36.35,4.6,mb,,86,2.477,0.75,us,us20006fxb,2016-09-17T01:27:51.040Z,"235km SE of Ofunato, Japan",earthquake,7.2,7.8,0.065,71,reviewed,us,us
2016-07-19T19:35:40.290Z,38.8411667,-122.8255,1.9,1,md,33,44,0.008108,0.04,nc,nc72663451,2017-02-10T17:06:55.220Z,"9km WNW of Cobb, California",earthquake,0.19,0.24,0.036,9,reviewed,nc,nc
2016-07-19T19:31:30.461Z,51.7576,-179.7518,84.6,2.4,ml,,,,0.41,ak,ak01698qipau,2019-06-17T15:19:55.279Z,"49km ESE of Semisopochnoi Island, Alaska",earthquake,,1,,,reviewed,ak,ak
2016-07-19T19:28:14.206Z,38.5345,-118.416,7.6,0.4,ml,5,157.96,0.117,0.1049,nn,nn00552479,2018-07-02T17:59:05.897Z,"18km E of Hawthorne, Nevada",earthquake,,7.6,,,reviewed,nn,nn
2016-07-19T19:19:26.780Z,34.0406667,-117.5031667,3.9,1.02,ml,27,56,0.04115,0.12,ci,ci37418631,2016-07-19T21:33:15.542Z,"4km NNW of Glen Avon, CA",earthquake,0.18,0.39,0.133,23,reviewed,ci,ci
2016-07-19T19:16:20.700Z,60.3335,-152.4767,87,2.1,ml,,,,0.6,ak,ak01698qfgt2,2019-06-17T15:19:54.825Z,"22km SE of Redoubt Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-07-19T19:11:09.370Z,35,-118.1925,-0.83,1.2,ml,21,52,0.1227,0.22,ci,ci37418623,2016-07-19T20:52:52.317Z,"6km SSW of Mojave, CA",quarry blast,0.41,31.61,0.134,14,reviewed,ci,ci
2016-07-19T19:10:54.899Z,57.0488,-157.6608,11.2,2.6,ml,,,,0.48,ak,ak01698qe95d,2019-06-17T15:19:54.394Z,"111km NE of Chignik Lake, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-07-19T19:08:39.960Z,37.5825,-118.9431667,-0.07,0.68,md,7,220,0.03694,0.02,nc,nc72663446,2017-02-10T17:06:47.254Z,"7km SSE of Mammoth Lakes, California",earthquake,0.7,1.89,0.191,6,reviewed,nc,nc
2016-07-19T19:05:18.690Z,40.4631667,-121.546,3.18,-0.06,md,5,149,0.02162,0.04,nc,nc72663441,2017-02-10T17:06:42.659Z,"29km E of Shingletown, California",earthquake,1.06,0.72,0.254,5,reviewed,nc,nc
2016-07-19T18:53:00.060Z,33.4876667,-116.5475,8.61,0.08,ml,12,144,0.04625,0.12,ci,ci37418599,2016-07-19T20:37:07.443Z,"14km ESE of Anza, CA",earthquake,0.34,0.54,0.143,4,reviewed,ci,ci
2016-07-19T18:49:08.300Z,-24.8463,-13.5615,10.03,4.9,mb,,71,32.454,0.63,us,us20006fx2,2016-09-17T01:27:51.040Z,"Southern Mid-Atlantic Ridge",earthquake,14.2,4.9,0.098,34,reviewed,us,us
2016-07-19T18:42:34.660Z,38.787,-122.7596667,1.05,0.69,md,20,77,0.01712,0.05,nc,nc72663436,2017-02-10T17:06:37.277Z,"1km NNW of The Geysers, California",earthquake,0.24,0.41,0.007,3,reviewed,nc,nc
2016-07-19T18:32:04.780Z,37.4628333,-118.8473333,2.23,0.86,md,10,125,0.1279,0.07,nc,nc72663426,2017-02-10T17:06:31.696Z,"23km SSE of Mammoth Lakes, California",earthquake,0.52,3.08,0.113,9,reviewed,nc,nc
2016-07-19T18:31:59.390Z,34.823,-116.3746667,3.88,0.34,ml,4,194,0.03325,0.02,ci,ci37418567,2016-07-19T20:46:55.847Z,"23km WNW of Ludlow, CA",earthquake,0.45,0.2,0.109,2,reviewed,ci,ci
2016-07-19T18:26:27.200Z,17.8187,-66.935,10,2,Md,5,262.8,0.16349338,0.23,pr,pr16201002,2016-07-19T20:52:02.240Z,"17km S of Guanica, Puerto Rico",earthquake,1.2,1.2,0,5,reviewed,pr,pr
2016-07-19T18:13:03.270Z,34.0496667,-117.3578333,-0.67,0.92,ml,32,44,0.05487,0.24,ci,ci37418543,2016-07-19T18:37:15.479Z,"4km ESE of Bloomington, CA",quarry blast,0.41,31.61,0.131,15,reviewed,ci,ci
2016-07-19T18:09:02.830Z,35.0566667,-118.3445,-1.01,1.07,ml,20,44,0.06596,0.11,ci,ci37418535,2016-07-19T18:22:38.357Z,"13km SE of Tehachapi, CA",quarry blast,0.23,31.61,0.059,16,reviewed,ci,ci
2016-07-19T17:56:12.473Z,61.2903,-152.4874,1.8,0.9,ml,,,,0.47,ak,ak01698ph5lr,2019-06-17T15:19:53.934Z,"90km N of Redoubt Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2016-07-19T17:54:17.447Z,60.1755,-141.3898,0,1.4,ml,,,,0.44,ak,ak01698pgqk0,2019-06-17T15:19:53.477Z,"59km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2016-07-19T17:46:44.290Z,43.7694,141.2978,210.99,4,mb,,98,0.932,0.99,us,us20006gsv,2016-09-17T01:27:51.040Z,"33km WSW of Rumoi, Japan",earthquake,6.7,7.2,0.11,22,reviewed,us,us
2016-07-19T17:46:17.094Z,61.3819,-146.6649,19.9,1.4,ml,,,,0.39,ak,ak01698pf0st,2019-06-17T15:19:53.060Z,"32km NNW of Valdez, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2016-07-19T17:39:05.928Z,38.3515,-118.5536,7.6,0.4,ml,6,178.61,0.107,0.0818,nn,nn00552469,2018-07-02T17:59:05.723Z,"20km SSE of Hawthorne, Nevada",earthquake,,4.7,0.15,2,reviewed,nn,nn
2016-07-19T17:37:05.118Z,37.4203,-117.039,6.3,0,ml,4,252.02,0.213,0.0726,nn,nn00552473,2018-07-02T17:59:05.815Z,"36km SSE of Goldfield, Nevada",earthquake,,18.2,0.03,2,reviewed,nn,nn
2016-07-19T17:32:47.968Z,61.2941,-152.4168,1.1,1.8,ml,,,,0.34,ak,ak01698pc35o,2019-06-17T15:19:52.583Z,"90km NW of Nikiski, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-07-19T17:25:48.539Z,60.2131,-141.4136,0,1.4,ml,,,,0.39,ak,ak01698pal6t,2019-06-17T15:19:52.154Z,"58km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2016-07-19T17:25:04.020Z,38.7978333,-122.7563333,2.01,0.7,md,22,72,0.02072,0.04,nc,nc72663406,2017-02-10T17:06:26.676Z,"2km N of The Geysers, California",earthquake,0.19,0.51,0.042,3,reviewed,nc,nc
2016-07-19T17:19:10.014Z,60.2114,-141.3121,0,1.6,ml,,,,0.31,ak,ak01698p97x5,2019-06-17T15:19:51.754Z,"64km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2016-07-19T17:18:37.030Z,37.3221667,-122.102,-0.17,1.65,md,11,84,0.01351,0.04,nc,nc71103854,2017-02-10T17:06:21.318Z,"11km E of Quarry near Portola Valley, CA",quarry blast,0.17,31.61,0.268,7,reviewed,nc,nc
2016-07-19T17:18:13.760Z,37.0281667,-121.2075,0.05,1.44,md,20,77,0.04775,0.05,nc,nc72663396,2017-02-10T17:06:16.419Z,"26km NE of Hollister, California",earthquake,0.15,0.43,0.136,18,reviewed,nc,nc
2016-07-19T17:05:28.950Z,24.2297,36.6083,14.99,4.1,mb,,209,5.616,0.71,us,us20006gst,2016-09-17T01:27:51.040Z,"110km SW of Umm Lajj, Saudi Arabia",earthquake,13.2,7.5,0.127,17,reviewed,us,us
2016-07-19T16:55:07.200Z,19.1082,-64.7685,70,2.4,Md,3,327.6,0.77255114,0.11,pr,pr16201001,2016-07-19T20:33:15.139Z,"78km NNW of Road Town, British Virgin Islands",earthquake,7.2,9.6,0,3,reviewed,pr,pr
2016-07-19T16:54:40.540Z,33.6345,-116.6983333,13.05,0.38,ml,20,64,0.03995,0.09,ci,ci37418479,2016-07-19T21:12:17.795Z,"9km NNW of Anza, CA",earthquake,0.21,0.37,0.158,7,reviewed,ci,ci
2016-07-19T16:54:12.761Z,61.1653,-147.6226,0,1.5,ml,,,,0.48,ak,ak01698oval8,2019-06-17T15:19:51.306Z,"68km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2016-07-19T16:52:30.884Z,38.4761,-118.3555,4.2,0.2,ml,5,145.98,0.043,0.0398,nn,nn00552453,2018-07-02T17:59:05.563Z,"24km ESE of Hawthorne, Nevada",earthquake,,5.3,0.03,2,reviewed,nn,nn
2016-07-19T16:49:45.423Z,41.9272,-119.6026,8.1,1.4,ml,5,213.14,0.143,0.1071,nn,nn00552450,2018-07-02T17:59:05.396Z,"68km ESE of Lakeview, Oregon",earthquake,,5.7,,,reviewed,nn,nn
2016-07-19T16:41:51.072Z,60.578,-150.2842,42.5,2.2,ml,,,,0.41,ak,ak01698osl8j,2019-06-17T15:19:50.849Z,"26km E of Sterling, Alaska",earthquake,,0.2,,,reviewed,ak,ak
